chromogram_0_0,chromogram_0_1,chromogram_0_10,chromogram_0_11,chromogram_0_12,chromogram_0_2,chromogram_0_3,chromogram_0_4,chromogram_0_5,chromogram_0_6,chromogram_0_7,chromogram_0_8,chromogram_0_9,chromogram_10_0,chromogram_10_1,chromogram_10_10,chromogram_10_11,chromogram_10_12,chromogram_10_2,chromogram_10_3,chromogram_10_4,chromogram_10_5,chromogram_10_6,chromogram_10_7,chromogram_10_8,chromogram_10_9,chromogram_11_0,chromogram_11_1,chromogram_11_10,chromogram_11_11,chromogram_11_12,chromogram_11_2,chromogram_11_3,chromogram_11_4,chromogram_11_5,chromogram_11_6,chromogram_11_7,chromogram_11_8,chromogram_11_9,chromogram_1_0,chromogram_1_1,chromogram_1_10,chromogram_1_11,chromogram_1_12,chromogram_1_2,chromogram_1_3,chromogram_1_4,chromogram_1_5,chromogram_1_6,chromogram_1_7,chromogram_1_8,chromogram_1_9,chromogram_2_0,chromogram_2_1,chromogram_2_10,chromogram_2_11,chromogram_2_12,chromogram_2_2,chromogram_2_3,chromogram_2_4,chromogram_2_5,chromogram_2_6,chromogram_2_7,chromogram_2_8,chromogram_2_9,chromogram_3_0,chromogram_3_1,chromogram_3_10,chromogram_3_11,chromogram_3_12,chromogram_3_2,chromogram_3_3,chromogram_3_4,chromogram_3_5,chromogram_3_6,chromogram_3_7,chromogram_3_8,chromogram_3_9,chromogram_4_0,chromogram_4_1,chromogram_4_10,chromogram_4_11,chromogram_4_12,chromogram_4_2,chromogram_4_3,chromogram_4_4,chromogram_4_5,chromogram_4_6,chromogram_4_7,chromogram_4_8,chromogram_4_9,chromogram_5_0,chromogram_5_1,chromogram_5_10,chromogram_5_11,chromogram_5_12,chromogram_5_2,chromogram_5_3,chromogram_5_4,chromogram_5_5,chromogram_5_6,chromogram_5_7,chromogram_5_8,chromogram_5_9,chromogram_6_0,chromogram_6_1,chromogram_6_10,chromogram_6_11,chromogram_6_12,chromogram_6_2,chromogram_6_3,chromogram_6_4,chromogram_6_5,chromogram_6_6,chromogram_6_7,chromogram_6_8,chromogram_6_9,chromogram_7_0,chromogram_7_1,chromogram_7_10,chromogram_7_11,chromogram_7_12,chromogram_7_2,chromogram_7_3,chromogram_7_4,chromogram_7_5,chromogram_7_6,chromogram_7_7,chromogram_7_8,chromogram_7_9,chromogram_8_0,chromogram_8_1,chromogram_8_10,chromogram_8_11,chromogram_8_12,chromogram_8_2,chromogram_8_3,chromogram_8_4,chromogram_8_5,chromogram_8_6,chromogram_8_7,chromogram_8_8,chromogram_8_9,chromogram_9_0,chromogram_9_1,chromogram_9_10,chromogram_9_11,chromogram_9_12,chromogram_9_2,chromogram_9_3,chromogram_9_4,chromogram_9_5,chromogram_9_6,chromogram_9_7,chromogram_9_8,chromogram_9_9,genus,spec_centr_0,spec_centr_1,spec_centr_10,spec_centr_11,spec_centr_12,spec_centr_2,spec_centr_3,spec_centr_4,spec_centr_5,spec_centr_6,spec_centr_7,spec_centr_8,spec_centr_9,target
0.02877784505,0.005255026911,0.00936693048,0.01580660019,0.1194060906,0.0009319389443,0.009554776313,0.05938980061,0.01388947608,0.002830481315,0.01207431838,0.1059788212,0.02745266355,0.9390341855,1,1,1,1,1,1,1,1,1,1,1,1,0.08063537318,0.07301736607,0.515601495,0.3384462928,0.1821123762,0.08117539657,0.06864681989,0.1497885814,0.1137763301,0.1124588725,0.08718369002,0.2590101543,0.4127926177,0.05233943421,0.01212605439,0.004025289667,0.01905606586,0.1486757757,0.003129117546,0.03502048093,0.09979637332,0.01836873006,0.005480276837,0.0339058476,0.09749887558,0.02096918467,0.09563121224,0.05256328396,0.02995893554,0.05358550753,0.1767462558,0.03287891139,0.1025143884,0.144727939,0.04868087275,0.03902753273,0.08504160071,0.1123274899,0.04470408315,0.09683759527,0.08851173681,0.5596928621,0.4494524695,0.3099432515,0.07979322627,0.09901642142,0.1320233832,0.124948019,0.1609286101,0.1459660957,0.2465715991,0.4206780127,0.08340831173,0.0165469565,0.3126253889,0.2044882739,0.1055707197,0.007551689987,0.01756175469,0.09263017182,0.02465453162,0.02420879388,0.02948250814,0.134179218,0.2177318705,0.09520874398,0.01403495326,0.005383331018,0.01178402483,0.1062118142,0.002035446904,0.05127182839,0.3732996519,0.05289354017,0.005789763677,0.03549721399,0.1553180911,0.0162447709,0.1718592184,0.04516114061,0.009368018271,0.04536161653,0.3916453607,0.01867153398,0.150006911,0.7111929584,0.1067876788,0.02648223812,0.1886059984,0.4918576363,0.05698227261,0.2222394983,0.0628041279,0.03605704531,0.08184349832,0.4476294781,0.03333612876,0.1268650414,0.4613607747,0.0997335569,0.04898422302,0.140214533,0.3990334304,0.09232400363,0.2321920874,0.05132083587,0.01535364774,0.04513863224,0.2350884081,0.01272939184,0.09188270192,0.2288178675,0.04555920109,0.02125272399,0.1145164936,0.2136323559,0.04721973835,1,0.5398356557,0.09706938979,0.3010639974,0.9506325888,0.3337267661,0.7004248968,0.8862069161,0.4210647645,0.3131926508,0.7564313208,0.7924155767,0.2788638345,Dendrocopos,3884.185474,3949.118907,4046.954667,4014.190704,4013.105471,4049.889267,3897.179171,3810.89632,3926.92389,4026.151061,3868.741975,3929.691886,4039.910014,major
0.003906410884,0.0009448351389,0.004531955551,0.008146871751,0.01779877945,0.001401105307,0.01038890798,0.001542100238,0.0006489616002,0.001078794632,0.006014871322,0.02085074971,0.005453921707,0.1248720395,0.2343227997,1,1,1,0.4782490301,0.4537973359,0.5532183524,1,1,1,1,1,0.005623740098,0.003471950726,0.3602291751,0.5021917659,0.4883082887,0.01133791662,0.03126183875,0.01664300144,0.0461600198,0.08584438583,0.08461435495,0.101500444,0.2144434695,0.003556192943,0.0008055960536,0.0002185544631,0.0005601325951,0.003173566172,0.0005454795488,0.004818928189,0.00121454263,0.0005548814194,0.0006066216144,0.003944313437,0.01495519705,0.003027913722,0.002891022541,0.000726356658,0.0004467797957,0.0007271545541,0.003385481874,0.0008032333804,0.007225683606,0.002284429452,0.001310306156,0.0008100768654,0.003177948145,0.0131670512,0.003901838594,0.002602593633,0.001108342936,0.001628962257,0.00161365011,0.002283487631,0.002254527194,0.01712085528,0.005939167315,0.003954197718,0.001706262312,0.003069740708,0.007700892784,0.006650708563,0.007030543787,0.004439157212,0.003951398671,0.002645479114,0.005373340181,0.007520668905,0.03299621686,0.009815937838,0.00980615799,0.00566157772,0.009417262192,0.01313722137,0.01450964359,0.01621645153,0.005905929368,0.004205899573,0.003156713355,0.0112882282,0.009672476472,0.05377721634,0.01691526142,0.01810994287,0.008563668141,0.01347265423,0.01751994311,0.01505744607,0.0257093321,0.006668830664,0.006240994672,0.009247393068,0.03939982383,0.004853407973,0.0215293752,0.01037760995,0.01928426226,0.01425106073,0.03634493307,0.0435971018,0.01302755604,0.04658107499,0.01099390643,0.002423519064,0.006487035765,0.04537155545,0.006043441645,0.05177412595,0.01217967114,0.004830519307,0.00504428862,0.01806660118,0.0408231862,0.01069486711,0.2940417811,0.1827209922,0.004829763691,0.00464352328,0.01464764839,0.1189845783,0.3957247908,0.1500906641,0.04824196241,0.0180820396,0.03662907974,0.1292146105,0.03573819131,1,1,0.1568629947,0.09426933374,0.1696482277,1,1,1,0.8800716999,0.4755695778,0.4895848508,0.7500718263,0.4756855972,Dryocopus,1042.114444,1029.137334,1078.773741,1112.219472,1161.166332,1030.003521,1004.707679,1022.244542,1072.999257,1086.863673,1635.012858,1895.746584,1532.039865,martius
0.9195890631,0.8571743681,0.003918102815,0.002897041895,0.002186767605,0.04916979381,0.00572889907,0.002470026245,0.001738891141,0.00329629002,0.00636700014,0.01526905593,0.02045147021,0.6916128512,0.6841502713,0.01930397336,0.06929717776,0.0925934356,0.04832284284,0.005892843434,0.002905390008,0.002831033223,0.005953129158,0.01654549964,0.02227848667,0.02189960059,0.7680931469,0.7355901807,0.003377266372,0.002821056927,0.002611405248,0.05387545821,0.006337114539,0.002252436897,0.001269366048,0.002068116712,0.009280710464,0.01869828337,0.0235924559,1,0.8871626398,0.002172137983,0.002605729043,0.00306136276,0.04357667433,0.004046550525,0.002494920325,0.001481127618,0.002727573081,0.006748352582,0.009192280363,0.009662291467,0.9501230297,0.8635311313,0.002251059805,0.001315955962,0.001260786629,0.0393464579,0.005237349359,0.003660615707,0.001614732994,0.002578909306,0.005904050379,0.008110728616,0.0116019383,0.7919400961,0.7595399173,0.007158763923,0.002856315582,0.002070754029,0.04236912205,0.005508916091,0.00461133305,0.002107793965,0.002461918197,0.005563389189,0.0165738451,0.03961893667,0.8294262966,0.8974412616,0.02155873554,0.0112092851,0.00642842242,0.07900650017,0.0157260327,0.006183174274,0.001749608511,0.002015802365,0.006813333463,0.02487733845,0.06085161615,0.6928506958,1,0.03007857245,0.009969432233,0.004346860367,0.1708682222,0.03539182945,0.01322021662,0.003062187824,0.002093523964,0.009432055435,0.03035127496,0.1003876051,0.4925866541,0.6903202827,0.03901850322,0.004086186468,0.002877956704,0.3187759473,0.1438957485,0.06048874019,0.01239833931,0.01447608212,0.04144817365,0.06408562369,0.269622749,0.4819070541,0.8376771156,0.1629690962,0.02912804989,0.01877398226,1,1,0.9994063916,0.3101636974,0.2159174078,0.4114672734,0.447562425,0.5669775548,0.5575139226,0.8045031017,1,0.5995004224,0.3328053047,0.2580328589,0.2998614293,1,1,1,1,1,1,0.6755659835,0.6571393182,0.5690482357,1,1,0.04667566286,0.008391060466,0.05715057662,0.1927841898,0.3446986116,0.4213663829,0.2155943335,0.2332318252,Dryocopus,701.33118,1080.736865,1346.224684,1576.115901,1743.368437,1363.218595,1363.897927,1315.179195,1416.429083,1419.443498,1379.169041,1327.837532,1398.407976,martius
0.9332783177,0.8579105412,0.003896599694,0.004711450728,0.00780535602,0.04772600934,0.005617261977,0.002430980757,0.001749590617,0.003321426901,0.006414323288,0.01551293078,0.02001355154,0.7089290301,0.6906034345,0.01966640002,0.1066255862,0.2157964686,0.04698966747,0.005768699156,0.002872793419,0.002853350226,0.006009486203,0.01674990489,0.02235030592,0.02156439805,0.7790380611,0.7393412231,0.003350543561,0.009147425016,0.02244096044,0.05243422654,0.006182495964,0.002227228291,0.001265931132,0.002096840789,0.009438991498,0.0188861218,0.02308146925,0.9869225712,0.8810966328,0.002170664538,0.004446415295,0.008743964295,0.04219082747,0.003963140417,0.002470284227,0.00148204337,0.002756343926,0.00680339542,0.009286313864,0.009434509739,1,0.8714354237,0.002226740936,0.002612962547,0.005295020896,0.0380962632,0.005173094926,0.003605791474,0.00161269744,0.002603231937,0.005944091963,0.008203072898,0.01139237656,0.7997642627,0.7527594861,0.007050604993,0.004296912505,0.006678503298,0.04111638814,0.005439999672,0.004551867389,0.002099983019,0.002477477919,0.005630877101,0.01690784358,0.03902792806,0.7808655274,0.8748182705,0.02146055596,0.01350300211,0.01318915679,0.07715477585,0.01549571574,0.006053459508,0.001738877581,0.002030691706,0.006944838476,0.02537745974,0.06006659299,0.7087014742,1,0.02979118114,0.01052964019,0.00547767602,0.1676830193,0.03475223319,0.01296509507,0.003020911927,0.002106201029,0.009648412787,0.03102233659,0.09929718324,0.4891291489,0.6914483747,0.0379765421,0.004366055626,0.003588730486,0.3161313834,0.1423355788,0.05912945796,0.01227257027,0.01460861062,0.04196781522,0.0653891576,0.2666351724,0.4651951393,0.849549975,0.1604722299,0.02972141636,0.02044717814,1,1,0.9849505932,0.3066150729,0.2166338706,0.4150559883,0.4475023543,0.5617060706,0.5426707959,0.8080334616,1,0.6996290166,0.6022955405,0.2559341682,0.3031936924,1,1,1,1,1,1,0.6567715561,0.6496392506,0.5758912846,1,1,0.0454048893,0.008385568343,0.05802122483,0.1948559879,0.3460650473,0.420899672,0.2140955081,0.2358004425,Dryocopus,726.3920148,1097.121774,1346.830455,1623.740646,1756.626584,1364.130207,1363.262955,1316.069831,1417.093542,1418.5199,1378.679813,1328.501856,1397.878185,martius
0.9347568272,0.8589869614,0.003886370425,0.003718535391,0.004561022904,0.04702291616,0.005562651918,0.002411905219,0.001755033632,0.003334054464,0.006437994488,0.01563649358,0.0197947075,0.7141323571,0.6951036377,0.01985222217,0.1058935135,0.2058108416,0.04633955294,0.00570805222,0.00285694685,0.002864655957,0.006037976862,0.01685198679,0.02238784292,0.02139728063,0.7827793365,0.7431606439,0.003337891716,0.005176746098,0.009780661291,0.05173077342,0.006106776144,0.002214917647,0.001264302058,0.002111472982,0.009518347396,0.01898243512,0.02282546351,0.9755907655,0.8791884283,0.002170207409,0.003581742121,0.006016908657,0.04151651665,0.003922472057,0.002458154187,0.001482623591,0.002770880134,0.006830558408,0.009334248881,0.009321093206,1,0.8713946478,0.002214932112,0.001797837946,0.002775129036,0.0374893641,0.005141816829,0.003578781981,0.001611823127,0.002615522528,0.005963769398,0.008250405329,0.0112871872,0.8227822828,0.7568558338,0.006997757832,0.003799015897,0.004926617078,0.04050635854,0.00540669437,0.004522509299,0.002096210404,0.002485370736,0.005664879679,0.01707829579,0.03872780035,0.752489423,0.8656247393,0.02141273562,0.01168824021,0.007758088278,0.07624977332,0.01538239273,0.00598988167,0.001733696628,0.002038274394,0.007011301743,0.02563273269,0.05966883589,0.7094129548,1,0.02964978385,0.009686124238,0.003331148049,0.1661155714,0.03443772652,0.01283991265,0.003000668424,0.002112794504,0.009757529316,0.03136720445,0.09873779817,0.4898128371,0.6949652496,0.03746521237,0.004263411279,0.003485741802,0.3148179442,0.1415604522,0.05846287955,0.0122116844,0.01467575804,0.0422267708,0.06606930726,0.2650883915,0.4574369818,0.8581633849,0.1592371965,0.03144289198,0.02642554231,1,1,0.9778099786,0.3048699717,0.2170044311,0.4168415002,0.4475056126,0.5590054511,0.5326128358,0.8116481148,1,0.6389445448,0.4389246597,0.2549124694,0.3048914183,1,1,1,1,1,1,0.6474129968,0.6483043721,0.5793550038,1,1,0.04478516716,0.008385834013,0.05846265905,0.1958919264,0.3467451637,0.4206354135,0.2133597122,0.237095539,Dryocopus,722.1977627,1103.362575,1347.149791,1544.880097,1638.480405,1364.577618,1362.931877,1316.523617,1417.423284,1418.061796,1378.425666,1328.8423,1397.596253,martius
0.9378817453,0.8600837175,0.003883037178,0.003276195134,0.003229201444,0.04679128236,0.005544625162,0.002405615218,0.001756861552,0.003338273518,0.006445884054,0.01567792127,0.01972180635,0.7189599405,0.6975059454,0.0199148527,0.09609012705,0.1719315296,0.04612524272,0.005688044955,0.002851734148,0.00286844574,0.006047519255,0.01688598955,0.02240059572,0.02134166444,0.7878716905,0.745472489,0.003333776116,0.003613633464,0.005017489937,0.05149877567,0.006081772984,0.002210853463,0.001263771516,0.002116392833,0.009544825895,0.01901489403,0.02274008206,0.9764496367,0.8797796967,0.002170095458,0.003175771504,0.004749321541,0.04129444602,0.003909067733,0.002454137217,0.001482834777,0.002775749172,0.006839553696,0.009350361472,0.009283369737,1,0.8713025985,0.00221104592,0.001472136349,0.001783133436,0.03728969748,0.00513151543,0.003569837702,0.001611552569,0.002619639409,0.005970277445,0.008266355574,0.01125207038,0.8349319373,0.759484187,0.006980322818,0.003388870751,0.003660493516,0.04030537856,0.005395756551,0.004512781804,0.002094971663,0.002488019552,0.005676254652,0.0171356279,0.03862712298,0.7493528367,0.864669687,0.02139698171,0.01120445963,0.006569740384,0.07595113632,0.01534489149,0.005968870699,0.001731996844,0.002040822588,0.007033555707,0.02571860383,0.05953552815,0.7085004969,1,0.02960298765,0.009479956115,0.003122365362,0.165596744,0.0343336722,0.01279853558,0.002993978428,0.002115030435,0.009794044033,0.03148355699,0.098549363,0.4931901354,0.6973992139,0.03729617817,0.004215906269,0.003381151739,0.3143814241,0.1413028124,0.05824258588,0.01219168126,0.01469827369,0.04231293088,0.06630028328,0.264565286,0.4577029937,0.8624863103,0.1588274781,0.03066702298,0.02467821534,1,1,0.9754424659,0.3042925735,0.2171298011,0.4174351753,0.4475117239,0.5580960488,0.5310257263,0.813802184,1,0.6139239585,0.3786189649,0.2545759634,0.3054620325,1,1,1,1,1,1,0.6476497006,0.6490056372,0.5805158682,1,1,0.04458086367,0.008386370436,0.05861071857,0.1962372141,0.346971401,0.4205426685,0.213116416,0.2375287821,Dryocopus,734.5574576,1105.657147,1347.258476,1547.27267,1634.810995,1364.725509,1362.819587,1316.676122,1417.532782,1417.909609,1378.339529,1328.956776,1397.499775,martius
0.9422087231,0.8617750128,0.003879742065,0.002927075741,0.002255322012,0.04656100261,0.005526685727,0.002399359239,0.001758696856,0.003342497277,0.006453772592,0.01571946747,0.0196489363,0.7246294089,0.7003066692,0.01997783036,0.08524098269,0.1374989099,0.04591211892,0.005668141379,0.002846555779,0.002872246599,0.006057084112,0.01691997885,0.02241347134,0.02128609649,0.7947512328,0.7484316675,0.003329710567,0.002679120882,0.00232389328,0.05126801046,0.006056888575,0.002206808208,0.0012632475,0.002121334341,0.009571316169,0.01904753094,0.02265468414,0.9791219906,0.8810478582,0.002170003769,0.002761499985,0.0035457747,0.04107371165,0.003895738497,0.002450133682,0.001483055328,0.002780630052,0.006848517449,0.009366543359,0.00924569027,1,0.8714465123,0.002207184433,0.001305141129,0.001293692978,0.03709133396,0.005121275976,0.003560922915,0.001611292907,0.002623766054,0.005976760164,0.00828239193,0.01121692943,0.8486289574,0.7627166371,0.006962977554,0.00311990041,0.00287671265,0.04010556676,0.005384899513,0.004503083411,0.002093742531,0.002490677039,0.005687650498,0.01719321907,0.03852614623,0.7499451239,0.8651427006,0.02138131832,0.01083054097,0.005748132867,0.07565399456,0.01530752702,0.0059479498,0.001730310896,0.002043380804,0.007055857643,0.02580486906,0.05940188032,0.7066006524,1,0.02955635646,0.009495187307,0.003537340474,0.1650797297,0.03423001071,0.01275733331,0.002987317629,0.00211728521,0.009830630632,0.03160061267,0.09835999515,0.4971881454,0.7002996091,0.0371278456,0.004211682822,0.003419409138,0.313945539,0.1410455411,0.05802324391,0.01217182569,0.01472085239,0.04239901579,0.06653340801,0.2640385278,0.4590628494,0.8676002601,0.1584187538,0.0293932378,0.02168817527,1,1,0.9730814363,0.3037173318,0.2172560577,0.418028153,0.4475203407,0.5571821264,0.5298404028,0.8164524001,1,0.595296103,0.3383959119,0.2542414805,0.3060350151,1,1,1,1,1,1,0.6486335937,0.6501487179,0.5816798629,1,1,0.04437768188,0.008387132053,0.05875923178,0.1965825111,0.3471974112,0.4204475583,0.2128741152,0.2379627827,Dryocopus,750.2732092,1107.399308,1347.368249,1614.272659,1783.351705,1364.872764,1362.706394,1316.829292,1417.642069,1417.757702,1378.252594,1329.071419,1397.402087,martius
0.9679185821,0.8672985004,0.003870083983,0.003004035495,0.002604373593,0.04587817458,0.00547338812,0.002380794009,0.001764244013,0.003355197947,0.006477428908,0.01584477818,0.01943057092,0.7475143876,0.7073890329,0.02016885223,0.06812245317,0.08810199773,0.04527976839,0.005609047875,0.002831225438,0.002883712844,0.00608591578,0.01702185643,0.02245284414,0.02111972561,0.8224060498,0.7557433169,0.003317811632,0.004380281108,0.007103274745,0.05058299654,0.005982943923,0.002194789081,0.001261711947,0.002136290202,0.009650846453,0.01914648377,0.02239844679,1,0.8846306037,0.002169847809,0.002701726588,0.003501579823,0.04041941004,0.003856198774,0.002438199478,0.001483770259,0.002795344277,0.00687521012,0.00941551889,0.009132933823,0.9995964571,0.8681719073,0.002195745749,0.001421876589,0.001585213462,0.03650393851,0.005090925743,0.003534354073,0.001610576784,0.002636205912,0.005996055805,0.008331007625,0.0111113725,0.8950801563,0.7707207298,0.006911479649,0.003056999937,0.002694867447,0.03951303688,0.005352805764,0.004474160169,0.002090109892,0.002498703774,0.00572196489,0.01736753551,0.03822149522,0.769842369,0.8689157536,0.02133487548,0.01169214815,0.008438922351,0.07477145438,0.01519624796,0.00588572416,0.001725334496,0.002051116977,0.00712304442,0.02606601349,0.05899899273,0.7103375246,1,0.02941745507,0.01083246043,0.007763180516,0.1635393994,0.03392135217,0.01263475233,0.002967509055,0.002124163025,0.009940821656,0.03195599277,0.09778645604,0.5112554792,0.707441836,0.03662701316,0.004441303848,0.004302919695,0.3126416608,0.1402759397,0.05737082743,0.01211313012,0.01478898848,0.04265671671,0.06724573985,0.262436802,0.4690464151,0.8828344616,0.1571984151,0.02547470847,0.01238211083,1,1,0.9660361527,0.3020044253,0.2176403705,0.4198021871,0.4475615815,0.5544141782,0.530436502,0.8232555349,1,0.6013384504,0.3675396204,0.2532500767,0.3077681648,1,1,1,1,1,1,0.6556929935,0.6525430243,0.5851908438,1,1,0.04377479206,0.008390770847,0.05920755331,0.1976183444,0.3478740893,0.4201480887,0.2121530418,0.2392692292,Dryocopus,747.1474161,1111.787677,1347.704254,1547.259347,1655.66715,1365.310877,1362.361282,1317.292504,1417.968665,1417.303629,1377.987144,1329.416088,1397.101511,martius
0.0006377024027,0.001397521469,0.01239606449,0.004828879357,0.00607160671,0.00361050405,0.002429281927,0.002717355977,0.00541518614,0.001066103207,0.0008849944546,0.002211514582,0.006978990148,0.0008580605641,0.001346616846,0.01009710303,0.004208009397,0.006274984264,0.001753865674,0.0009075981412,0.00105539832,0.003139560357,0.00034607237,0.0002250151428,0.0008069056191,0.004238673462,0.0005542924592,0.001124993732,0.0101549072,0.004158355695,0.006378204366,0.002715322265,0.001355975548,0.001673921438,0.006302811587,0.000795373993,0.000425346326,0.002152656835,0.006188632196,0.000949584479,0.002212582702,0.01001797585,0.003105273232,0.004600744552,0.003456109655,0.002755511675,0.005788206222,0.00621394431,0.001195407807,0.001792712088,0.004264379764,0.008069255183,0.001042116685,0.001506773491,0.01890181876,0.004221391763,0.005793940891,0.00220478628,0.001336959524,0.002607141972,0.006747722337,0.001973793049,0.002419904879,0.002733510305,0.008348422844,0.003944634832,0.01066136465,0.03370455017,0.008194081206,0.008456289494,0.01829010383,0.004700173462,0.005626002458,0.0366997733,0.006822494802,0.003417093402,0.00261042558,0.01337488763,0.1268149491,0.1283409453,0.3242238553,0.118368871,0.0638928088,0.16465806,0.04681084704,0.02783580938,0.4794737249,0.1861664877,0.08169107452,0.02196091403,0.06732553839,1,1,1,1,0.782019028,0.9914211769,0.6302545079,0.2155423609,1,1,0.8946224247,0.284252129,0.2506658647,0.3570106304,0.7999909657,0.5115234971,0.6741932233,1,1,1,1,0.6799331334,0.3755568932,1,1,1,0.01786734853,0.109882762,0.1941924732,0.1153698109,0.2960212099,0.1701542428,0.1262305806,0.4082608097,0.4076321974,0.0247163517,0.1457584256,0.4829177393,0.5237702598,0.002101890018,0.01050074518,0.01252663481,0.0122293715,0.03579928938,0.01864984338,0.003279272907,0.008938233861,0.01573563282,0.001046188291,0.00406352379,0.02062828417,0.03302769844,0.001053514747,0.002570193884,0.009963916826,0.005273326003,0.01029657125,0.003508110058,0.0008079172399,0.0009760134538,0.002071623023,0.0003574677066,0.0007313837232,0.001922708101,0.005564393265,Dryocopus,1438.329297,1434.123016,1502.646537,1442.131168,1324.490105,1422.199567,1434.811666,1522.856519,1580.700601,1497.512026,1377.221837,1512.724038,1592.641289,martius
0.001136074156,0.001230427121,0.01112546672,0.003116915518,0.002901675747,0.002523536441,0.001669060834,0.001711797734,0.006867284125,0.0008360194279,0.0004589887691,0.002164049337,0.006218010682,0.0009791935867,0.002078210272,0.01062035301,0.003036130474,0.002602449745,0.002620718485,0.0009002585151,0.0009677027048,0.002239730472,0.0003176146581,0.0005878410579,0.001505865963,0.004889944203,0.001275183843,0.001325092514,0.009744373317,0.002873149403,0.00273844442,0.001528601264,0.001059540844,0.00107882557,0.003808448013,0.0003774763607,0.0002220703276,0.0009020577237,0.004107255314,0.001205835139,0.00158208623,0.01190903546,0.003352943614,0.002492421478,0.003182371282,0.002928298011,0.003161658925,0.005621162842,0.00100977183,0.0009288287732,0.00226322088,0.006671523831,0.001715806018,0.002247958316,0.01074557612,0.002028018106,0.001701696525,0.002845053426,0.002905055593,0.005427064135,0.006712683419,0.00122665589,0.001817324576,0.004155078955,0.007721547978,0.002778463205,0.002017955631,0.02148153594,0.003268196804,0.001801862788,0.002156051867,0.001608305817,0.002339793469,0.007977390049,0.00215495985,0.00237980022,0.002357006386,0.008260269706,0.005628506573,0.01475029618,0.04184276592,0.008051012825,0.004144221704,0.02358937566,0.006701391022,0.007361494034,0.06005232796,0.01038391093,0.004305822887,0.003018839687,0.01493716791,0.1411220797,0.1489131548,0.4675356471,0.1735588164,0.080100496,0.1990665465,0.08573801037,0.03575387101,0.6911689519,0.2869085929,0.1284252954,0.03169033776,0.08126372173,1,1,1,1,0.7697185288,1,0.9085792343,0.2929699445,1,1,1,0.3714396066,0.3026722878,0.2543034155,0.5949646199,0.4666420919,0.5602061625,1,0.7505004444,1,1,0.753451064,0.2629476649,0.8230130639,1,1,0.007561460975,0.06681494514,0.1372895298,0.05682340977,0.1315312191,0.1069276123,0.08630290856,0.2641591152,0.3104146906,0.01449379019,0.08725307844,0.3316011709,0.3489239288,0.00134138712,0.007399880095,0.01036299636,0.004282089777,0.009375892719,0.01249926777,0.002502180525,0.004297656325,0.009375287348,0.0007743243309,0.002563125169,0.01189088428,0.02036680639,Dryocopus,1536.46496,1466.936891,1502.4492,1452.513355,1375.911859,1422.10674,1434.972841,1523.208424,1580.766886,1496.757677,1377.228031,1513.63499,1592.460178,martius
