,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,target
3308,531,1,0,2,15,12,16,1,0
3309,531,1,0,2,20,6,17,1,0
3310,531,1,0,2,20,20,16,0,0
3311,531,1,0,2,20,20,8,2,0
3312,531,1,0,2,20,30,6,1,0
3313,531,1,0,2,20,30,7,1,0
3314,531,1,0,2,25,22,3,1,0
3315,531,1,0,2,30,24,18,0,0
3316,531,1,0,2,30,24,9,0,0
3317,531,1,0,2,40,11,17,0,0
3318,531,1,0,2,40,14,14,1,0
3319,531,1,0,2,40,17,15,1,0
3320,531,1,0,2,40,17,16,1,0
3321,531,1,0,2,40,19,13,1,0
3322,531,1,0,2,40,21,13,1,0
3323,531,1,0,2,40,22,9,1,0
3324,531,1,0,2,50,13,18,0,0
3325,531,1,0,2,60,21,11,2,0
3326,577,1,0,2,5,14,19,1,0
3327,577,1,0,2,10,23,10,1,0
3328,577,1,0,2,15,17,14,0,0
3329,577,1,0,2,20,20,9,2,0
3330,577,1,0,2,20,31,3,1,0
3331,577,1,0,2,30,24,17,1,0
3332,577,1,0,2,30,29,2,1,0
3333,577,1,0,2,40,27,9,2,0
3334,577,1,0,2,50,14,19,1,0
3335,577,1,0,2,50,32,3,2,0
3336,577,1,0,2,95,23,2,2,0
3337,626,1,0,2,30,21,15,1,0
3338,626,1,0,2,5,10,20,2,0
3339,626,1,0,2,10,19,15,2,0
3340,626,1,0,2,20,11,17,1,0
3341,625,1,0,2,20,11,19,1,0
3342,625,1,0,2,20,21,14,1,0
3343,625,1,0,2,20,23,2,1,0
3344,626,1,0,2,20,25,8,2,0
3345,626,1,0,2,20,27,2,0,0
3346,625,1,0,2,25,26,6,1,0
3347,625,1,0,2,30,10,20,1,0
3348,626,1,0,2,30,16,20,2,0
3349,626,1,0,2,40,17,14,1,0
3350,625,1,0,2,40,20,5,1,0
3351,625,1,0,2,50,28,6,1,0
3352,626,1,0,2,50,23,1,0,0
3353,625,1,0,2,60,23,11,1,0
3354,625,1,0,2,60,27,15,1,0
3355,677,1,0,2,5,15,6,0,0
3356,677,1,0,2,5,16,19,0,0
3357,677,1,0,2,5,31,12,1,0
3358,677,1,0,2,10,11,16,1,0
3359,677,1,0,2,15,25,11,2,0
3360,677,1,0,2,15,25,12,2,0
3361,677,1,0,2,20,20,17,1,0
3362,677,1,0,2,20,23,13,1,0
3363,677,1,0,2,30,21,13,0,0
3364,677,1,0,2,30,24,14,1,0
3365,677,1,0,2,30,25,7,1,0
3366,677,1,0,2,30,25,9,1,0
3367,677,1,0,2,30,26,1,1,0
3368,677,1,0,2,40,31,10,0,0
3369,677,1,0,2,40,31,5,1,0
3370,677,1,0,2,40,42,0,1,0
3371,677,1,0,2,45,24,5,1,0
3372,677,1,0,2,50,33,6,1,0
3373,677,1,0,2,50,35,0,1,0
3374,677,1,0,2,60,17,14,1,0
3375,677,1,0,2,60,27,8,2,0
3376,677,1,0,2,40,25,6,1,1
3377,677,1,0,2,40,20,13,2,1
3378,731,1,0,2,10,20,4,0,0
3379,732,1,0,2,20,20,7,0,0
3380,731,1,0,2,30,25,6,0,0
3381,732,1,0,2,40,14,20,1,0
3382,732,1,0,2,40,27,0,1,0
3383,731,1,0,2,40,28,0,0,0
3384,732,1,0,2,40,33,3,0,0
3385,731,1,0,2,50,18,13,0,0
3386,731,1,0,2,60,22,7,1,0
3387,731,1,0,2,60,26,2,0,0
3388,731,1,0,2,85,24,12,1,1
3389,732,1,0,2,20,30,6,2,1
3390,789,1,0,2,10,21,15,1,0
3391,790,1,0,2,10,29,11,1,0
3392,789,1,0,2,15,14,10,1,0
3393,790,1,0,2,15,20,21,0,0
3394,789,1,0,2,20,10,13,1,0
3395,789,1,0,2,20,13,20,2,0
3396,789,1,0,2,20,14,20,1,0
3397,790,1,0,2,20,15,17,1,0
3398,790,1,0,2,20,22,17,2,0
3399,789,1,0,2,20,25,1,1,0
3400,789,1,0,2,25,19,13,2,0
3401,789,1,0,2,25,23,15,0,0
3402,789,1,0,2,30,11,22,1,0
3403,789,1,0,2,30,16,13,1,0
3404,790,1,0,2,30,35,2,1,0
3405,789,1,0,2,40,21,11,1,0
3406,789,1,0,2,40,21,12,1,0
3407,789,1,0,2,60,14,23,1,0
3408,789,1,0,2,60,17,18,2,0
3409,789,1,0,2,20,36,2,1,1
3410,789,1,0,2,40,30,5,1,1
3411,850,1,0,2,10,30,0,1,0
3412,851,1,0,2,15,20,19,1,0
3413,851,1,0,2,20,11,24,1,0
3414,851,1,0,2,20,16,18,1,0
3415,851,1,0,2,20,19,20,2,0
3416,851,1,0,2,20,30,3,1,0
3417,851,1,0,2,20,34,0,0,0
3418,851,1,0,2,25,15,16,0,0
3419,851,1,0,2,25,20,1,0,0
3420,851,1,0,2,30,20,19,0,0
3421,851,1,0,2,35,21,15,0,0
3422,851,1,0,2,40,18,20,1,0
3423,851,1,0,2,40,33,5,1,0
3424,851,1,0,2,40,36,0,1,0
3425,851,1,0,2,45,37,1,1,0
3426,851,1,0,2,60,19,17,1,0
3427,851,1,0,2,20,32,6,1,1
3428,915,1,0,2,5,24,13,2,0
3429,916,1,0,2,5,27,7,0,0
3430,915,1,0,2,10,23,21,0,0
3431,915,1,0,2,10,23,10,0,0
3432,916,1,0,2,15,17,15,2,0
3433,915,1,0,2,15,20,15,1,0
3434,915,1,0,2,20,10,25,1,0
3435,915,1,0,2,20,18,20,1,0
3436,915,1,0,2,20,18,21,0,0
3437,915,1,0,2,20,24,25,0,0
3438,915,1,0,2,20,24,15,1,0
3439,916,1,0,2,20,31,12,2,0
3440,916,1,0,2,20,29,0,1,0
3441,915,1,0,2,25,29,15,1,0
3442,916,1,0,2,30,33,17,0,0
3443,915,1,0,2,35,33,8,0,0
3444,915,1,0,2,40,10,20,1,0
3445,916,1,0,2,40,20,16,2,0
3446,915,1,0,2,40,22,13,0,0
3447,915,1,0,2,40,29,1,2,0
3448,916,1,0,2,40,30,0,1,0
3449,916,1,0,2,40,35,4,2,0
3450,915,1,0,2,40,35,10,0,0
3451,915,1,0,2,40,38,3,1,0
3452,916,1,0,2,45,16,12,1,0
3453,915,1,0,2,60,28,15,1,0
3454,915,1,0,2,40,41,2,0,1
3455,984,1,0,2,10,25,11,1,0
3456,984,1,0,2,10,29,8,1,0
3457,984,1,0,2,20,15,23,0,0
3458,984,1,0,2,20,20,19,2,0
3459,984,1,0,2,20,24,14,0,0
3460,984,1,0,2,20,33,1,2,0
3461,984,1,0,2,25,38,6,1,0
3462,984,1,0,2,25,40,2,1,0
3463,984,1,0,2,30,12,23,2,0
3464,984,1,0,2,30,34,6,2,0
3465,984,1,0,2,35,42,3,0,0
3466,984,1,0,2,40,15,18,2,0
3467,984,1,0,2,40,25,14,1,0
3468,984,1,0,2,40,30,0,1,0
3469,984,1,0,2,50,34,5,1,0
3470,984,1,0,2,60,12,16,1,0
3471,984,1,0,2,60,29,11,1,0
3472,984,1,0,2,60,30,9,1,0
3473,984,1,0,2,60,38,7,1,0
3474,984,1,0,2,30,37,2,1,1
3475,1056,1,0,2,5,19,17,1,0
3476,1056,1,0,2,10,5,27,2,0
3477,1056,1,0,2,10,39,0,2,0
3478,1056,1,0,2,15,30,10,0,0
3479,1056,1,0,2,15,32,7,0,0
3480,1056,1,0,2,20,18,22,1,0
3481,1056,1,0,2,20,28,13,2,0
3482,1056,1,0,2,20,39,6,2,0
3483,1056,1,0,2,25,15,22,1,0
3484,1056,1,0,2,30,17,22,1,0
3485,1056,1,0,2,30,19,18,2,0
3486,1056,1,0,2,30,30,12,2,0
3487,1056,1,0,2,30,35,10,2,0
3488,1056,1,0,2,30,39,9,1,0
3489,1056,1,0,2,30,39,1,0,0
3490,1056,1,0,2,35,39,0,0,0
3491,1056,1,0,2,35,44,3,0,0
3492,1056,1,0,2,40,21,20,0,0
3493,1056,1,0,2,40,25,6,0,0
3494,1056,1,0,2,40,30,2,2,0
3495,1056,1,0,2,50,38,1,0,0
3496,1056,1,0,2,60,36,3,2,0
3497,1132,1,0,2,10,20,13,1,0
3498,1132,1,0,2,10,20,23,0,0
3499,1132,1,0,2,10,29,13,0,0
3500,1132,1,0,2,10,33,7,2,0
3501,1132,1,0,2,10,42,5,1,0
3502,1132,1,0,2,15,18,20,1,0
3503,1132,1,0,2,20,20,14,0,0
3504,1132,1,0,2,20,24,17,0,0
3505,1132,1,0,2,20,24,24,1,0
3506,1132,1,0,2,20,26,11,1,0
3507,1132,1,0,2,20,30,1,0,0
3508,1132,1,0,2,20,34,10,2,0
3509,1132,1,0,2,20,38,11,0,0
3510,1132,1,0,2,20,40,3,2,0
3511,1132,1,0,2,25,18,21,1,0
3512,1132,1,0,2,30,18,28,0,0
3513,1132,1,0,2,30,18,25,2,0
3514,1132,1,0,2,30,25,5,0,0
3515,1132,1,0,2,35,26,15,1,0
3516,1132,1,0,2,40,15,14,1,0
3517,1132,1,0,2,40,16,23,1,0
3518,1132,1,0,2,40,20,16,0,0
3519,1132,1,0,2,40,24,15,1,0
3520,1132,1,0,2,40,28,9,1,0
3521,1132,1,0,2,40,32,4,1,0
3522,1132,1,0,2,40,39,4,0,0
3523,1132,1,0,2,60,21,16,0,0
3524,1132,1,0,2,60,39,3,1,0
3525,1132,1,0,2,60,42,2,1,0
3526,1132,1,0,2,80,33,11,2,0
3527,1132,1,0,2,40,36,23,0,1
3528,1212,1,0,2,5,36,11,1,0
3529,1212,1,0,2,10,10,19,1,0
3530,1212,1,0,2,10,20,9,0,0
3531,1212,1,0,2,20,16,22,2,0
3532,1212,1,0,2,20,17,26,2,0
3533,1212,1,0,2,20,22,11,0,0
3534,1212,1,0,2,20,27,2,2,0
3535,1212,1,0,2,20,32,15,1,0
3536,1212,1,0,2,25,22,17,1,0
3537,1212,1,0,2,30,10,29,1,0
3538,1212,1,0,2,30,29,15,1,0
3539,1212,1,0,2,30,29,5,2,0
3540,1212,1,0,2,30,33,3,1,0
3541,1212,1,0,2,30,38,6,0,0
3542,1212,1,0,2,30,43,0,1,0
3543,1212,1,0,2,40,19,9,1,0
3544,1212,1,0,2,60,25,12,0,0
3545,1212,1,0,2,60,25,15,1,0
3546,1212,1,0,2,60,29,12,0,0
3547,1212,1,0,2,60,34,11,2,0
3548,1212,1,0,2,60,44,4,1,0
3549,1212,1,0,2,40,38,4,1,1
3550,1296,1,0,2,20,39,10,0,0
3551,1297,1,0,2,5,10,28,2,0
3552,1297,1,0,2,5,20,16,1,0
3553,1296,1,0,2,15,23,17,2,0
3554,1296,1,0,2,20,18,20,0,0
3555,1296,1,0,2,20,24,6,2,0
3556,1296,1,0,2,20,25,7,2,0
3557,1296,1,0,2,20,30,13,2,0
3558,1297,1,0,2,20,35,9,1,0
3559,1297,1,0,2,20,40,6,1,0
3560,1296,1,0,2,20,41,3,1,0
3561,1296,1,0,2,30,30,12,0,0
3562,1296,1,0,2,40,20,17,0,0
3563,1296,1,0,2,40,21,30,0,0
3564,1296,1,0,2,40,34,16,0,0
3565,1297,1,0,2,40,34,7,0,0
3566,1296,1,0,2,40,36,5,0,0
3567,1297,1,0,2,50,17,28,1,0
3568,1296,1,0,2,50,38,6,1,0
3569,1296,1,0,2,60,8,30,1,0
3570,1296,1,0,2,60,22,12,2,0
3571,1296,1,0,2,60,27,15,0,0
3572,1297,1,0,2,70,30,15,1,0
3573,1296,1,0,2,70,46,4,1,0
3574,1296,1,0,2,20,20,25,1,1
3575,1296,1,0,2,20,36,4,0,1
3576,1297,1,0,2,60,39,3,1,1
3577,1385,1,0,2,5,17,26,0,0
3578,1385,1,0,2,5,18,25,2,0
3579,1385,1,0,2,5,20,21,0,0
3580,1385,1,0,2,10,5,21,1,0
3581,1385,1,0,2,10,18,31,1,0
3582,1385,1,0,2,10,23,19,2,0
3583,1385,1,0,2,15,15,3,1,0
3584,1385,1,0,2,15,38,14,0,0
3585,1385,1,0,2,15,40,8,1,0
3586,1385,1,0,2,20,10,3,0,0
3587,1385,1,0,2,20,22,16,1,0
3588,1385,1,0,2,20,22,24,2,0
3589,1385,1,0,2,20,23,23,1,0
3590,1385,1,0,2,20,39,5,1,0
3591,1385,1,0,2,20,42,8,1,0
3592,1385,1,0,2,20,49,2,1,0
3593,1385,1,0,2,25,24,15,0,0
3594,1385,1,0,2,25,32,13,1,0
3595,1385,1,0,2,25,44,1,0,0
3596,1385,1,0,2,30,18,23,2,0
3597,1385,1,0,2,30,25,16,0,0
3598,1385,1,0,2,40,22,6,0,0
3599,1385,1,0,2,40,34,8,2,0
3600,1385,1,0,2,40,42,9,2,0
3601,1385,1,0,2,40,48,5,1,0
3602,1385,1,0,2,40,19,26,1,1
3603,1385,1,0,2,20,40,1,1,1
3604,1478,1,0,2,10,40,4,1,0
3605,1478,1,0,2,15,30,2,0,0
3606,1478,1,0,2,20,22,15,0,0
3607,1478,1,0,2,20,23,13,0,0
3608,1478,1,0,2,20,38,16,1,0
3609,1478,1,0,2,20,45,1,1,0
3610,1478,1,0,2,25,41,2,1,0
3611,1478,1,0,2,30,13,27,0,0
3612,1478,1,0,2,30,15,32,1,0
3613,1478,1,0,2,30,23,15,0,0
3614,1478,1,0,2,30,33,13,1,0
3615,1478,1,0,2,30,42,6,1,0
3616,1478,1,0,2,30,45,2,0,0
3617,1478,1,0,2,40,25,10,2,0
3618,1478,1,0,2,40,25,22,0,0
3619,1478,1,0,2,40,30,17,1,0
3620,1478,1,0,2,50,35,6,1,0
3621,1478,1,0,2,50,37,2,1,0
3622,1478,1,0,2,60,37,12,0,0
3623,1478,1,0,2,60,41,7,0,0
3624,1478,1,0,2,70,12,31,1,0
3625,1478,1,0,2,15,40,8,0,1
3626,1478,1,0,2,30,50,3,0,1
3627,1478,1,0,2,15,26,17,0,1
3628,1478,1,0,2,20,26,20,1,2
3629,1478,1,0,2,20,30,10,1,2
3630,1575,1,0,2,10,5,33,0,0
3631,1576,1,0,2,10,19,18,1,0
3632,1576,1,0,2,10,25,22,0,0
3633,1576,1,0,2,10,37,1,1,0
3634,1576,1,0,2,15,20,29,1,0
3635,1575,1,0,2,15,26,20,1,0
3636,1576,1,0,2,15,28,27,1,0
3637,1576,1,0,2,20,14,27,1,0
3638,1576,1,0,2,20,24,18,1,0
3639,1576,1,0,2,20,40,1,2,0
3640,1576,1,0,2,25,31,18,1,0
3641,1576,1,0,2,25,27,5,0,0
3642,1575,1,0,2,30,27,21,1,0
3643,1575,1,0,2,35,20,20,2,0
3644,1576,1,0,2,40,20,28,1,0
3645,1575,1,0,2,40,25,17,1,0
3646,1576,1,0,2,40,33,9,1,0
3647,1576,1,0,2,40,41,8,2,0
3648,1575,1,0,2,40,41,7,0,0
3649,1576,1,0,2,40,43,5,1,0
3650,1576,1,0,2,40,50,1,1,0
3651,1576,1,0,2,45,37,5,1,0
3652,1576,1,0,2,60,22,25,1,0
3653,1575,1,0,2,60,30,18,1,0
3654,1576,1,0,2,60,44,7,0,0
3655,1576,1,0,2,10,28,13,1,1
3656,1575,1,0,2,40,53,0,2,1
3657,1576,1,0,2,60,41,7,1,2
3658,1678,1,0,2,5,34,9,0,0
3659,1678,1,0,2,50,35,9,0,0
3660,1678,1,0,2,5,10,9,0,0
3661,1678,1,0,2,5,20,10,2,0
3662,1678,1,0,2,10,20,21,1,0
3663,1678,1,0,2,10,35,14,0,0
3664,1678,1,0,2,15,28,19,1,0
3665,1678,1,0,2,20,7,33,0,0
3666,1678,1,0,2,20,19,21,1,0
3667,1678,1,0,2,20,19,20,2,0
3668,1678,1,0,2,20,22,22,0,0
3669,1678,1,0,2,20,27,14,0,0
3670,1678,1,0,2,20,27,19,0,0
3671,1678,1,0,2,20,30,13,1,0
3672,1678,1,0,2,20,46,14,0,0
3673,1678,1,0,2,20,46,1,2,0
3674,1678,1,0,2,30,20,24,0,0
3675,1678,1,0,2,30,25,18,1,0
3676,1678,1,0,2,30,28,17,0,0
3677,1678,1,0,2,30,38,5,1,0
3678,1678,1,0,2,30,42,2,1,0
3679,1678,1,0,2,50,27,21,0,0
3680,1678,1,0,2,60,26,16,0,0
3681,1678,1,0,2,60,34,16,1,0
3682,1678,1,0,2,90,16,31,0,0
3683,1678,1,0,2,20,42,12,0,1
3684,1678,1,0,2,50,23,21,1,1
3685,1678,1,0,2,20,23,25,0,1
3686,1678,1,0,2,20,15,31,2,2
3687,1785,1,0,2,10,14,33,1,0
3688,1786,1,0,2,10,41,10,1,0
3689,1785,1,0,2,10,15,25,1,0
3690,1786,1,0,2,10,17,31,0,0
3691,1786,1,0,2,10,20,0,1,0
3692,1785,1,0,2,10,23,20,2,0
3693,1786,1,0,2,15,11,25,2,0
3694,1785,1,0,2,20,11,31,0,0
3695,1786,1,0,2,20,11,35,0,0
3696,1786,1,0,2,20,18,29,0,0
3697,1785,1,0,2,20,24,29,2,0
3698,1785,1,0,2,20,33,15,1,0
3699,1786,1,0,2,20,33,18,2,0
3700,1785,1,0,2,20,36,11,2,0
3701,1786,1,0,2,20,40,12,1,0
3702,1786,1,0,2,20,41,10,0,0
3703,1785,1,0,2,20,42,5,0,0
3704,1785,1,0,2,20,49,8,0,0
3705,1786,1,0,2,25,27,20,1,0
3706,1785,1,0,2,25,45,5,2,0
3707,1786,1,0,2,30,27,18,1,0
3708,1786,1,0,2,30,40,14,1,0
3709,1785,1,0,2,35,19,11,1,0
3710,1785,1,0,2,40,19,30,0,0
3711,1785,1,0,2,40,34,3,0,0
3712,1786,1,0,2,40,35,12,1,0
3713,1785,1,0,2,40,44,9,0,0
3714,1785,1,0,2,60,29,15,0,0
3715,1785,1,0,2,70,42,13,2,0
3716,1785,1,0,2,30,48,2,1,2
3717,1785,1,0,2,20,30,15,0,2
3718,1786,1,0,2,80,30,3,1,2
3719,1898,1,0,2,10,30,16,1,0
3720,1898,1,0,2,10,35,16,0,0
3721,1898,1,0,2,10,44,2,0,0
3722,1898,1,0,2,10,45,4,1,0
3723,1898,1,0,2,15,25,6,0,0
3724,1898,1,0,2,20,17,30,1,0
3725,1898,1,0,2,20,24,21,1,0
3726,1898,1,0,2,20,26,23,1,0
3727,1898,1,0,2,20,28,16,1,0
3728,1898,1,0,2,20,42,2,1,0
3729,1898,1,0,2,20,44,12,1,0
3730,1898,1,0,2,30,32,22,0,0
3731,1898,1,0,2,30,42,9,0,0
3732,1898,1,0,2,30,42,9,2,0
3733,1898,1,0,2,30,43,5,0,0
3734,1898,1,0,2,40,15,36,2,0
3735,1898,1,0,2,40,22,26,1,0
3736,1898,1,0,2,40,30,22,1,0
3737,1898,1,0,2,40,25,21,1,1
3738,1898,1,0,2,20,39,14,0,1
3739,1898,1,0,2,20,35,11,1,1
3740,1898,1,0,2,20,35,11,1,2
3741,2015,1,0,2,20,45,7,1,0
3742,2016,1,0,2,5,16,32,1,0
3743,2016,1,0,2,5,50,5,2,0
3744,2016,1,0,2,10,25,5,2,0
3745,2016,1,0,2,10,28,21,1,0
3746,2016,1,0,2,10,32,22,0,0
3747,2015,1,0,2,15,35,14,1,0
3748,2015,1,0,2,20,11,35,2,0
3749,2015,1,0,2,20,15,34,1,0
3750,2015,1,0,2,20,16,31,0,0
3751,2015,1,0,2,20,16,35,1,0
3752,2016,1,0,2,20,25,25,1,0
3753,2016,1,0,2,20,30,11,2,0
3754,2016,1,0,2,20,35,11,1,0
3755,2016,1,0,2,20,40,8,0,0
3756,2015,1,0,2,25,49,2,2,0
3757,2016,1,0,2,30,15,12,2,0
3758,2015,1,0,2,30,36,17,1,0
3759,2015,1,0,2,30,42,10,1,0
3760,2016,1,0,2,30,47,2,1,0
3761,2015,1,0,2,45,33,20,2,0
3762,2015,1,0,2,50,33,15,2,0
3763,2016,1,0,2,50,40,6,0,0
3764,2015,1,0,2,60,30,19,1,0
3765,2015,1,0,2,60,30,20,1,0
3766,2015,1,0,2,80,31,15,1,0
3767,2015,1,0,2,20,42,10,1,1
3768,2015,1,0,2,30,45,3,0,1
3769,2015,1,0,2,40,30,17,2,1
3770,2015,1,0,2,60,31,20,1,1
3771,2139,1,0,2,5,10,37,1,0
3772,2139,1,0,2,5,18,22,2,0
3773,2138,1,0,2,10,28,22,0,0
3774,2138,1,0,2,10,30,21,2,0
3775,2139,1,0,2,10,37,13,1,0
3776,2138,1,0,2,20,10,30,2,0
3777,2138,1,0,2,20,10,38,1,0
3778,2139,1,0,2,20,12,16,1,0
3779,2138,1,0,2,20,19,28,0,0
3780,2138,1,0,2,20,20,38,0,0
3781,2138,1,0,2,20,26,26,0,0
3782,2138,1,0,2,20,40,8,0,0
3783,2138,1,0,2,20,52,2,1,0
3784,2138,1,0,2,25,48,5,1,0
3785,2139,1,0,2,30,35,18,2,0
3786,2138,1,0,2,40,24,21,1,0
3787,2139,1,0,2,40,43,8,1,0
3788,2138,1,0,2,40,53,0,1,0
3789,2139,1,0,2,40,53,5,0,0
3790,2138,1,0,2,60,40,13,0,0
3791,2138,1,0,2,10,15,32,1,1
3792,2139,1,0,2,40,33,8,1,1
3793,2139,1,0,2,10,28,30,1,1
3794,2139,1,0,2,20,39,10,1,1
3795,2138,1,0,2,15,12,38,0,1
3796,2139,1,0,2,25,22,28,1,2
3797,2267,1,0,2,10,22,26,2,0
3798,2267,1,0,2,15,17,34,1,0
3799,2267,1,0,2,20,34,14,2,0
3800,2267,1,0,2,20,35,19,1,0
3801,2267,1,0,2,20,39,13,1,0
3802,2267,1,0,2,20,40,10,1,0
3803,2267,1,0,2,20,40,15,1,0
3804,2267,1,0,2,20,43,4,1,0
3805,2267,1,0,2,20,46,3,1,0
3806,2267,1,0,2,20,51,0,2,0
3807,2267,1,0,2,25,30,19,1,0
3808,2267,1,0,2,30,40,6,1,0
3809,2267,1,0,2,30,52,1,1,0
3810,2267,1,0,2,40,20,34,1,0
3811,2267,1,0,2,40,30,4,1,0
3812,2267,1,0,2,40,31,19,1,0
3813,2267,1,0,2,30,25,24,0,1
3814,2267,1,0,2,40,42,11,1,1
3815,2267,1,0,2,20,40,9,1,1
3816,2267,1,0,2,30,50,2,1,1
3817,2267,1,0,2,40,35,14,2,1
3818,2402,1,0,2,5,22,22,1,0
3819,2402,1,0,2,20,22,28,0,0
3820,2401,1,0,2,20,29,22,0,0
3821,2402,1,0,2,20,30,16,0,0
3822,2401,1,0,2,20,37,17,1,0
3823,2402,1,0,2,20,47,7,0,0
3824,2401,1,0,2,20,50,4,1,0
3825,2401,1,0,2,25,43,10,1,0
3826,2401,1,0,2,25,52,2,1,0
3827,2401,1,0,2,50,19,35,2,0
3828,2402,1,0,2,50,29,27,1,0
3829,2401,1,0,2,60,43,10,1,0
3830,2402,1,0,2,80,8,30,1,0
3831,2401,1,0,2,20,35,20,1,1
3832,2542,1,0,2,5,15,36,1,0
3833,2541,1,0,2,10,21,34,1,0
3834,2542,1,0,2,10,35,16,0,0
3835,2542,1,0,2,15,33,21,2,0
3836,2542,1,0,2,20,28,28,2,0
3837,2542,1,0,2,20,30,16,0,0
3838,2541,1,0,2,20,47,8,1,0
3839,2541,1,0,2,20,54,0,0,0
3840,2542,1,0,2,30,13,40,1,0
3841,2541,1,0,2,40,14,41,1,0
3842,2542,1,0,2,60,48,10,1,0
3843,2541,1,0,2,20,45,14,0,1
3844,2541,1,0,2,20,25,16,1,1
3845,2542,1,0,2,20,25,29,1,1
3846,2541,1,0,2,40,45,8,2,1
3847,2541,1,0,2,20,32,17,1,1
3848,2542,1,0,2,20,54,2,1,1
3849,2542,1,0,2,40,40,11,2,1
3850,2541,1,0,2,20,54,7,1,2
3851,2541,1,0,2,40,46,9,1,2
3852,2688,1,0,2,5,20,12,2,0
3853,2688,1,0,2,10,35,22,2,0
3854,2688,1,0,2,15,35,20,1,0
3855,2687,1,0,2,15,50,3,0,0
3856,2688,1,0,2,20,15,41,1,0
3857,2688,1,0,2,20,26,22,1,0
3858,2688,1,0,2,20,30,12,1,0
3859,2688,1,0,2,20,43,13,1,0
3860,2688,1,0,2,20,50,2,2,0
3861,2688,1,0,2,25,43,12,1,0
3862,2688,1,0,2,30,47,17,0,0
3863,2688,1,0,2,30,50,2,1,0
3864,2688,1,0,2,40,30,23,1,0
3865,2688,1,0,2,40,42,12,1,0
3866,2688,1,0,2,20,56,2,0,1
3867,2688,1,0,2,5,21,28,1,1
3868,2688,1,0,2,20,47,14,0,1
3869,2688,1,0,2,30,47,10,2,1
3870,2688,1,0,2,20,16,22,2,1
3871,2840,1,0,2,5,16,37,2,0
3872,2840,1,0,2,10,18,36,1,0
3873,2840,1,0,2,10,26,31,1,0
3874,2840,1,0,2,15,26,29,1,0
3875,2840,1,0,2,20,23,20,1,0
3876,2840,1,0,2,20,26,31,0,0
3877,2840,1,0,2,20,56,1,1,0
3878,2840,1,0,2,25,48,11,1,0
3879,2840,1,0,2,30,17,21,0,0
3880,2840,1,0,2,40,33,15,2,0
3881,2840,1,0,2,50,50,7,1,0
3882,2840,1,0,2,60,50,8,1,0
3883,2840,1,0,2,60,53,6,1,0
3884,2840,1,0,2,40,31,27,0,1
3885,2840,1,0,2,60,43,14,0,1
3886,2999,1,0,2,10,33,11,1,0
3887,2999,1,0,2,10,20,0,1,0
3888,2999,1,0,2,20,20,27,1,0
3889,2999,1,0,2,20,27,30,0,0
3890,2999,1,0,2,20,40,15,1,0
3891,2999,1,0,2,20,58,6,0,0
3892,2999,1,0,2,30,40,16,0,0
3893,2999,1,0,2,30,59,1,0,0
3894,2999,1,0,2,40,20,42,1,0
3895,2999,1,0,2,40,35,24,1,0
3896,2999,1,0,2,40,38,20,1,0
3897,2999,1,0,2,20,44,22,0,1
3898,2999,1,0,2,35,50,10,0,1
3899,2999,1,0,2,20,49,14,1,1
3900,2999,1,0,2,30,40,14,2,1
3901,2999,1,0,2,15,25,29,0,1
3902,3165,1,0,2,5,16,41,1,0
3903,3165,1,0,2,20,32,27,1,0
3904,3164,1,0,2,20,52,3,1,0
3905,3164,1,0,2,25,10,30,2,0
3906,3165,1,0,2,30,42,12,2,0
3907,3164,1,0,2,40,19,34,0,0
3908,3164,1,0,2,40,38,7,0,0
3909,3164,1,0,2,20,41,9,2,1
3910,3164,1,0,2,30,41,14,0,1
3911,3164,1,0,2,10,36,21,0,1
3912,3164,1,0,2,60,58,1,1,1
3913,3336,1,0,2,15,50,16,1,0
3914,3336,1,0,2,30,48,14,1,0
3915,3337,1,0,2,80,40,26,1,0
3916,3336,1,0,2,20,46,11,1,1
3917,3337,1,0,2,30,58,6,1,1
3918,3337,1,0,2,40,50,11,1,1
3919,3516,1,0,2,10,17,40,2,0
3920,3515,1,0,2,10,28,29,1,0
3921,3516,1,0,2,20,15,37,1,0
3922,3516,1,0,2,20,41,20,1,0
3923,3702,1,0,2,60,45,18,2,0
3924,3702,1,0,2,10,22,38,1,0
3925,3702,1,0,2,20,27,38,2,0
3926,3702,1,0,2,20,34,6,1,0
3927,3702,1,0,2,60,30,30,2,0
3928,3702,1,0,2,30,50,13,1,1
3929,3702,1,0,2,20,40,23,0,1
3930,3702,1,0,2,20,17,4,0,1
3931,3702,1,0,2,20,17,21,2,1
3932,3896,1,0,2,10,18,43,1,0
3933,3895,1,0,2,20,53,10,1,0
3934,3895,1,0,2,50,45,10,1,1
3935,3895,1,0,2,20,24,19,1,2
3936,4096,1,0,2,5,24,19,1,0
3937,4096,1,0,2,10,40,25,2,0
3938,4096,1,0,2,20,18,25,1,1
3939,4096,1,0,2,50,35,27,1,1
3940,4097,1,0,2,20,17,43,1,1
3941,150,1,1,2,20,18,3,1,0
3942,168,1,1,2,20,20,0,1,0
3943,168,1,1,2,40,10,6,2,0
3944,168,1,1,2,10,8,3,1,1
3945,188,1,1,2,10,12,5,1,0
3946,188,1,1,2,20,20,1,2,0
3947,188,1,1,2,30,17,7,1,0
