,attr196,attr197,attr198,attr199,attr200,attr201,attr202,attr203,attr204,attr205,attr206,attr207,attr208,attr209,attr210,attr211,attr212,attr213,attr214,attr215,attr216,attr217,attr218,attr219,attr220,attr221,attr222,attr223,attr224,attr225,attr226,attr227,attr228,attr229,attr230,attr231,attr232,attr233,attr234,attr235,attr236,attr237,attr238,attr239,attr240,attr241,attr242,attr243,attr244,attr245,attr246,attr247,attr248,attr249,attr250,attr251,attr252,attr253,attr254,attr255,attr256,attr257,attr258,attr259,attr260,attr261,attr262,attr263,attr264,attr265,attr266,attr267,attr268,attr269,attr270,attr271,attr272,attr273,attr274,attr275,attr276,attr277,attr278,attr279,attr280,attr281,attr282,attr283,attr284,attr285,attr286,attr287,attr288,attr289,attr290,attr291,attr292,attr293,attr294,target
222,0.036569,0.143464,0.15229,0.152778,0.156715,0.15258,0.152929,0.148144,0.035268,0.030391,0.034235,0.081731,0.03262,0.032086,0.027987,0.105676,0.104411,0.218204,0.41273,0.118381,0.112168,0.112656,0.137147,0.141049,0.434306,0.306845,0.145322,0.141328,0.139435,0.173449,0.204849,0.39293,0.285558,0.291899,0.257409,0.203746,0.180312,0.282551,0.19499,0.171718,0.159838,0.1695,0.177745,0.340916,0.350845,0.338815,0.337491,0.332776,0.340754,0.352297,0.001539,0.00076,0.000173,0.001059,0.000124,0.000215,0.000968,0.024737,0.025698,0.026146,0.224071,0.019765,0.018241,0.014017,0.006163,0.005774,0.373478,0.320063,0.0185,0.003833,0.003599,0.003642,0.002965,1.0,0.505631,0.01167,0.004123,0.00274,0.005948,0.157185,0.515065,0.563868,0.430316,0.29738,0.165069,0.006447,0.306285,0.095651,0.013026,0.022098,0.014823,0.013971,0.084977,0.066787,0.079287,0.131783,0.144494,0.11247,0.091483,1
223,0.027739,0.389593,0.413424,0.451411,0.417013,0.411802,0.3976,0.380882,0.512704,0.482801,0.511339,0.420044,0.36829,0.368738,0.357734,0.725543,0.715345,0.628019,0.598206,0.471976,0.426664,0.430611,0.67124,0.695484,0.726975,0.740595,0.75927,0.739801,0.726315,0.714182,0.692789,0.689166,0.684514,0.694534,0.746914,0.723654,0.659007,0.506531,0.520006,0.470232,0.479323,0.689692,0.72182,0.459653,0.452071,0.457528,0.456421,0.463947,0.472971,0.696591,0.039553,0.056681,0.037933,0.00893,0.007613,0.004715,0.003427,0.034954,0.070213,0.057584,0.062508,0.00286,0.000235,0.00159,0.027552,0.038006,0.163818,0.186027,0.320043,0.196333,0.192741,0.034015,0.030564,0.014124,0.016666,0.006194,0.019007,0.033919,0.022385,0.151961,0.203087,0.224872,0.192093,0.008754,0.007982,0.136907,0.082333,0.139946,0.061448,0.07422,0.143963,0.017428,0.049685,0.0547,0.076962,0.068452,0.059127,0.093608,0.031749,1
224,0.003466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110876,0.073504,0.07451,0.081511,0.110071,0.103216,0.094449,0.016785,0.030171,0.044529,0.072564,0.149132,0.134762,0.074477,0.432155,0.420156,0.408391,0.561594,0.38909,0.378623,0.357924,0.527867,0.485384,0.489947,0.580448,0.3854,0.341664,0.305846,0.508924,0.503701,0.519648,0.595019,0.526715,0.501141,0.489321,0.663122,0.672191,0.677626,0.672359,0.654947,0.639258,0.589898,0.040149,0.028447,0.058036,0.054198,0.03801,0.034042,0.031855,0.034852,0.027977,0.020542,0.028243,0.072858,0.039795,0.033994,0.198962,0.171723,0.132866,0.221863,0.535342,0.304487,0.178793,0.086362,0.092823,0.080197,0.312124,0.096325,0.075375,0.050628,0.112745,0.05185,0.046769,0.300714,0.104498,0.109465,0.076438,0.125549,0.157152,0.140145,0.113715,0.091416,0.060458,0.048848,0.007683,0.002439,0.003843,0.003598,0.002633,0.003307,0.00102,1
225,0.011104,0.075427,0.096887,0.125358,0.13313,0.143094,0.15639,0.155987,0.1319,0.164296,0.202462,0.204028,0.203927,0.180131,0.182859,0.075729,0.159756,0.182065,0.240405,0.26655,0.268172,0.394749,0.35836,0.413759,0.450226,0.485943,0.515779,0.614734,0.657184,0.579766,0.616937,0.597949,0.56751,0.538949,0.563205,0.611737,0.613549,0.628623,0.557535,0.427939,0.542561,0.561449,0.632951,0.608293,0.648103,0.699991,0.639001,0.515902,0.613258,0.528102,0.004274,0.005798,0.00978,0.012204,0.015468,0.014093,0.024583,0.005778,0.006626,0.004848,0.002771,0.003608,0.003934,0.004415,0.161429,0.212823,0.160994,0.102865,0.055184,0.079336,0.389862,0.052923,0.10658,0.160302,0.154994,0.124317,0.162439,0.106009,0.009537,0.003171,0.005408,0.068625,0.133074,0.191527,0.059163,0.004805,0.009188,0.073732,0.122854,0.113896,0.232255,0.058217,0.013135,0.072234,0.099869,0.224617,0.17669,0.034374,0.077129,1
226,0.000827,0.242518,0.290658,0.323462,0.338507,0.293018,0.358182,0.329039,0.271607,0.32956,0.370422,0.352322,0.321833,0.276161,0.470848,0.378508,0.421654,0.43739,0.438184,0.382609,0.395154,0.510028,0.383035,0.431951,0.431041,0.427496,0.417853,0.462337,0.52707,0.338493,0.396734,0.429766,0.447866,0.428707,0.418046,0.459452,0.449585,0.467147,0.479643,0.460448,0.417019,0.408862,0.455023,0.440261,0.429802,0.412559,0.407848,0.409369,0.414273,0.43249,0.009112,0.011169,0.011228,0.011133,0.051326,0.353315,0.409252,0.01175,0.006968,0.006009,0.007045,0.005407,0.083976,0.189835,0.027924,0.022472,0.011901,0.009322,0.016143,0.115665,0.138419,0.029303,0.058904,0.051164,0.03826,0.028288,0.114283,0.094299,0.172236,0.109621,0.055074,0.040024,0.15455,0.061711,0.135743,0.003698,0.001935,0.005367,0.027362,0.02291,0.002565,0.078761,0.027696,0.050213,0.020835,0.001756,0.00098,0.001197,0.004092,1
227,0.001809,0.931428,0.957081,0.956745,0.93457,0.928386,0.953212,0.9427,0.875727,0.933318,0.951031,0.736178,0.660382,0.94951,0.91963,0.647522,0.702116,0.65308,0.750034,0.761876,0.716978,0.643843,0.6302,0.619576,0.570876,0.525474,0.526805,0.562835,0.607924,0.754384,0.742776,0.739667,0.674327,0.668053,0.721182,0.716553,0.927011,0.901134,0.932244,0.842056,0.84257,0.921184,0.911757,0.923231,0.905875,0.933251,0.832998,0.838366,0.922415,0.914151,0.005209,0.002555,0.001589,0.039137,0.051426,0.002127,0.006318,0.016971,0.010684,0.003703,0.53037,0.47394,0.003293,0.013812,0.098142,0.152462,0.196033,0.315125,0.367105,0.279111,0.096337,0.156506,0.265458,0.300558,0.188194,0.200517,0.211063,0.261094,0.388793,0.328167,0.564989,0.620576,0.620254,0.538105,0.409907,0.005264,0.005182,0.011259,0.166149,0.183861,0.009026,0.008772,0.008699,0.010821,0.015357,0.154524,0.185903,0.015764,0.010928,1
228,0.008447,0.882363,0.879269,0.87035,0.859662,0.854436,0.851084,0.857424,0.86537,0.865756,0.847463,0.830775,0.821727,0.813758,0.817157,0.806235,0.799883,0.781554,0.76762,0.762276,0.764549,0.759534,0.753311,0.779163,0.736751,0.734724,0.736833,0.73797,0.740127,0.709797,0.767046,0.737326,0.75801,0.764514,0.758139,0.722513,0.622981,0.709118,0.680405,0.743478,0.758795,0.76162,0.76012,0.772577,0.807125,0.786675,0.801699,0.788668,0.783195,0.777159,0.005803,0.001715,0.000866,0.001908,0.001474,0.001335,0.002659,0.007447,0.005723,0.005365,0.004747,0.005154,0.004698,0.004399,0.009776,0.006658,0.005894,0.005519,0.003083,0.001675,0.031685,0.0054,0.102161,0.019513,0.00839,0.001442,0.001015,0.029501,0.050286,0.156836,0.075787,0.056659,0.058196,0.055518,0.050335,0.089218,0.079789,0.074147,0.043392,0.006635,0.011693,0.021452,0.133724,0.099194,0.086993,0.035277,0.007398,0.005462,0.020805,1
229,0.013073,0.870761,0.891539,0.928747,0.968604,0.976761,0.991058,0.960131,0.802848,0.809528,0.860987,0.926532,0.968768,0.974007,0.92311,0.779011,0.803352,0.844017,0.908121,0.98023,0.947264,0.876034,0.760764,0.769202,0.781718,0.784542,0.80927,0.81254,0.7863,0.763108,0.770245,0.794433,0.817309,0.847006,0.828079,0.796918,0.774347,0.784765,0.800645,0.821188,0.858186,0.837619,0.815891,0.768534,0.772835,0.773772,0.779327,0.805813,0.84942,0.826743,0.003996,0.002245,0.00564,0.007644,0.005803,0.007302,0.011455,0.044105,0.069917,0.074031,0.091433,0.122691,0.139263,0.100004,0.006912,0.00923,0.016263,0.040504,0.085192,0.068407,0.030623,0.007861,0.006021,0.01574,0.021876,0.048272,0.034265,0.033739,0.012998,0.01592,0.0109,0.016624,0.024492,0.024336,0.027,0.010011,0.013953,0.019767,0.036208,0.055659,0.041634,0.020665,0.024043,0.020109,0.028722,0.041509,0.070415,0.072217,0.029934,1
230,0.003174,0.219907,0.235284,0.258432,0.257112,0.250604,0.241009,0.23355,0.483539,0.484434,0.538457,0.609601,0.64968,0.574387,0.510299,0.42455,0.549226,0.643876,0.739108,0.608919,0.520587,0.466441,0.363705,0.393876,0.428431,0.432893,0.417338,0.371433,0.357756,0.353238,0.410952,0.502829,0.489086,0.440229,0.399926,0.380994,0.385098,0.438115,0.442823,0.383007,0.405629,0.467235,0.428654,0.39363,0.437534,0.454229,0.453782,0.472737,0.478127,0.43362,0.05575,0.044381,0.025059,0.026696,0.044076,0.047884,0.055723,0.173471,0.144281,0.14039,0.148121,0.274228,0.179863,0.089739,0.071338,0.345561,0.346051,0.391395,0.335601,0.16164,0.04817,0.07928,0.085638,0.062823,0.033358,0.02276,0.010607,0.006346,0.031779,0.05608,0.082799,0.058985,0.016135,0.010028,0.006749,0.005779,0.070521,0.342781,0.290515,0.102171,0.073823,0.011507,0.010854,0.053732,0.035307,0.025609,0.026045,0.06829,0.012387,1
231,0.012632,0.230529,0.194914,0.152936,0.147674,0.158444,0.181988,0.225899,0.326169,0.221997,0.213501,0.240396,0.269026,0.253276,0.255619,0.407465,0.374558,0.525009,0.577593,0.509446,0.383628,0.344451,0.340736,0.386499,0.381659,0.436962,0.42488,0.309375,0.268147,0.228196,0.34656,0.39543,0.436365,0.405766,0.380335,0.277276,0.141193,0.28848,0.375073,0.491879,0.5015,0.531185,0.203434,0.364737,0.443056,0.480089,0.50668,0.536001,0.512809,0.395383,0.063223,0.022472,0.001855,0.002082,0.00305,0.00281,0.00519,0.295877,0.02376,0.037213,0.16001,0.172323,0.030001,0.005784,0.216607,0.120458,0.277224,0.496527,0.714015,0.315992,0.176098,0.236429,0.248094,0.041744,0.051584,0.165437,0.052795,0.049911,0.034514,0.109772,0.138887,0.054742,0.060354,0.135295,0.126579,0.051357,0.050576,0.14418,0.068464,0.05065,0.023,0.406857,0.395115,0.119004,0.022679,0.028823,0.012373,0.092781,0.453358,1
232,0.010048,0.691615,0.752091,0.791868,0.668277,0.747808,0.760825,0.695205,0.692789,0.750481,0.759237,0.788569,0.760277,0.754193,0.71615,0.646571,0.687276,0.728675,0.762983,0.745594,0.676418,0.59682,0.591273,0.605039,0.697005,0.799372,0.743984,0.606045,0.51702,0.532721,0.596931,0.740036,0.792271,0.74811,0.601986,0.448761,0.520554,0.607935,0.720176,0.747954,0.739164,0.631855,0.409823,0.524982,0.613381,0.709809,0.726147,0.71246,0.592939,0.351874,0.01474,0.021176,0.007714,0.094345,0.028676,0.022832,0.025381,0.025912,0.020144,0.031527,0.053033,0.02006,0.02258,0.084734,0.018287,0.010421,0.016577,0.017703,0.045684,0.048124,0.044515,0.006949,0.012788,0.049592,0.068063,0.068624,0.023089,0.033919,0.006905,0.023078,0.072002,0.062797,0.105905,0.068491,0.095607,0.013303,0.062235,0.08984,0.072435,0.070978,0.0774,0.151397,0.028176,0.057642,0.089036,0.074746,0.084985,0.172608,0.198054,1
233,0.035415,0.523786,0.618134,0.584071,0.628209,0.657072,0.67927,0.628187,0.559749,0.55957,0.57857,0.659141,0.659499,0.681797,0.65753,0.5538,0.648148,0.753824,0.70329,0.579106,0.581924,0.639012,0.562534,0.605542,0.683172,0.728943,0.776592,0.792807,0.777174,0.575092,0.747585,0.791141,0.867083,0.874676,0.875883,0.816056,0.627751,0.754495,0.888274,0.978663,0.922694,0.59484,0.50019,0.517725,0.488504,0.673253,0.742127,0.752337,0.70575,0.537898,0.079857,0.142719,0.189122,0.170527,0.163651,0.068168,0.093932,0.130184,0.110154,0.236397,0.191791,0.32918,0.061436,0.070384,0.113547,0.169949,0.111322,0.283987,0.238131,0.242204,0.19713,0.087595,0.211621,0.108115,0.143703,0.214497,0.165375,0.062779,0.180575,0.08212,0.059537,0.106081,0.070584,0.068952,0.080086,0.26025,0.640626,0.561838,0.63644,0.836301,0.416928,0.078383,0.017664,0.0522,0.072799,0.018489,0.036732,0.062729,0.05573,1
234,0.163714,0.75199,0.832551,0.905048,0.923891,0.89126,0.830951,0.764168,0.782877,0.888531,1.0,1.0,1.0,0.965848,0.825013,0.798745,0.960458,1.0,0.826344,1.0,1.0,0.927145,0.733394,0.781077,0.843856,0.813093,0.949018,0.898909,0.743022,0.778605,0.731426,0.716966,0.753265,0.717078,0.714898,0.726472,0.696558,0.720321,0.707718,0.707562,0.717503,0.725376,0.746455,0.50066,0.482935,0.458479,0.453894,0.445641,0.485619,0.517277,0.015761,0.011654,0.011502,0.009325,0.013243,0.010986,0.013824,0.008256,0.039102,0.046934,0.036145,0.027592,0.07085,0.040154,0.07379,0.209752,0.247371,0.988771,0.208931,0.063091,0.216943,0.018194,0.100663,0.214909,0.390536,0.434168,0.287169,0.074502,0.007743,0.004461,0.00739,0.014799,0.011111,0.007602,0.008695,0.079085,0.032476,0.027844,0.01057,0.009839,0.016335,0.019647,0.017975,0.053287,0.09259,0.058723,0.079904,0.106855,0.071519,1
235,0.0,0.502237,0.603697,0.762894,0.796039,0.784622,0.779287,0.71927,0.510299,0.523763,0.692644,0.863594,0.865047,0.828312,0.788759,0.588354,0.516919,0.64013,0.668545,0.707204,0.756016,0.710771,0.480441,0.482521,0.540761,0.634516,0.608986,0.551138,0.512636,0.490651,0.493928,0.48449,0.499642,0.484423,0.484836,0.481672,0.5,0.5,0.5,0.5,0.5,0.5,0.496981,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.056187,0.095944,0.026459,0.008867,0.012185,0.010458,0.110021,0.041234,0.076073,0.275647,0.042007,0.009589,0.005258,0.016594,0.144827,0.08256,0.171212,0.25015,0.246287,0.068637,0.043209,0.117579,0.058986,0.098141,0.2722,0.198961,0.095276,0.073135,0.00386,0.002609,0.005472,0.084855,0.086944,0.020227,0.008729,0.0,0.0,0.0,0.0,0.0,0.0,0.002547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
236,0.17696,0.033671,0.139045,0.15233,0.213992,0.241456,0.162943,0.042248,0.25832,0.392467,0.174215,0.185655,0.143463,0.106839,0.016662,0.316626,0.328536,0.263654,0.127706,0.211174,0.139918,0.047225,0.336487,0.33831,0.394547,0.290437,0.268306,0.172661,0.095165,0.429415,0.427514,0.456846,0.439602,0.378444,0.30342,0.213444,0.536456,0.510747,0.497428,0.495795,0.513878,0.52553,0.437153,0.496545,0.664553,0.517445,0.576982,0.681965,0.69535,0.574342,0.011724,0.249621,0.239606,0.263409,0.26311,0.150252,0.166752,0.375373,0.204991,0.288299,0.292679,0.220741,0.107958,0.012834,0.349134,0.178084,0.209234,0.120962,0.247807,0.159828,0.013629,0.128209,0.172366,0.119403,0.205491,0.207685,0.109289,0.005971,0.04491,0.039011,0.033959,0.060368,0.080345,0.096739,0.086581,0.088231,0.101779,0.073213,0.082678,0.061454,0.110682,0.14521,0.026003,0.39362,0.088122,0.310234,0.450233,0.438894,0.279774,1
237,0.003803,0.372607,0.332305,0.284521,0.230441,0.190967,0.152275,0.096082,0.443136,0.445876,0.420983,0.365696,0.309816,0.250772,0.196323,0.463052,0.445518,0.447531,0.454542,0.442521,0.398841,0.350074,0.706197,0.635489,0.576389,0.526145,0.494476,0.464014,0.451724,0.697039,0.702205,0.623177,0.572576,0.550054,0.454095,0.406736,0.457114,0.440486,0.436393,0.409018,0.3628,0.30248,0.272846,0.415045,0.425311,0.424998,0.422504,0.389929,0.333076,0.333255,0.037743,0.01808,0.023676,0.015974,0.006202,0.008544,0.019763,0.004122,0.004893,0.023658,0.02925,0.032394,0.027671,0.019179,0.013337,0.003581,0.00325,0.003874,0.009383,0.032844,0.047234,0.195518,0.169875,0.108755,0.0662,0.035357,0.014776,0.004162,0.607933,0.516709,0.341288,0.234671,0.14526,0.142103,0.092633,0.026899,0.010473,0.003361,0.01603,0.021693,0.014392,0.007,0.011141,0.007967,0.006704,0.005097,0.014045,0.011278,0.013769,1
238,0.014194,0.454039,0.450394,0.474571,0.49291,0.449879,0.453525,0.463444,0.493357,0.512133,0.522153,0.559525,0.575025,0.519324,0.486066,0.544865,0.536601,0.508846,0.518832,0.579431,0.524859,0.478798,0.755972,0.701143,0.646583,0.657978,0.695216,0.68041,0.608405,0.496366,0.499296,0.484098,0.493313,0.470601,0.438473,0.398976,0.388844,0.380591,0.384427,0.40611,0.425557,0.406077,0.372663,0.3958,0.401961,0.414106,0.443438,0.46227,0.440475,0.408,0.012262,0.009007,0.006522,0.032939,0.007902,0.0028,0.006331,0.009169,0.015569,0.017346,0.021321,0.090579,0.028398,0.009402,0.018453,0.015961,0.012481,0.015027,0.03833,0.022518,0.012282,0.475682,0.27666,0.134112,0.238579,0.339936,0.292139,0.125104,0.399252,0.424406,0.357081,0.453473,0.385069,0.257914,0.171705,0.113911,0.098877,0.092581,0.102156,0.113923,0.073386,0.050436,0.030148,0.029472,0.032283,0.020187,0.020062,0.008823,0.012894,1
239,0.006086,0.517546,0.543042,0.555041,0.562366,0.572743,0.59039,0.593297,0.573627,0.574533,0.635657,0.653795,0.722368,0.807591,0.818382,0.733081,0.615573,0.833971,0.870337,0.938003,1.0,0.970824,0.602087,0.535483,0.647701,0.684827,0.709608,0.792528,0.722893,0.509091,0.501353,0.545491,0.56316,0.56269,0.579833,0.566649,0.521146,0.512625,0.535885,0.553442,0.529802,0.516192,0.516316,0.494968,0.495728,0.516002,0.526089,0.525396,0.507951,0.528136,0.004803,0.016534,0.003324,0.004509,0.008475,0.010738,0.011421,0.007772,0.044938,0.046253,0.045136,0.105476,0.218564,0.222093,0.01848,0.222995,0.021214,0.015526,0.026661,0.0561,0.040669,0.096158,0.053142,0.096516,0.1458,0.208626,0.210722,0.21089,0.00524,0.016842,0.014335,0.011576,0.016308,0.06438,0.034015,0.011922,0.012719,0.01373,0.013766,0.014705,0.007886,0.007993,0.016671,0.00853,0.012945,0.021879,0.020616,0.006209,0.010307,1
240,0.0,0.52477,0.523282,0.549338,0.697866,0.743111,0.48317,0.48014,0.480844,0.606493,0.633465,0.689502,0.562679,0.488829,0.506396,0.399814,0.536702,0.699667,0.74083,0.75293,0.679538,0.583848,0.447151,0.510076,0.591295,0.578189,0.519581,0.520531,0.507246,0.481135,0.485787,0.492027,0.485161,0.480822,0.502013,0.5087,0.499374,0.509516,0.498043,0.5,0.5,0.5,0.5,0.500805,0.5,0.5,0.500089,0.500179,0.5,0.5,0.172217,0.163838,0.309673,0.260426,0.178758,0.083307,0.046321,0.240073,0.201577,0.2632,0.136707,0.309448,0.197971,0.117731,0.016267,0.342563,0.23124,0.06802,0.08811,0.150664,0.150154,0.065187,0.125611,0.240321,0.422338,0.249907,0.098119,0.062665,0.031837,0.042959,0.035261,0.021925,0.017767,0.001726,0.010383,0.00192,0.006643,0.003407,0.0,0.0,0.0,0.0,0.000229,0.0,0.0,4.6e-05,5.2e-05,0.0,0.0,1
241,0.008289,0.71776,0.721339,0.717425,0.713578,0.71492,0.710357,0.732376,0.667438,0.679191,0.695384,0.695104,0.69232,0.684369,0.698806,0.649032,0.654008,0.665101,0.689121,0.754719,0.666868,0.656021,0.638833,0.629283,0.631609,0.643541,0.726539,0.624732,0.624452,0.601852,0.60562,0.598911,0.605318,0.596786,0.577462,0.570954,0.506274,0.533671,0.514526,0.536668,0.569925,0.526268,0.501621,0.516528,0.512759,0.514437,0.515645,0.524378,0.513788,0.475488,0.009109,0.002291,0.002002,0.003644,0.002163,0.011104,0.002276,0.002224,0.003816,0.002373,0.000342,0.001333,0.01568,0.003321,0.000892,0.002282,0.003174,0.002092,0.333064,0.021466,0.005016,0.001619,0.002432,0.001343,0.00377,0.354786,0.01877,0.001562,0.039449,0.010612,0.010543,0.004739,0.007306,0.009095,0.033567,0.016636,0.022849,0.010931,0.013276,0.01561,0.011576,0.023235,0.006411,0.018615,0.007365,0.004439,0.011361,0.00981,0.024897,1
242,0.019631,0.434279,0.453916,0.528493,0.596775,0.693192,0.706902,0.722569,0.415917,0.453793,0.532698,0.647913,0.742396,0.68372,0.798231,0.441078,0.531826,0.641148,0.774043,0.899121,0.912518,0.869465,0.333635,0.385143,0.448314,0.504261,0.619308,0.694992,0.555645,0.299204,0.336453,0.40365,0.459865,0.594952,0.643105,0.51938,0.294966,0.335715,0.404958,0.472524,0.598844,0.628601,0.564099,0.31382,0.38067,0.413278,0.479536,0.623949,0.651011,0.602959,0.007175,0.03282,0.021355,0.076862,0.089272,0.163882,0.064962,0.001837,0.009,0.010539,0.06874,0.194504,0.249615,0.044638,0.010248,0.038552,0.06769,0.118623,0.05748,0.015036,0.070239,0.032225,0.060913,0.069118,0.097573,0.171434,0.129785,0.143047,0.013972,0.011557,0.007904,0.009869,0.07933,0.049992,0.015703,0.014406,0.011942,0.007901,0.013802,0.053477,0.040454,0.026112,0.011726,0.043269,0.00824,0.024214,0.045858,0.028445,0.035414,1
243,0.0,0.993738,1.0,0.911959,0.796732,0.777688,0.780529,0.772343,0.787059,0.839305,0.76248,0.691302,0.666588,0.645207,0.623848,0.712739,0.768082,0.742821,0.694512,0.760981,0.623065,0.47712,0.547482,0.701098,0.757202,0.727825,0.60789,0.488359,0.472412,0.50463,0.55531,0.604759,0.543009,0.485608,0.468666,0.479826,0.499698,0.50057,0.500872,0.489768,0.49735,0.499374,0.499195,0.5,0.5,0.500358,0.5,0.501006,0.5,0.5,0.074109,0.178073,0.074807,0.014128,0.014649,0.013929,0.04738,0.149713,0.32452,0.023067,0.171465,0.209324,0.299737,0.165224,0.090558,0.177532,0.024408,0.111898,0.030937,0.083668,0.02966,0.115471,0.112038,0.007329,0.033111,0.095129,0.024611,0.020735,0.024955,0.1042,0.14071,0.071961,0.025011,0.017032,0.00914,0.0002,0.000269,0.008154,0.01023,0.007393,0.000733,0.000941,0.0,0.0,0.000104,0.0,0.000441,0.0,0.0,1
244,0.000317,0.881587,0.810901,0.702608,0.571099,0.524032,0.569668,0.434302,0.957461,0.83226,0.68703,0.604524,0.634393,0.584373,0.532586,0.952999,0.970042,0.86706,0.634986,0.55125,0.511775,0.540191,0.692622,1.0,1.0,0.962627,0.558083,0.509796,0.505211,0.59692,0.619744,0.907217,0.929381,0.761619,0.515913,0.49839,0.509069,0.510154,0.598575,0.731783,0.513755,0.517993,0.495091,0.500805,0.500805,0.511395,0.587874,0.504999,0.501879,0.500805,0.034084,0.183567,0.215268,0.10586,0.045846,0.04581,0.082259,0.017267,0.23289,0.144142,0.111518,0.202528,0.116069,0.083795,0.169199,0.367677,0.571166,0.264152,0.124138,0.031368,0.07034,0.627879,0.497315,0.89504,0.596143,0.242939,0.027947,0.006121,0.359695,0.594195,1.0,0.844119,0.87735,0.056721,0.001389,0.016536,0.027388,0.404168,0.438182,0.111433,0.048246,0.004939,0.000229,0.000229,0.01434,0.385277,0.027535,0.000506,0.000229,1
245,0.120201,1.0,1.0,0.892244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.980788,0.910304,0.673086,0.699264,0.769178,0.722066,0.677022,0.638117,0.611592,0.511764,0.505043,0.497685,0.489209,0.502807,0.500425,0.505021,0.80919,0.851438,0.786892,0.671028,0.592056,0.55465,0.534957,0.902051,0.987923,1.0,0.993604,0.864198,0.781647,0.711241,0.003996,0.003353,1.0,0.025252,0.002222,0.003484,0.014441,0.005908,0.00224,0.017391,0.002266,0.003227,0.00733,0.009706,0.156395,0.154135,0.09854,0.14022,0.201624,0.214769,0.169127,0.08126,0.085329,0.217767,0.098153,0.043237,0.052476,0.028729,0.021588,0.023934,0.030215,0.026676,0.017406,0.002952,0.002735,0.319486,0.608326,1.0,0.404577,0.128894,0.04799,0.019182,0.031557,0.071106,0.115174,0.166455,0.067135,0.075433,0.178611,1
246,0.01828,0.750895,0.771661,0.802872,0.75908,0.754518,0.759405,0.756229,0.683564,0.737431,1.0,0.967693,0.695842,0.699465,0.727199,0.632436,0.646381,0.652699,0.649803,0.646639,0.640801,0.635221,0.657788,0.660785,0.6702,0.672705,0.660069,0.665638,0.667785,0.656188,0.646258,0.661221,0.671855,0.664945,0.660896,0.653225,0.586565,0.581868,0.570988,0.578536,0.592425,0.572788,0.562511,0.6302,0.629797,0.632146,0.641371,0.638867,0.647052,0.653885,0.028651,0.027751,0.096982,0.030412,0.014278,0.021902,0.017649,0.004405,0.254287,0.436579,0.932994,0.004837,0.00801,0.00995,0.01453,0.011198,0.020398,0.020751,0.01223,0.008214,0.010241,0.008779,0.012052,0.012066,0.011198,0.009766,0.009933,0.013353,0.047637,0.035906,0.056309,0.062172,0.051879,0.0469,0.039607,0.024726,0.016205,0.020454,0.020937,0.035797,0.016841,0.03612,0.030168,0.019558,0.018172,0.023372,0.02318,0.023003,0.028566,1
