,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,target
1477,850182,3,1,0,0,0,3,0.6004551641841693,1.0,1,1.0,0.0,32765,12000.0,0,0,0,0,1
1478,824222,0,1,1,3,2,0,0.6830716682406902,1.0,1,1.0,1.0,32765,6000.0,0,8,0,4,0
1481,680648,3,0,0,0,1,1,0.4112607340361535,0.0,1,1.0,1.0,10238,11000.0,0,0,0,0,1
1482,504743,2,0,0,1,0,3,0.4862485671686249,1.0,1,0.0,0.0,10238,9000.0,0,1,0,0,0
1483,170462,3,1,0,1,2,0,0.6631350934617573,1.0,1,1.0,0.0,10238,12000.0,0,1,1,2,0
1487,88005,1,1,0,0,2,3,0.54128087074694,0.0,1,1.0,1.0,10238,14000.0,1,0,0,0,1
1488,534218,3,1,0,2,0,0,0.8259127336694695,1.0,0,1.0,1.0,10238,10000.0,0,2,1,0,0
1490,529067,2,1,0,1,2,2,0.4327990376137225,1.0,1,0.0,1.0,10238,13000.0,0,0,0,0,0
1491,394432,2,0,0,1,1,3,0.6531346805952563,0.0,1,1.0,0.0,10238,10000.0,0,0,0,0,1
1492,611173,0,0,0,2,2,0,0.6585698019422619,1.0,1,1.0,1.0,10238,12000.0,0,0,0,3,0
1493,43148,3,0,0,2,1,2,0.3776521180272241,1.0,1,0.0,1.0,10238,11000.0,0,0,0,2,0
1496,806364,3,0,0,2,2,0,0.6114283704412116,1.0,0,1.0,1.0,10238,13000.0,0,2,1,1,0
1497,302852,3,1,0,2,0,3,0.5300029601626921,0.0,1,1.0,1.0,32765,8000.0,0,9,1,1,0
1498,460696,1,0,0,0,2,3,0.6658044484751473,1.0,0,0.0,0.0,32765,11000.0,0,0,0,0,0
1499,310939,0,0,0,1,0,0,0.6764470887101591,1.0,0,0.0,1.0,10238,11000.0,0,0,0,0,0
1500,348388,2,1,0,1,2,3,0.5418672821303814,0.0,1,1.0,0.0,32765,6000.0,0,3,2,1,0
1502,410310,3,1,0,2,0,2,0.5773390893127768,1.0,1,1.0,1.0,10238,11000.0,0,2,0,2,0
1503,472338,3,1,0,2,0,0,0.6754294019276363,1.0,0,1.0,1.0,10238,8000.0,0,1,2,5,0
1504,256261,2,0,0,1,2,0,0.6175130394101569,1.0,0,0.0,0.0,92101,14000.0,0,0,0,0,1
1505,673825,3,1,0,1,0,0,0.5749994535452866,0.0,1,0.0,1.0,10238,11000.0,1,1,1,1,1
1506,444425,2,0,0,0,0,0,0.6238790577275641,1.0,0,1.0,1.0,10238,16000.0,0,0,0,0,0
1507,334093,2,1,0,1,2,0,0.7955568213583091,1.0,1,0.0,0.0,32765,17000.0,0,0,0,1,1
1508,410504,3,0,1,1,0,3,0.5926096840740965,0.0,1,1.0,1.0,10238,13000.0,0,0,0,0,0
1509,439105,3,0,0,0,2,0,0.4720291922931867,1.0,0,1.0,1.0,92101,9000.0,0,0,0,0,1
1510,81569,0,0,0,3,0,0,0.6288764873080216,1.0,1,1.0,1.0,32765,7000.0,0,2,1,3,0
1511,672216,2,0,0,1,0,1,0.4964996457402483,1.0,1,0.0,1.0,32765,11000.0,0,1,0,1,1
1512,928771,0,0,0,3,0,0,0.6542716199084817,1.0,0,1.0,1.0,10238,9000.0,0,2,0,1,0
1513,254028,0,1,1,1,2,0,0.5411171526670346,0.0,0,1.0,1.0,10238,7000.0,0,2,0,4,1
1514,5473,3,1,0,2,2,0,0.6711526308625162,1.0,1,1.0,1.0,10238,13000.0,0,2,1,2,0
1516,66960,2,0,0,1,1,3,0.5836264756827344,1.0,1,0.0,1.0,10238,11000.0,0,0,0,1,0
1517,329085,0,1,0,3,2,0,0.6349648687817423,1.0,0,1.0,1.0,10238,14000.0,0,5,2,2,0
1518,946706,1,1,0,0,0,1,0.2887835942837985,0.0,1,0.0,0.0,10238,15000.0,0,0,0,0,1
1519,917659,3,1,0,1,0,0,0.5464771405777197,1.0,1,1.0,1.0,10238,9000.0,0,1,0,0,0
1521,32551,1,1,0,0,1,1,0.2469505160422721,0.0,1,0.0,1.0,10238,9000.0,0,0,0,0,1
1522,134194,2,1,0,1,0,3,0.6650377664996788,1.0,0,1.0,1.0,92101,16000.0,0,2,1,0,0
1523,8388,3,0,0,1,1,2,0.4253726168466054,0.0,0,1.0,1.0,10238,9000.0,1,2,0,1,0
1524,838006,1,1,1,0,1,1,0.3360517759929724,1.0,1,1.0,1.0,10238,12000.0,0,0,0,0,1
1525,384021,1,0,0,0,0,2,0.3928280180316749,1.0,1,0.0,0.0,92101,16000.0,0,0,0,0,1
1526,207547,2,0,0,1,0,3,0.4993148108076061,1.0,0,0.0,0.0,10238,17000.0,0,0,0,1,0
1527,85773,0,1,0,3,0,0,0.6773942647724964,1.0,1,0.0,1.0,32765,14000.0,0,3,1,4,1
1529,789542,2,1,0,1,2,3,0.3730878422592478,0.0,1,1.0,1.0,10238,11000.0,0,0,1,2,1
1530,154109,3,0,0,2,0,3,0.6154684595384661,1.0,0,1.0,1.0,10238,11000.0,0,4,0,1,0
1531,482232,1,1,0,0,1,2,0.3976377563353084,0.0,1,1.0,1.0,10238,10000.0,0,0,0,0,1
1532,37552,3,0,0,1,0,0,0.6770587526543413,0.0,1,1.0,1.0,10238,7000.0,0,1,0,3,0
1533,256743,0,0,0,3,2,0,0.4681964499145391,1.0,0,1.0,1.0,32765,7000.0,0,7,0,2,0
1534,731314,0,0,0,2,2,0,0.6119055041598039,1.0,1,1.0,1.0,10238,13000.0,0,1,0,3,0
1535,317920,0,0,1,3,0,0,0.6977579641522408,1.0,0,1.0,1.0,10238,13000.0,0,2,1,1,0
1536,501906,2,0,0,1,1,2,0.5969627792495601,1.0,0,1.0,0.0,10238,11000.0,0,2,0,1,0
1537,837820,3,0,1,2,2,0,0.5599157372912646,1.0,0,1.0,0.0,32765,17000.0,0,1,1,0,0
1538,459931,3,0,1,2,2,3,0.6003341486734926,0.0,1,0.0,1.0,10238,14000.0,0,1,0,3,0
1539,63648,2,0,0,1,0,1,0.2902069116355317,0.0,1,0.0,0.0,10238,16000.0,1,1,0,0,1
1540,487378,3,0,0,2,0,2,0.5468430438250886,0.0,1,0.0,1.0,10238,9000.0,0,3,0,2,0
1541,87522,3,0,0,1,1,2,0.4994842253450598,0.0,1,0.0,1.0,10238,13000.0,0,0,0,0,0
1542,719772,3,0,1,2,0,0,0.6128967758260766,1.0,0,1.0,1.0,10238,13000.0,0,0,0,0,0
1543,315745,3,0,1,0,0,2,0.3913905444971415,1.0,1,1.0,0.0,10238,14000.0,0,0,0,0,0
1544,85714,3,0,0,2,0,3,0.4889530344800872,1.0,1,0.0,0.0,92101,18000.0,0,0,0,1,0
1545,189455,3,0,0,2,2,0,0.5962166787982206,1.0,0,1.0,1.0,10238,9000.0,0,0,0,0,0
1546,379039,2,0,0,1,1,1,0.3288220420707868,1.0,1,1.0,1.0,10238,14000.0,0,1,0,1,0
1549,205417,3,1,0,2,2,0,0.7326876616299971,1.0,0,1.0,1.0,32765,11000.0,0,8,1,2,0
1551,643618,0,0,1,0,0,0,0.5944769038293404,0.0,0,1.0,1.0,10238,14000.0,0,0,0,0,0
1552,227900,1,0,1,0,0,1,0.239237292465458,0.0,0,0.0,0.0,10238,15000.0,0,0,0,0,0
1553,958732,2,0,0,0,2,0,0.654758523557963,1.0,1,0.0,1.0,32765,11000.0,0,0,0,0,1
1554,522707,0,1,0,3,0,0,0.5944585157381121,1.0,1,1.0,0.0,10238,14000.0,0,4,0,4,0
1555,647491,3,0,0,2,0,0,0.545037688684192,1.0,1,1.0,0.0,32765,12000.0,0,1,2,1,0
1556,636886,1,1,0,0,0,3,0.4243746466627321,1.0,1,1.0,0.0,10238,15000.0,1,0,0,0,1
1557,956165,1,1,0,0,0,2,0.2924216807627052,0.0,1,0.0,0.0,10238,12000.0,0,0,0,0,1
1558,582975,3,0,0,2,0,3,0.6000895688751031,1.0,1,1.0,1.0,10238,10000.0,0,2,0,1,0
1559,801201,1,1,0,0,0,1,0.2795792338887905,1.0,1,0.0,1.0,32765,7000.0,0,0,0,0,1
1561,602525,2,1,0,0,1,1,0.3618763212555671,0.0,1,1.0,1.0,10238,9000.0,0,0,0,0,1
1562,795747,3,1,0,2,0,2,0.5595152009839386,1.0,1,1.0,1.0,32765,10000.0,0,6,3,1,0
1563,304304,2,1,0,1,0,3,0.2292753633984657,1.0,1,1.0,1.0,32765,8000.0,0,3,0,2,0
1564,761953,0,1,0,3,2,0,0.6360258083796877,0.0,1,1.0,1.0,10238,11000.0,0,8,1,9,0
1565,94241,2,0,0,1,2,3,0.4920460979337053,1.0,1,1.0,1.0,10238,12000.0,0,1,0,0,0
1566,774917,0,0,0,2,2,0,0.6645208041519342,1.0,1,1.0,1.0,21217,10000.0,0,2,0,0,1
1567,692522,3,1,1,2,0,0,0.5134071870775959,1.0,0,1.0,1.0,32765,10000.0,0,9,0,2,0
1568,229265,3,1,0,2,0,0,0.4144222255873609,1.0,0,1.0,1.0,10238,14000.0,0,1,0,4,0
1569,516195,2,0,0,1,0,1,0.3383206685980323,1.0,1,0.0,1.0,10238,15000.0,0,1,0,0,0
1570,632980,2,1,0,1,2,3,0.5838111791901199,1.0,1,1.0,1.0,32765,11000.0,0,0,1,0,0
1572,570724,2,0,0,1,2,0,0.8110580664014475,1.0,0,1.0,1.0,32765,9000.0,0,4,0,0,0
1573,486983,2,0,0,1,1,2,0.6165478094400887,0.0,0,0.0,0.0,10238,16000.0,0,2,1,0,0
1574,40228,2,1,0,1,1,2,0.6939218716430463,0.0,1,0.0,1.0,32765,11000.0,0,2,0,0,1
1576,788956,3,0,0,2,0,0,0.6872984522417026,1.0,0,1.0,1.0,10238,12000.0,0,6,1,2,0
1577,841372,0,0,0,3,0,0,0.5996956646686804,0.0,1,0.0,1.0,10238,13000.0,0,2,0,2,0
1578,958076,1,1,0,0,2,0,0.6932730562505753,1.0,1,1.0,0.0,92101,15000.0,0,0,0,0,0
1580,642092,0,0,0,3,0,3,0.5657720983137879,1.0,1,1.0,1.0,32765,10000.0,0,3,0,2,0
1581,829408,2,0,1,0,2,0,0.6573121349168785,0.0,0,0.0,0.0,10238,13000.0,0,0,0,0,0
1582,429601,2,0,0,0,2,2,0.5238648570285495,1.0,0,1.0,1.0,10238,9000.0,0,0,0,0,0
1583,353731,3,1,1,2,1,3,0.3637436901420261,1.0,1,1.0,1.0,10238,11000.0,0,4,1,3,0
1585,626051,1,1,1,0,0,1,0.4861063085385872,1.0,1,0.0,1.0,32765,5000.0,0,0,0,0,0
1587,733509,3,0,0,2,0,1,0.4743964121917534,0.0,1,1.0,0.0,10238,13000.0,0,5,2,6,0
1588,579072,3,0,0,1,0,3,0.4315068771925517,1.0,1,1.0,1.0,92101,15000.0,0,0,0,0,1
1589,247930,2,1,0,1,0,2,0.5746291487013679,1.0,0,1.0,0.0,10238,14000.0,0,0,0,1,0
1590,583619,3,0,0,0,2,3,0.6069088408199534,1.0,1,1.0,1.0,10238,10000.0,0,0,0,0,0
1591,261194,2,1,0,0,0,0,0.6597415729056748,1.0,0,0.0,1.0,10238,13000.0,0,0,0,0,0
1592,291441,1,0,0,0,0,2,0.5468524546537378,0.0,0,0.0,0.0,10238,15000.0,0,0,0,0,1
1593,959649,2,0,1,0,0,0,0.6331577699602148,1.0,1,1.0,1.0,32765,3000.0,0,0,0,0,1
1594,957656,0,1,0,2,0,3,0.6404256230186519,1.0,0,1.0,1.0,10238,10000.0,0,1,0,4,0
1595,39893,3,0,0,2,1,3,0.4712685598165698,1.0,1,1.0,1.0,10238,7000.0,0,4,0,0,0
1597,551688,3,0,0,1,2,0,0.7699371488819384,0.0,0,0.0,1.0,32765,7000.0,0,2,0,1,1
1598,873361,0,1,0,3,0,0,0.5127228689047442,1.0,0,0.0,0.0,10238,14000.0,0,1,2,3,0
1599,336163,3,0,0,0,2,0,0.8650769553530809,1.0,0,1.0,1.0,10238,8000.0,0,0,0,0,0
1600,875904,1,0,0,0,2,0,0.6124684841669664,1.0,0,1.0,1.0,32765,4000.0,0,0,0,0,0
1602,44855,1,0,0,0,1,1,0.5092867506873217,0.0,1,0.0,1.0,10238,13000.0,0,0,0,0,1
1604,247107,2,1,0,1,0,1,0.2256597356116017,0.0,1,0.0,0.0,10238,15000.0,0,0,0,4,1
1605,849205,3,1,0,2,0,3,0.4374925466030241,0.0,0,0.0,1.0,10238,11000.0,0,6,0,0,0
1608,693046,3,0,0,0,0,3,0.518143953834333,1.0,1,1.0,1.0,10238,11000.0,0,0,0,0,1
1609,345209,3,0,0,2,0,0,0.6303391775678869,1.0,0,1.0,1.0,32765,5000.0,0,0,1,1,0
1610,766071,2,0,0,1,2,2,0.3452102040241184,1.0,1,0.0,0.0,10238,19000.0,0,0,1,0,0
1612,303044,1,0,0,0,0,3,0.5559327515948029,1.0,1,1.0,1.0,32765,12000.0,0,0,0,0,1
1613,741452,1,0,1,0,0,1,0.4575970504976258,1.0,1,0.0,0.0,10238,15000.0,0,0,0,0,0
1614,796372,1,1,0,0,2,2,0.6513183939456508,0.0,1,0.0,0.0,10238,13000.0,0,0,0,0,1
1615,749220,2,0,0,1,2,0,0.5909761364191773,1.0,0,0.0,0.0,10238,14000.0,0,0,0,0,0
1616,386712,2,0,0,1,0,3,0.4342809975252036,1.0,1,1.0,1.0,10238,11000.0,0,1,1,0,0
1618,146361,2,1,0,1,1,1,0.3009812918467103,0.0,1,1.0,1.0,32765,5000.0,0,4,0,3,1
1619,411365,2,1,0,1,2,2,0.4474790749771535,0.0,1,1.0,0.0,10238,9000.0,0,2,0,1,0
1620,651342,3,1,0,2,0,2,0.51038152684021,1.0,1,0.0,0.0,10238,15000.0,0,2,0,5,0
1621,697130,0,1,0,3,0,0,0.3974021678163336,1.0,0,1.0,1.0,10238,11000.0,0,7,0,4,0
1624,424515,0,1,0,3,2,0,0.7810158108961347,1.0,1,1.0,1.0,10238,10000.0,0,2,0,1,0
1625,479772,3,1,1,2,0,3,0.3171815759117624,1.0,1,0.0,1.0,10238,15000.0,0,0,0,2,0
1627,332598,3,1,0,2,1,0,0.5873143657537631,1.0,1,1.0,1.0,10238,13000.0,0,1,0,2,0
1628,167119,0,1,0,3,2,0,0.7347563670775583,1.0,1,1.0,1.0,10238,6000.0,0,7,0,9,0
1629,819534,0,0,0,2,2,0,0.5083976199576173,1.0,1,1.0,1.0,92101,10000.0,0,2,1,1,0
1630,955794,0,1,0,0,0,0,0.5765068305992592,1.0,1,1.0,1.0,10238,14000.0,0,0,0,0,1
1631,62038,0,1,0,3,2,0,0.7286601324813126,1.0,0,1.0,1.0,10238,9000.0,0,4,3,4,0
1632,469767,1,0,0,0,1,1,0.4712409125588638,1.0,1,0.0,0.0,32765,12000.0,0,0,0,0,1
1633,50824,2,1,0,1,1,1,0.3555009229375722,0.0,1,0.0,1.0,32765,12000.0,1,0,1,3,0
1634,683927,3,0,0,2,2,3,0.5849341635897704,0.0,1,1.0,1.0,32765,7000.0,0,1,1,0,0
1636,664333,2,1,0,1,0,1,0.3955453580326143,1.0,1,0.0,1.0,10238,12000.0,0,3,0,1,0
1637,430557,2,0,0,1,2,3,0.5409513034660882,1.0,1,0.0,0.0,10238,18000.0,0,0,0,0,0
1638,150339,2,1,0,1,1,2,0.4505246603167246,1.0,1,1.0,1.0,10238,11000.0,1,1,0,1,0
1639,778230,0,0,0,3,2,0,0.6275676333855695,1.0,1,1.0,0.0,10238,13000.0,0,3,1,4,0
1640,106619,2,0,0,1,0,0,0.8526945253806033,1.0,1,0.0,1.0,10238,13000.0,0,1,0,0,0
1642,733619,2,1,0,1,2,0,0.5708669818485634,1.0,0,0.0,0.0,10238,14000.0,0,0,1,0,0
1643,711203,2,0,0,1,2,3,0.5035263513409084,1.0,1,0.0,1.0,10238,15000.0,0,1,0,0,1
1646,255616,2,0,0,1,0,3,0.6058083800020564,1.0,1,0.0,1.0,32765,12000.0,0,2,0,0,1
1647,854652,2,1,0,1,0,0,0.7139073299346723,1.0,0,1.0,1.0,10238,8000.0,0,0,1,4,0
1648,766854,3,0,0,2,0,2,0.4180525498107537,1.0,1,1.0,1.0,10238,11000.0,0,0,0,1,0
1649,827045,2,1,0,0,2,3,0.6037070998428994,0.0,1,0.0,0.0,10238,17000.0,0,0,0,0,1
1650,749612,0,1,0,1,2,0,0.584608456109682,0.0,1,1.0,1.0,10238,13000.0,0,0,1,2,0
1652,80167,3,0,0,2,2,0,0.7658383224497411,1.0,1,1.0,1.0,10238,14000.0,1,1,0,2,0
1653,221234,2,1,0,1,1,2,0.3195459210267399,0.0,1,0.0,1.0,10238,11000.0,0,0,1,3,1
1654,596082,1,0,0,0,2,1,0.2621006909187042,1.0,1,0.0,1.0,92101,14000.0,0,0,0,0,0
1655,100720,2,1,0,1,2,3,0.4856002685685674,1.0,1,0.0,0.0,32765,12000.0,0,3,0,0,1
1656,866552,3,0,0,2,2,0,0.6113387710090395,1.0,1,1.0,0.0,10238,11000.0,0,0,0,0,0
1658,503181,1,0,0,0,1,1,0.3482717006159108,0.0,1,1.0,1.0,10238,8000.0,0,0,0,0,0
1659,436399,1,0,1,0,0,1,0.2359715462607108,1.0,1,0.0,0.0,10238,18000.0,0,0,0,0,0
1660,910245,2,0,1,0,1,2,0.4060786898349925,0.0,1,0.0,1.0,10238,13000.0,0,0,0,0,1
1661,399483,0,1,0,3,2,0,0.573339898568441,1.0,1,0.0,1.0,10238,10000.0,0,5,0,7,0
1662,766429,3,0,0,2,0,3,0.6110940512740566,1.0,1,0.0,1.0,10238,10000.0,0,3,0,2,0
1663,560473,2,1,0,1,2,3,0.6712216702067488,1.0,1,0.0,0.0,10238,17000.0,0,2,0,0,1
1664,295456,1,0,0,0,0,2,0.3753627061617993,0.0,0,0.0,1.0,10238,14000.0,0,0,0,0,0
1665,963365,0,1,0,3,0,3,0.5617405020058411,1.0,0,1.0,0.0,32765,14000.0,0,6,0,2,0
1666,561813,1,0,1,0,0,2,0.548657389784573,1.0,1,0.0,0.0,32765,16000.0,0,0,0,0,1
1667,447646,0,1,0,3,0,0,0.6050525422768438,1.0,0,1.0,1.0,10238,11000.0,0,8,0,3,0
1668,249074,1,1,0,0,0,1,0.2928223358851285,0.0,1,0.0,1.0,32765,10000.0,0,0,0,0,1
1669,513940,0,1,0,1,2,0,0.6066589529874641,1.0,1,1.0,1.0,92101,12000.0,1,1,0,0,1
1670,761223,2,0,1,0,2,3,0.5358403859005467,1.0,1,1.0,0.0,10238,12000.0,0,0,0,0,0
1671,261699,0,0,1,3,2,0,0.7383996023443815,1.0,0,0.0,1.0,10238,16000.0,0,1,0,1,0
1672,535293,1,0,0,0,0,2,0.3833147491990453,1.0,1,0.0,0.0,10238,15000.0,0,0,0,0,1
1674,28541,2,1,0,1,1,2,0.4952767419940733,1.0,1,0.0,0.0,10238,12000.0,0,1,0,3,1
1675,509716,1,1,0,0,2,1,0.4009780682608883,1.0,0,0.0,1.0,10238,15000.0,0,0,0,0,0
1677,548627,0,1,0,3,2,0,0.5777705296614133,1.0,0,1.0,1.0,10238,12000.0,0,5,2,5,0
1679,562564,2,0,0,1,2,0,0.8327923827915409,1.0,1,1.0,1.0,10238,14000.0,0,2,0,2,0
1680,220010,3,1,0,1,0,3,0.4359576015508167,1.0,0,1.0,1.0,10238,9000.0,0,4,1,2,0
1681,501359,1,1,0,0,0,3,0.4779712932320399,0.0,1,0.0,0.0,10238,14000.0,0,0,0,0,1
1682,218598,3,1,0,2,2,3,0.4501764104829549,0.0,0,1.0,0.0,10238,12000.0,0,5,1,0,0
1684,210978,3,0,0,0,0,2,0.5321225124933344,0.0,1,0.0,0.0,10238,16000.0,0,0,0,0,1
1685,160719,2,0,0,1,2,3,0.5351371977032543,1.0,1,1.0,0.0,10238,12000.0,0,0,0,2,0
1686,73781,3,0,0,0,2,0,0.6170336467528514,0.0,1,0.0,1.0,32765,10000.0,0,0,0,0,1
1687,123572,3,0,0,0,1,2,0.5786031306097281,1.0,1,1.0,1.0,10238,12000.0,0,0,0,0,1
1688,174681,2,1,0,1,2,3,0.5571804876973983,0.0,1,0.0,0.0,32765,15000.0,0,1,0,3,0
1689,626675,0,1,0,3,0,0,0.7494278169433513,1.0,0,1.0,1.0,10238,9000.0,0,7,1,6,0
1690,252367,2,1,0,0,1,2,0.3595385199642436,1.0,1,1.0,1.0,32765,9000.0,0,0,0,0,0
1691,219553,2,1,0,1,2,0,0.7492616372893721,1.0,1,0.0,0.0,10238,13000.0,0,0,0,0,0
1692,527488,1,0,0,0,0,1,0.1573968220490889,1.0,1,0.0,0.0,10238,15000.0,0,0,0,0,0
1695,508925,1,0,0,0,0,1,0.4724195112793811,0.0,1,0.0,1.0,10238,11000.0,0,0,0,0,1
1696,477198,1,1,0,0,1,1,0.265255675128123,0.0,1,0.0,0.0,92101,14000.0,0,0,0,0,1
1697,971241,2,0,0,1,2,0,0.6175759911698873,1.0,0,0.0,1.0,10238,15000.0,0,0,1,0,0
1698,38261,0,1,0,2,0,3,0.4308247424408329,1.0,0,1.0,1.0,32765,5000.0,0,9,2,0,0
1699,196960,2,0,0,0,1,2,0.3805381145497736,0.0,1,1.0,1.0,10238,10000.0,0,0,0,0,1
1700,576583,2,0,0,0,0,2,0.395930988823429,0.0,1,0.0,1.0,10238,11000.0,0,0,0,0,0
1702,968469,0,1,0,2,0,0,0.5614435674391676,1.0,0,1.0,1.0,32765,8000.0,0,8,0,2,0
1703,288419,0,0,0,3,2,0,0.5336770829727767,1.0,0,1.0,1.0,10238,7000.0,0,2,0,6,0
1704,253649,3,1,0,1,2,0,0.4876152902483951,1.0,1,1.0,1.0,10238,9000.0,0,1,0,2,0
1705,7893,3,0,0,1,1,2,0.1853336147606677,1.0,0,0.0,1.0,32765,14000.0,0,0,0,0,0
1708,998986,1,1,0,0,2,2,0.4085902360965293,1.0,1,0.0,0.0,10238,15000.0,0,0,0,0,1
1709,757742,1,1,0,0,0,3,0.6249809168792333,1.0,0,0.0,0.0,10238,18000.0,0,0,0,0,0
1710,832177,0,0,0,0,0,0,0.6095431989409578,1.0,1,1.0,1.0,10238,10000.0,0,0,0,0,1
1711,156807,0,1,0,2,2,0,0.6465297264942811,1.0,1,1.0,1.0,10238,6000.0,0,3,1,5,0
1712,734041,3,1,0,1,2,0,0.7281988113253196,0.0,1,1.0,1.0,10238,7000.0,0,1,0,2,0
1713,524160,3,0,1,2,1,3,0.4266129328847592,0.0,1,1.0,1.0,32765,9000.0,0,9,0,1,0
1714,386225,1,0,0,0,0,0,0.4693514628560762,1.0,1,1.0,1.0,32765,7000.0,0,0,0,0,0
1715,883104,3,0,0,2,2,0,0.6874928008429386,1.0,0,1.0,1.0,10238,8000.0,1,2,0,5,0
1717,727175,0,0,1,1,0,0,0.6353269734201827,1.0,1,1.0,1.0,10238,11000.0,0,0,0,0,0
1718,891890,1,0,0,0,1,1,0.3507586259917119,1.0,1,1.0,1.0,10238,7000.0,0,0,0,0,0
1719,195034,2,0,0,1,1,2,0.4486882510438408,0.0,1,0.0,1.0,92101,13000.0,0,0,0,1,1
1720,499069,1,0,0,0,0,3,0.2776304436538508,1.0,0,1.0,1.0,10238,12000.0,1,0,0,0,0
1721,135363,2,0,0,1,0,1,0.3836140804227317,0.0,0,0.0,0.0,10238,15000.0,0,1,0,0,0
1722,745958,3,0,0,2,0,3,0.5461994612154668,0.0,1,0.0,0.0,10238,9000.0,0,4,0,4,0
1723,368197,1,1,0,0,0,2,0.3613318581329491,1.0,1,0.0,1.0,32765,11000.0,0,0,0,0,1
1724,434797,1,1,1,0,1,1,0.2275536836669774,0.0,1,0.0,1.0,32765,10000.0,1,0,0,0,1
1725,354302,2,0,0,1,1,2,0.6867949983714885,1.0,1,0.0,1.0,10238,13000.0,0,0,0,0,0
1726,959292,0,0,0,1,2,0,0.666940244836433,1.0,1,1.0,1.0,10238,9000.0,0,2,0,2,0
1727,335156,2,0,0,1,0,2,0.3500685211361733,1.0,1,0.0,0.0,10238,17000.0,0,1,0,0,0
1728,556971,2,1,0,1,2,0,0.5620592676160164,1.0,0,1.0,1.0,32765,8000.0,0,1,1,0,0
1729,451148,0,0,1,2,0,0,0.6624382802068757,0.0,1,0.0,1.0,32765,12000.0,0,3,1,0,0
1730,541074,2,1,0,1,0,2,0.5059182300320118,0.0,1,1.0,1.0,10238,10000.0,0,2,1,0,0
1731,593578,1,0,1,0,1,1,0.2457399176525432,0.0,1,0.0,0.0,32765,13000.0,0,0,0,0,1
1732,927572,3,1,0,2,0,0,0.6514777105115379,1.0,1,0.0,1.0,32765,12000.0,0,9,2,0,0
1734,600608,1,1,0,0,0,3,0.3840554262356353,0.0,1,0.0,0.0,21217,17000.0,0,0,0,0,1
1735,773054,0,0,0,3,2,0,0.5152774932024549,1.0,0,1.0,1.0,10238,11000.0,0,2,1,2,0
1737,148284,3,1,0,1,2,0,0.6056771604160297,1.0,0,1.0,1.0,10238,13000.0,0,1,0,2,1
1738,483232,3,1,0,2,2,0,0.6081745188043152,1.0,1,0.0,1.0,32765,10000.0,0,7,0,1,0
1741,694920,3,0,0,2,2,0,0.481233804932597,1.0,1,1.0,1.0,32765,7000.0,0,5,0,1,0
1742,845494,2,0,0,1,2,3,0.5671296948261138,1.0,0,1.0,1.0,10238,11000.0,0,1,1,0,0
1743,922147,2,0,1,1,2,3,0.6575450568373521,1.0,1,1.0,1.0,10238,13000.0,0,0,0,1,0
1744,394677,2,0,0,1,2,3,0.4633341165020996,0.0,0,0.0,0.0,32765,11000.0,0,2,0,1,0
1745,831133,0,1,0,3,2,0,0.4099015796951398,1.0,1,1.0,1.0,92101,10000.0,0,6,0,0,0
1746,458721,2,0,0,0,2,3,0.6237900769375626,0.0,1,0.0,1.0,92101,8000.0,0,0,0,0,1
1747,981386,2,0,0,1,0,3,0.6811481136521422,1.0,1,0.0,1.0,10238,14000.0,0,0,0,0,0
1748,42168,1,0,0,0,0,2,0.5013713614016168,1.0,1,1.0,1.0,10238,11000.0,0,0,0,0,0
1749,902925,1,1,0,0,1,1,0.196580683690525,1.0,1,0.0,0.0,10238,15000.0,0,0,0,0,1
1750,75332,0,1,0,3,0,0,0.5755602108751551,1.0,0,1.0,1.0,10238,9000.0,0,5,1,1,0
1751,789201,1,0,0,0,0,2,0.4715380236955649,0.0,1,0.0,0.0,10238,14000.0,0,0,0,0,1
1752,332784,2,0,1,1,0,3,0.5861360604483771,1.0,1,1.0,0.0,10238,14000.0,0,1,0,1,0
1754,249673,3,1,0,0,0,0,0.6207307927876982,1.0,1,1.0,1.0,10238,8000.0,0,0,0,0,1
1755,56947,3,1,0,2,2,0,0.5650533271502788,1.0,1,1.0,1.0,10238,11000.0,1,2,2,6,0
1756,668061,0,0,0,0,2,0,0.7403233056364579,1.0,0,1.0,1.0,32765,10000.0,0,0,0,0,0
1757,277229,3,1,0,1,2,3,0.5804717515794329,1.0,1,0.0,1.0,10238,11000.0,0,1,2,2,0
1759,325888,3,1,0,2,0,2,0.4704665936904266,1.0,1,1.0,1.0,10238,9000.0,0,6,2,4,0
1760,87330,0,0,0,3,2,0,0.6843084001191895,1.0,1,1.0,1.0,10238,14000.0,0,0,2,0,0
1761,850125,3,1,0,1,2,0,0.5515933043764039,1.0,0,1.0,0.0,10238,13000.0,0,1,0,1,0
1762,318800,1,1,0,0,1,2,0.4540926707599216,0.0,1,0.0,0.0,10238,9000.0,0,0,0,0,1
1763,914600,3,0,0,2,2,0,0.6641891015620235,1.0,1,1.0,1.0,10238,13000.0,0,2,0,3,0
