,Unnamed: 0,Gender,customer_type,age,type_of_travel,customer_class,flight_distance,inflight_wifi_service,departure_arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,onboard_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,target
1064,1064,1,0,52,1,2,266,2,3,3,3,4,3,3,2,2,2,2,4,2,3,0,2.0,0
1065,1065,0,0,23,1,1,694,1,1,1,1,1,1,1,1,1,2,4,1,3,1,1,11.0,0
1066,1066,0,0,47,1,1,2770,0,0,0,3,2,4,4,4,4,4,4,4,4,5,0,0.0,1
1067,1067,1,0,18,1,1,354,3,3,5,3,5,5,5,5,3,3,4,4,4,5,15,18.0,1
1068,1068,1,0,33,1,1,3972,5,5,5,5,5,3,2,5,5,5,4,5,5,3,0,5.0,1
1069,1069,0,0,47,1,1,3227,4,4,4,4,5,5,4,4,4,4,4,3,4,5,55,60.0,1
1070,1070,1,0,19,1,2,327,3,4,4,4,3,3,2,3,2,1,3,1,3,3,35,62.0,0
1071,1071,0,0,39,1,1,3467,4,4,4,4,4,4,4,4,4,4,4,3,4,5,0,0.0,1
1072,1072,0,0,45,1,1,919,2,2,2,2,3,4,5,4,4,4,4,3,4,4,0,13.0,1
1073,1073,0,0,19,0,2,192,2,4,0,4,1,0,1,1,3,3,4,5,5,1,0,0.0,0
1074,1074,0,0,10,0,2,980,2,4,3,3,4,3,4,4,2,4,4,4,4,4,0,0.0,0
1075,1075,1,1,33,1,2,349,3,1,3,3,4,3,4,4,4,3,4,1,4,4,19,39.0,0
1076,1076,1,0,51,0,2,261,3,1,3,4,3,3,4,2,5,4,4,4,1,4,228,217.0,0
1077,1077,0,0,25,0,2,200,3,1,0,2,2,0,2,2,4,4,3,2,3,2,0,4.0,0
1078,1078,1,0,50,1,0,1068,3,5,5,5,3,4,3,3,3,3,3,4,3,2,0,60.0,0
1079,1079,1,0,28,1,1,2032,1,1,1,1,5,5,5,5,4,3,5,3,4,5,0,0.0,1
1080,1080,0,0,19,0,2,102,3,4,3,3,1,3,1,1,4,5,3,3,4,1,0,0.0,0
1081,1081,1,1,35,1,1,723,3,4,4,5,1,4,1,1,3,3,4,3,4,1,0,0.0,0
1082,1082,0,0,14,0,2,1127,4,4,4,2,5,4,3,5,5,2,5,4,5,5,0,3.0,1
1083,1083,1,1,25,1,1,393,4,0,4,2,4,4,2,4,5,2,4,5,4,4,1,0.0,1
1084,1084,1,0,59,0,2,280,2,4,2,3,3,4,5,2,2,2,2,3,2,5,0,0.0,0
1085,1085,0,0,50,0,2,1481,2,5,2,4,3,2,3,3,3,3,2,2,4,3,2,0.0,0
1086,1086,0,0,58,0,0,369,1,2,2,3,3,2,3,3,2,2,3,2,2,3,8,0.0,0
1087,1087,0,0,58,1,2,828,4,2,2,2,4,4,4,4,1,5,3,4,3,4,101,124.0,1
1088,1088,0,1,19,1,1,236,3,4,3,3,2,3,2,2,2,2,4,3,4,2,0,0.0,0
1089,1089,1,0,33,1,1,372,2,2,2,2,5,1,4,5,5,5,5,2,5,5,55,48.0,1
1090,1090,1,0,43,1,1,1444,4,4,4,4,4,4,4,4,4,4,4,5,4,3,0,0.0,1
1091,1091,1,0,46,0,0,1620,3,4,2,1,5,4,5,4,4,2,4,3,4,5,0,1.0,0
1092,1092,1,0,15,1,1,3746,2,2,2,2,4,4,4,4,1,5,3,4,1,4,0,0.0,1
1093,1093,1,0,48,1,1,2922,4,4,4,4,4,4,3,4,4,4,4,1,4,3,0,0.0,1
1094,1094,0,0,8,0,2,1258,4,5,4,3,3,4,3,3,3,3,3,3,5,3,0,0.0,1
1095,1095,1,1,20,1,2,473,4,2,4,3,3,4,3,3,2,2,3,4,4,3,0,0.0,0
1096,1096,1,0,17,0,2,473,4,5,4,3,4,4,4,4,3,5,5,4,3,4,0,0.0,0
1097,1097,0,0,11,1,1,2945,1,1,1,1,4,4,4,4,5,2,4,4,4,4,0,3.0,1
1098,1098,1,0,49,1,1,1999,5,5,5,5,2,3,4,5,5,4,5,3,5,5,23,0.0,1
1099,1099,1,0,45,1,1,2133,5,5,5,5,2,5,5,5,5,5,5,3,5,3,0,0.0,1
1100,1100,0,1,33,1,1,588,1,1,1,1,3,1,3,3,3,2,4,3,5,3,40,30.0,0
1101,1101,0,0,50,1,1,3839,1,1,1,1,3,5,5,4,4,4,4,5,4,4,36,53.0,1
1102,1102,0,0,22,0,2,933,3,5,3,4,3,3,3,3,3,4,5,5,5,3,0,0.0,0
1103,1103,0,0,57,1,2,177,5,2,4,4,5,5,5,5,4,4,5,4,4,5,0,0.0,1
1104,1104,1,0,46,1,1,306,4,3,3,3,5,3,3,4,4,4,4,2,4,4,0,0.0,0
1105,1105,1,0,13,0,1,304,4,4,4,3,1,4,1,1,4,3,4,5,4,1,0,0.0,0
1106,1106,1,1,80,1,1,206,1,0,0,4,2,3,4,1,1,1,1,3,1,2,8,9.0,0
1107,1107,0,0,59,1,1,361,4,4,4,4,4,5,4,5,5,5,5,5,5,5,0,0.0,1
1108,1108,1,0,20,0,2,1620,3,2,3,3,2,3,5,2,3,3,4,4,3,2,0,0.0,0
1109,1109,1,0,30,0,2,175,4,4,4,4,3,4,3,3,1,1,3,1,2,3,0,0.0,0
1110,1110,1,0,34,1,1,1979,1,1,1,1,5,5,4,3,3,3,3,4,3,3,72,47.0,1
1111,1111,1,0,14,0,2,391,1,1,1,3,3,1,3,3,4,2,4,4,4,3,0,0.0,0
1112,1112,0,0,39,1,1,998,3,4,3,3,5,5,5,4,2,4,4,5,3,5,137,150.0,1
1113,1113,0,1,26,1,1,196,5,1,5,4,2,5,2,2,3,2,4,3,4,2,27,40.0,1
1114,1114,1,0,41,1,1,3857,2,1,1,1,5,4,3,2,2,2,2,3,2,4,0,0.0,0
1115,1115,1,1,33,1,2,109,3,0,2,5,5,2,5,5,1,3,3,5,5,5,0,0.0,0
1116,1116,1,0,36,1,1,300,3,1,1,1,2,3,3,3,3,3,3,1,3,1,0,9.0,0
1117,1117,0,1,28,1,1,2342,3,3,3,4,3,3,3,3,3,5,5,4,4,3,0,0.0,0
1118,1118,1,0,58,1,1,696,4,4,3,4,4,5,4,4,4,5,4,5,4,5,126,116.0,1
1119,1119,1,0,23,1,1,721,1,1,1,1,3,5,3,3,5,1,4,3,3,3,45,39.0,1
1120,1120,1,0,36,1,1,3979,2,2,2,2,3,3,2,2,2,2,2,1,2,2,6,0.0,0
1121,1121,0,0,44,1,1,299,3,3,3,3,3,5,5,4,4,4,4,3,4,5,7,4.0,1
1122,1122,1,1,42,1,1,460,3,3,3,2,5,3,5,5,3,3,5,4,5,5,0,0.0,0
1123,1123,1,1,18,1,2,1351,5,5,5,5,4,5,4,4,3,4,5,3,5,4,0,0.0,1
1125,1125,1,0,69,0,2,1068,4,5,4,3,3,4,5,3,3,4,3,4,3,3,7,1.0,1
1126,1126,1,0,47,0,2,1956,2,4,2,1,4,5,4,3,3,2,3,3,3,3,0,0.0,0
1127,1127,0,0,40,1,1,3523,4,2,2,2,2,3,3,4,4,4,4,3,4,4,0,0.0,0
1128,1128,0,0,35,1,1,158,4,4,4,4,4,5,2,5,5,5,3,5,5,4,13,4.0,1
1129,1129,1,0,35,1,1,134,2,1,1,1,3,2,3,3,1,2,2,3,2,3,161,171.0,0
1130,1130,0,1,26,1,1,594,0,0,0,5,2,0,1,2,5,3,4,4,5,2,0,0.0,1
1131,1131,0,0,24,1,1,1893,2,2,2,2,5,5,5,5,5,1,4,3,4,5,0,0.0,1
1132,1132,0,0,51,1,1,2131,4,4,4,4,5,5,3,5,5,5,5,3,5,3,0,0.0,1
1133,1133,1,0,27,0,2,719,2,5,2,4,3,2,2,3,5,4,4,5,5,3,124,105.0,0
1134,1134,0,0,54,1,1,1846,5,5,5,5,2,4,5,3,3,3,3,5,3,3,0,0.0,1
1135,1135,0,0,46,1,1,474,3,2,2,2,4,4,4,3,3,3,3,4,3,2,0,0.0,0
1136,1136,1,0,70,0,0,764,3,5,3,4,2,5,5,1,1,3,1,3,1,3,26,22.0,0
1137,1137,0,0,64,0,2,1751,1,4,1,3,1,1,1,1,2,5,3,2,4,1,4,5.0,0
1138,1138,0,0,59,0,2,246,4,5,4,3,5,4,5,5,3,3,3,3,4,5,0,0.0,0
1139,1139,0,0,34,1,1,3162,1,1,4,1,1,2,5,5,5,5,5,1,5,2,80,73.0,1
1140,1140,1,0,60,0,2,589,2,4,2,2,3,5,5,5,5,2,5,3,5,4,54,84.0,0
1141,1141,0,0,57,1,1,3132,2,1,1,1,4,3,3,3,3,3,2,1,3,2,19,15.0,0
1142,1142,0,0,47,1,1,2486,4,4,4,4,3,5,4,5,5,5,5,5,5,5,0,0.0,1
1143,1143,0,0,29,1,2,1235,0,1,1,3,1,1,1,1,2,4,2,5,2,1,50,40.0,1
1144,1144,0,0,24,1,1,2536,1,3,5,3,1,1,1,1,2,3,3,4,3,1,10,22.0,0
1145,1145,1,0,55,1,1,1682,4,4,4,4,3,4,4,3,3,4,5,4,3,3,0,0.0,1
1146,1146,1,0,26,0,2,2475,4,1,3,3,1,3,1,1,2,5,3,2,4,1,16,15.0,0
1147,1147,0,0,27,1,1,2378,3,3,3,3,4,4,4,4,1,5,5,4,1,4,0,0.0,1
1148,1148,1,0,42,1,1,3529,2,2,2,2,3,5,2,4,4,4,4,5,4,4,0,11.0,1
1149,1149,1,0,46,1,1,2414,3,3,2,3,2,5,5,3,3,3,3,3,3,4,42,30.0,1
1150,1150,0,0,44,1,1,316,1,1,1,1,5,5,4,4,4,4,4,4,4,4,0,0.0,1
1151,1151,0,0,63,0,2,471,3,4,3,1,3,3,5,3,5,4,4,5,4,3,126,123.0,0
1152,1152,1,0,56,1,1,2221,3,3,3,3,3,5,4,4,4,4,4,5,4,4,0,7.0,1
1153,1153,1,0,42,0,2,694,2,5,2,2,4,4,4,1,1,2,1,4,1,5,27,0.0,0
1154,1154,1,0,31,1,1,2908,2,2,2,2,4,4,4,4,4,3,5,4,5,4,0,0.0,1
1155,1155,1,0,58,1,2,1773,2,3,3,3,5,3,3,2,2,2,2,1,2,3,0,0.0,0
1156,1156,0,0,42,1,2,446,2,2,2,2,2,2,2,2,3,3,4,2,3,2,174,165.0,0
1157,1157,0,0,26,0,2,349,3,3,3,3,1,3,1,1,1,1,3,3,3,1,0,0.0,0
1158,1158,0,1,18,1,2,919,2,2,2,3,4,2,4,4,5,4,4,4,4,4,0,0.0,0
1159,1159,1,1,22,1,2,1389,2,2,2,4,5,2,5,5,3,5,5,4,5,5,0,0.0,0
1160,1160,0,0,40,1,1,2874,2,2,2,2,5,1,5,4,4,4,4,3,4,2,0,11.0,1
1161,1161,1,0,62,0,2,632,4,4,4,2,2,4,5,2,2,4,2,3,2,4,0,0.0,0
1162,1162,1,0,59,1,1,3553,2,2,2,2,5,2,2,3,3,4,3,5,3,2,18,29.0,1
1163,1163,0,0,48,1,1,3020,5,5,5,5,5,3,1,5,5,5,5,3,5,1,54,41.0,1
1164,1164,0,1,26,1,1,719,5,5,5,2,4,5,2,4,4,4,5,5,4,4,0,56.0,1
1165,1165,0,0,43,1,1,3221,1,1,1,1,3,5,5,4,4,4,4,5,4,5,0,39.0,1
1166,1166,1,0,30,0,0,108,3,4,3,3,4,3,1,4,5,3,5,3,4,4,0,39.0,0
1167,1167,1,0,31,1,1,1549,2,2,2,2,4,4,4,4,5,2,5,3,2,4,0,0.0,1
1168,1168,0,0,63,1,1,371,3,3,3,3,3,3,3,1,4,3,3,3,1,3,137,165.0,0
1169,1169,1,0,31,1,1,3331,1,1,1,1,5,5,5,5,4,1,2,2,5,5,0,0.0,1
1170,1170,0,1,30,1,2,759,1,1,1,1,4,1,4,4,5,2,4,2,1,4,0,0.0,0
1171,1171,1,1,19,1,2,950,2,2,2,4,2,2,2,2,5,5,4,2,5,2,0,0.0,0
1172,1172,1,0,44,0,2,501,4,2,4,4,4,4,4,2,2,4,2,2,2,4,0,0.0,0
1173,1173,1,0,63,1,2,224,3,2,2,2,1,1,2,3,3,3,3,4,3,4,5,6.0,1
1174,1174,0,1,26,1,1,235,1,0,1,2,5,1,5,5,4,2,5,3,5,5,0,5.0,0
1175,1175,0,0,33,1,1,1819,3,2,2,2,3,3,3,3,3,4,2,1,1,3,0,0.0,0
1176,1176,0,0,44,1,2,692,5,2,2,2,5,5,5,5,4,2,2,2,3,5,0,0.0,1
1177,1177,1,0,37,0,2,948,2,1,2,3,5,2,5,5,2,4,3,3,3,5,0,0.0,0
1178,1178,1,0,40,0,2,480,1,4,1,3,3,1,2,3,5,2,1,5,1,3,5,0.0,0
1179,1179,0,0,17,1,1,271,0,0,0,4,3,3,3,3,5,5,4,1,2,3,11,0.0,1
1180,1180,0,0,40,1,1,991,4,2,2,2,4,2,2,4,4,3,4,1,4,2,22,27.0,0
1181,1181,1,0,30,1,0,402,3,1,1,1,3,3,3,3,4,2,3,1,3,3,0,6.0,0
1182,1182,1,0,13,0,2,2762,4,4,4,4,4,4,4,2,4,4,4,4,3,4,3,0.0,1
1183,1183,1,0,53,0,2,448,2,4,2,2,5,4,5,1,1,2,1,4,1,3,0,0.0,0
1184,1184,1,0,46,0,2,2173,4,4,4,3,2,4,4,2,2,4,2,4,2,5,12,0.0,0
1185,1185,1,0,46,1,1,255,0,0,0,3,4,4,5,3,3,2,2,5,3,4,0,0.0,1
1186,1186,1,0,40,1,1,3857,4,4,4,4,5,4,5,5,5,5,5,5,5,4,6,0.0,1
1187,1187,0,0,34,1,1,1565,3,5,1,1,5,3,3,3,3,3,3,2,3,3,3,1.0,0
1188,1188,1,0,41,1,2,956,4,2,2,2,5,4,5,5,4,1,2,1,1,5,29,94.0,1
1189,1189,1,0,69,0,2,177,4,5,4,3,4,4,5,2,2,4,2,3,2,5,0,0.0,0
1190,1190,1,1,65,1,2,328,4,3,4,3,4,4,4,4,2,1,5,2,4,4,0,0.0,1
1191,1191,1,0,22,0,2,1390,1,4,2,2,1,2,1,1,4,2,1,3,5,1,0,0.0,0
1192,1192,0,0,43,0,1,2521,5,2,5,2,5,1,1,3,4,1,3,1,1,1,60,51.0,1
1193,1193,1,0,40,1,1,2708,3,3,3,3,4,5,5,5,5,5,5,4,5,4,5,0.0,1
1194,1194,1,0,49,1,2,160,4,1,1,1,4,4,2,3,3,4,3,2,3,2,0,0.0,1
1195,1195,0,0,23,0,2,533,2,5,2,3,5,2,5,5,4,5,5,5,5,5,0,0.0,0
1196,1196,1,0,17,1,1,844,4,4,4,4,5,5,5,5,4,2,3,5,4,5,103,83.0,1
1197,1197,0,0,42,1,1,1807,4,4,4,4,4,4,4,5,5,5,5,3,5,5,53,20.0,1
1198,1198,0,0,10,1,1,641,3,4,4,4,3,2,3,3,2,2,4,1,4,3,0,6.0,0
1199,1199,1,0,37,1,1,1966,5,1,5,5,1,3,5,4,4,4,4,1,4,1,0,0.0,1
1200,1200,1,1,15,1,2,448,2,4,2,4,2,2,2,2,2,1,5,5,5,2,1,0.0,0
1201,1201,0,0,47,0,2,1874,4,2,4,4,5,4,5,5,4,3,3,3,3,5,11,39.0,0
1202,1202,1,0,27,0,2,2036,2,4,2,1,3,2,3,3,5,5,5,5,4,3,0,0.0,0
1203,1203,0,0,33,1,2,483,4,4,4,4,4,4,4,4,3,1,3,4,5,4,313,336.0,1
1204,1204,1,1,27,1,2,1076,1,1,1,2,2,1,2,2,3,3,3,3,3,2,44,44.0,0
1205,1205,1,1,24,1,2,532,2,0,2,4,3,2,4,3,4,2,5,4,4,3,0,0.0,0
1206,1206,1,0,44,1,1,337,0,0,0,2,3,4,4,5,5,5,5,4,5,3,0,0.0,1
1207,1207,0,1,43,1,1,2454,2,2,2,1,1,2,1,1,3,5,5,4,5,1,19,0.0,0
1208,1208,0,0,58,1,1,3697,4,4,4,4,2,4,5,5,5,5,5,3,5,5,5,0.0,1
1209,1209,0,0,33,1,1,337,1,1,1,1,5,5,5,5,2,3,1,5,1,5,0,0.0,1
1210,1210,1,1,37,1,2,1036,4,4,4,3,1,4,1,1,1,4,5,5,4,1,5,17.0,0
1211,1211,1,0,39,1,0,1721,4,4,4,4,4,4,4,4,4,3,3,2,1,4,0,0.0,1
1212,1212,0,0,59,1,2,1174,5,1,1,1,4,5,4,4,5,5,3,5,3,4,0,14.0,1
1213,1213,1,0,51,1,1,3324,4,4,4,4,3,4,5,4,4,4,4,3,4,3,23,17.0,1
1214,1214,0,0,55,0,2,628,3,5,3,2,3,3,3,3,5,2,2,1,1,3,0,0.0,0
1215,1215,1,0,39,1,1,1123,5,5,5,5,5,4,5,5,5,5,5,4,5,5,0,0.0,1
1216,1216,1,0,9,0,2,687,2,5,2,3,5,2,5,5,4,5,4,4,5,5,0,0.0,0
1217,1217,0,0,16,0,2,1514,3,4,3,4,4,3,4,4,2,3,4,1,4,4,7,0.0,0
1218,1218,1,0,20,0,2,926,3,5,3,4,3,1,1,5,4,5,5,1,5,1,136,124.0,0
1219,1219,0,0,32,1,1,2072,5,5,5,5,2,2,2,5,2,5,4,2,5,2,160,155.0,1
1220,1220,0,0,29,0,2,546,0,2,0,4,5,0,5,5,3,2,4,4,4,5,0,0.0,1
1221,1221,0,0,13,0,2,1452,2,4,2,3,5,2,5,5,2,5,5,5,2,5,2,0.0,0
1222,1222,0,0,16,0,2,945,3,1,3,3,2,3,2,2,3,1,3,1,4,2,46,59.0,0
1223,1223,1,0,33,1,1,1262,3,3,2,3,4,4,4,5,3,5,5,4,3,4,232,219.0,1
1224,1224,0,1,35,1,0,1947,2,2,2,3,5,2,2,5,4,5,4,3,3,5,8,13.0,0
1225,1225,0,0,66,1,0,192,2,2,4,2,2,2,2,2,2,5,3,1,3,2,53,42.0,0
1226,1226,0,0,69,1,1,2274,2,5,4,5,2,2,3,2,2,2,2,2,2,3,0,0.0,0
1227,1227,1,0,59,1,1,1444,1,1,1,1,2,5,4,5,5,5,5,3,5,4,11,15.0,1
1228,1228,1,0,29,1,1,1853,3,3,3,3,3,5,3,3,2,1,3,3,5,3,0,0.0,1
1229,1229,1,1,25,1,2,353,1,3,1,3,5,1,5,5,3,1,3,2,3,5,0,0.0,0
1230,1230,1,0,60,0,0,214,2,5,2,1,4,5,4,3,3,2,3,3,3,4,0,0.0,0
1231,1231,0,0,46,0,2,687,4,4,4,4,2,4,2,2,3,3,5,5,5,2,22,12.0,0
1232,1232,1,0,43,0,0,1592,3,5,3,2,5,3,5,1,1,3,1,4,1,3,4,34.0,0
1233,1233,1,0,61,0,2,719,2,5,1,3,1,2,2,4,4,1,4,2,4,4,0,0.0,0
1234,1234,0,0,60,0,2,1609,3,5,3,4,3,3,3,3,4,5,4,5,4,3,80,82.0,0
1235,1235,0,0,41,0,2,967,3,4,3,3,4,3,4,4,4,2,3,1,3,4,12,8.0,0
1236,1236,0,0,33,1,1,3988,1,1,2,1,5,5,5,5,5,5,5,3,4,5,0,0.0,1
1237,1237,1,0,59,0,2,868,4,4,4,2,4,5,5,1,1,4,1,2,1,3,7,0.0,1
1238,1238,0,0,58,1,1,1885,2,2,2,2,4,5,5,4,4,4,4,5,4,3,0,0.0,1
1239,1239,1,0,11,0,2,2378,2,5,2,5,1,2,4,1,5,4,5,5,3,1,0,0.0,0
1240,1240,1,1,62,1,1,449,4,4,4,1,2,4,2,2,3,5,5,4,5,2,2,1.0,0
1241,1241,0,0,65,0,2,835,4,3,4,4,5,4,5,5,1,1,3,2,3,5,0,0.0,0
1242,1242,0,0,44,0,2,601,1,4,1,5,4,1,4,4,1,1,1,1,5,4,1,0.0,0
1243,1243,1,0,45,1,1,3597,4,4,4,4,3,4,5,2,2,2,2,3,2,4,22,11.0,1
1244,1244,1,0,55,1,2,1195,3,1,1,1,3,5,5,3,3,3,3,4,3,1,0,0.0,1
1245,1245,0,0,67,0,2,507,2,5,2,3,1,2,1,1,3,5,5,5,4,1,38,37.0,0
1246,1246,1,0,22,1,1,3152,1,4,4,4,1,1,1,1,4,3,3,1,3,1,46,46.0,0
1247,1247,0,0,55,0,2,347,1,4,1,4,5,1,5,5,4,5,4,3,4,5,0,0.0,0
1248,1248,0,0,57,1,1,3743,2,2,2,2,3,5,4,5,5,5,5,5,5,4,2,0.0,1
1249,1249,1,0,51,1,2,337,1,5,5,5,2,4,3,1,1,1,1,2,1,2,90,87.0,0
1250,1250,1,0,55,0,2,957,3,5,3,2,2,5,4,3,3,3,3,3,3,4,41,39.0,0
1251,1251,1,0,50,1,1,3710,4,4,4,4,3,4,3,4,4,4,4,1,4,4,0,0.0,0
1252,1252,1,0,36,1,1,3964,2,2,2,2,5,4,4,5,5,5,5,5,5,3,0,1.0,1
1253,1253,0,0,26,0,2,483,3,1,3,3,3,3,3,3,1,2,2,2,4,3,5,4.0,0
1254,1254,1,0,69,0,2,427,2,4,2,4,5,3,4,1,1,2,1,2,1,1,0,0.0,0
1255,1255,1,0,66,0,2,346,3,5,3,2,4,5,5,1,1,3,1,4,1,5,1,0.0,0
1256,1256,1,0,38,1,1,1337,3,4,4,4,1,4,4,3,3,4,3,1,3,3,44,35.0,0
1257,1257,1,1,40,1,1,156,3,2,2,2,4,2,5,4,4,2,3,4,1,4,0,0.0,0
1258,1258,1,0,51,1,1,2486,4,4,5,4,4,4,5,4,4,4,4,4,4,5,0,0.0,1
1259,1259,1,1,23,1,2,164,3,1,3,2,2,3,2,2,2,1,2,1,1,2,36,40.0,0
1260,1260,0,0,7,0,2,2677,4,1,4,3,4,3,4,4,1,3,3,4,1,4,0,0.0,0
1261,1261,1,1,39,1,1,590,3,3,3,2,5,3,3,5,3,5,5,3,5,5,0,3.0,0
1262,1262,0,1,30,1,2,843,4,4,4,3,4,3,3,3,5,3,2,3,4,3,149,116.0,0
1263,1263,1,1,25,1,2,545,4,2,4,3,2,4,2,2,2,2,4,4,3,2,0,5.0,0
1264,1264,1,1,26,1,2,459,4,4,5,4,5,2,4,2,3,2,4,4,4,4,412,459.0,1
1265,1265,1,0,50,0,2,1460,1,5,1,1,3,5,5,2,2,1,2,4,2,3,21,0.0,0
1266,1266,0,0,52,1,1,3448,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,0.0,1
1267,1267,0,0,51,1,1,3466,2,2,2,2,3,4,4,4,4,4,4,3,4,5,30,31.0,1
1268,1268,0,0,39,1,1,1180,5,5,5,5,2,4,4,5,5,5,5,4,5,3,14,2.0,1
1269,1269,1,0,24,1,1,3931,3,3,3,3,3,4,3,3,1,3,5,4,4,3,0,0.0,1
1270,1270,1,0,42,1,1,2381,0,0,0,2,4,4,4,2,2,2,2,3,2,5,0,0.0,1
1271,1271,0,0,54,1,2,366,3,4,4,4,3,3,3,3,1,2,4,3,4,3,0,0.0,0
1272,1272,1,1,26,1,1,251,1,5,1,4,5,1,3,5,3,2,4,5,5,5,5,4.0,0
1273,1273,1,0,29,0,2,602,3,4,3,4,2,3,2,2,3,2,5,4,4,2,7,10.0,0
1274,1274,0,0,45,1,1,488,3,3,3,3,4,2,2,5,5,5,5,2,5,5,70,89.0,1
1275,1275,0,0,45,1,1,2788,0,0,0,1,2,5,4,2,2,2,2,3,2,5,39,33.0,1
1276,1276,1,0,62,0,2,577,3,5,3,3,3,4,4,2,2,3,4,3,2,3,9,13.0,0
1277,1277,0,1,20,1,2,846,3,3,3,2,2,3,2,2,1,4,2,1,3,2,15,41.0,0
1278,1278,0,0,48,0,2,787,2,4,2,3,3,2,3,3,3,3,4,5,5,3,8,11.0,0
1279,1279,1,0,52,1,1,296,3,3,4,3,4,5,5,5,5,5,5,3,5,4,25,23.0,1
1280,1280,0,0,25,0,2,1747,4,1,4,3,1,4,1,1,3,1,2,1,3,1,0,0.0,0
1281,1281,1,0,59,1,1,2490,5,5,5,5,5,4,4,4,4,4,4,3,4,5,64,53.0,1
1282,1282,0,0,25,1,1,2701,2,2,2,2,3,3,3,3,5,5,4,2,5,3,0,0.0,1
1283,1283,0,0,62,0,2,192,2,2,2,4,1,2,1,1,2,2,3,3,3,1,0,0.0,0
1284,1284,1,0,18,1,1,2611,3,3,1,3,4,4,4,4,5,3,3,3,5,4,0,0.0,1
1285,1285,0,0,39,1,2,422,4,2,2,2,4,4,4,4,1,3,5,3,1,4,0,0.0,1
1286,1286,0,0,39,1,1,306,3,2,3,2,5,4,4,3,3,3,3,4,3,2,42,28.0,0
1287,1287,1,0,67,0,2,296,2,4,5,2,4,5,5,2,2,5,2,5,2,4,40,49.0,0
1288,1288,0,1,25,1,1,591,5,5,5,2,5,5,5,5,5,3,4,3,5,5,1,0.0,1
1289,1289,0,0,62,1,1,1475,4,2,2,2,4,3,2,4,4,4,4,2,4,4,0,15.0,0
1290,1290,1,0,50,0,2,448,1,4,5,3,4,5,4,5,5,5,5,4,5,3,69,54.0,0
1291,1291,1,1,64,1,1,312,4,4,4,4,4,4,4,4,4,3,4,3,5,4,0,0.0,1
1292,1292,1,0,67,0,2,1947,1,4,1,3,4,4,5,1,1,1,1,3,1,4,0,0.0,0
1293,1293,1,0,49,1,1,3235,4,4,4,4,5,4,4,3,3,4,3,4,3,3,0,0.0,1
1294,1294,0,0,47,1,1,2432,2,2,2,2,2,4,3,2,2,2,2,3,2,4,0,0.0,0
1295,1295,1,0,32,1,1,1303,5,5,5,5,5,5,5,5,5,2,4,4,5,5,0,0.0,1
1296,1296,0,1,64,1,2,315,4,3,4,4,5,4,4,5,4,5,3,2,3,5,0,24.0,0
1297,1297,1,0,57,1,1,2183,2,2,4,2,2,4,5,4,4,4,5,3,4,5,16,11.0,1
1298,1298,1,1,17,1,0,258,1,0,1,4,4,1,4,4,2,2,4,4,4,4,0,0.0,0
1299,1299,0,1,24,1,2,761,3,3,3,5,1,3,1,1,4,3,4,3,4,1,7,12.0,0
1300,1300,1,0,21,0,2,937,4,4,4,2,4,4,4,2,2,3,3,4,1,4,185,175.0,0
1301,1301,1,0,56,0,2,1157,3,4,3,3,4,5,5,1,1,3,1,5,1,3,0,0.0,0
1302,1302,0,0,25,1,1,1747,1,1,1,1,4,4,4,4,5,3,4,5,5,4,0,2.0,1
1303,1303,1,0,14,0,2,308,4,4,4,2,2,4,2,2,3,2,4,4,5,2,2,0.0,0
1304,1304,0,0,64,0,2,214,4,3,4,4,5,4,5,5,3,1,3,1,3,5,0,4.0,0
1305,1305,0,0,34,1,1,2164,4,4,4,4,1,1,2,2,2,2,2,1,2,4,0,6.0,1
1306,1306,0,0,10,1,1,1024,2,2,2,2,4,4,4,4,1,2,4,1,3,4,0,0.0,1
1307,1307,1,0,56,0,2,1670,2,3,2,3,3,3,4,4,4,2,4,1,4,2,1,0.0,0
1308,1308,1,1,26,1,1,386,5,4,5,5,1,5,1,1,3,3,4,4,5,1,5,4.0,1
1309,1309,0,0,42,0,2,224,3,4,0,2,2,0,2,2,3,5,4,5,4,2,0,0.0,0
1310,1310,1,1,34,1,2,458,2,3,2,4,5,2,5,5,4,4,4,2,3,5,35,31.0,0
1311,1311,1,0,55,1,1,895,5,5,5,5,3,4,4,5,5,5,5,5,5,4,0,0.0,1
1312,1312,1,0,52,0,2,1390,1,4,1,1,2,4,2,3,3,1,3,5,3,1,0,0.0,0
1313,1313,1,0,51,0,2,409,3,5,3,3,3,5,5,3,3,3,5,5,3,4,70,68.0,0
1314,1314,0,1,25,1,2,320,2,5,2,4,2,2,2,2,4,4,5,5,3,2,0,0.0,0
1315,1315,0,0,55,1,1,2607,5,5,5,5,4,4,4,1,5,3,1,4,3,4,0,0.0,1
1316,1316,1,0,35,0,2,1197,4,4,4,4,2,4,2,2,4,2,4,5,5,2,0,0.0,0
1317,1317,1,1,55,1,2,468,4,0,4,2,1,4,1,1,5,1,5,4,1,1,0,0.0,0
