,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,target
1475,42509,39,0,1,83,16934,8,7,2017,1,1,5212,561,179,1,1,4260579.7,0
1476,53436,18,1,1,1,26153,10,2,2000,1,0,6009,1144,178,1,1,5352131.0,1
1477,1344,64,0,0,56,35869,7,6,2020,0,0,3576,8147,404,1,6,140104.0,0
1478,61911,51,0,0,89,54830,4,3,2000,1,1,8178,1534,410,0,10,6200711.0,0
1479,82247,22,1,1,34,67811,1,3,1992,0,0,6593,4948,402,1,1,8231274.2,0
1480,20447,11,0,1,99,2453,4,4,2020,1,0,9134,2479,642,1,8,2056119.0,0
1481,54645,96,0,0,23,82959,4,4,2007,1,0,6195,7354,645,1,0,5466135.7,0
1482,61453,7,1,1,86,1874,5,4,2006,1,0,8951,8470,558,1,2,6152438.6,1
1483,91978,98,0,1,6,97113,5,10,1995,1,1,7355,20,815,1,9,9201430.5,0
1484,5826,13,0,1,80,2640,5,8,2003,1,0,3606,6150,922,1,5,590397.3,0
1485,20486,81,0,1,17,18945,2,7,2013,1,0,9303,7062,876,0,10,2052565.3,0
1486,9474,28,1,1,84,72615,8,10,2002,0,1,6994,4977,156,0,3,961132.2,0
1487,98426,11,0,1,74,27644,7,6,1992,0,1,3934,4010,820,1,8,9850377.2,0
1488,49072,14,0,0,46,16773,5,1,2007,1,0,9889,5656,245,1,1,4910288.7,0
1489,54310,38,1,0,34,58209,7,5,1998,0,0,763,8942,838,1,7,5435355.8,0
1490,78289,2,1,1,34,52478,6,8,1995,0,0,5833,8282,168,0,3,7834644.5,0
1491,30403,97,1,0,84,59435,1,4,2017,1,0,8656,8575,490,1,1,3049116.7,0
1492,62083,16,1,0,63,54562,2,2,1991,1,0,1709,1826,121,0,8,6212807.1,0
1493,57405,99,1,1,32,76221,2,1,2018,0,1,1870,1979,653,0,7,5747803.8,0
1494,22674,64,0,0,87,60989,2,10,2003,1,1,2214,3509,471,0,10,2275756.3,0
1495,51682,76,0,1,100,60741,9,10,1997,1,0,7572,4358,510,0,6,5179120.7,0
1496,72001,72,0,0,76,77590,9,2,2005,1,1,7481,6838,695,1,1,7207458.5,0
1497,43758,83,0,0,94,79250,5,6,2008,1,0,9550,6177,441,0,0,4385098.8,0
1498,63958,92,1,1,97,44181,4,4,2013,1,1,7067,4514,915,1,1,6409487.3,1
1499,66049,51,0,0,6,31605,4,1,1996,0,1,6899,6092,368,1,7,6605823.6,0
1500,18780,88,0,1,77,33989,9,8,1994,0,1,4010,4344,767,1,8,1889782.4,0
1501,88810,90,1,0,11,60875,5,1,1993,0,0,7900,2718,902,1,3,8883384.3,0
1502,76936,44,0,0,31,73657,8,10,1995,1,1,3776,8728,330,0,4,7696025.5,0
1503,98403,87,1,1,10,74330,8,6,2014,1,1,2823,2933,399,0,7,9847192.4,1
1504,30249,96,0,0,53,94315,5,7,1993,0,0,3720,6997,415,1,10,3026833.3,0
1505,40588,45,0,1,13,26995,5,9,2008,1,1,4056,8354,827,0,1,4064857.8,0
1506,6686,90,0,0,73,77576,9,4,1999,0,0,3114,9333,898,1,10,674578.9,0
1507,93703,38,1,0,59,96835,5,4,2012,1,0,7305,4450,869,1,5,9378462.2,0
1508,86049,35,1,1,49,10343,4,9,2011,1,1,6318,2182,374,1,1,8615471.1,1
1509,44728,4,1,0,82,98666,4,10,1994,0,0,2593,4031,283,1,8,4482174.4,0
1510,53565,14,1,0,47,50801,8,3,1990,0,1,9618,3770,273,1,2,5363979.0,0
1511,74769,99,1,1,30,83749,7,9,2011,0,1,3835,8806,288,0,7,7487371.1,0
1512,31131,58,1,0,55,25850,2,5,2006,1,1,4193,18,620,0,5,3119278.6,0
1513,10526,34,1,0,79,18488,5,8,1997,0,0,9534,5242,359,1,8,1061695.7,0
1514,98462,79,0,1,38,73899,7,4,2003,1,1,2792,9579,794,0,0,9851011.3,0
1515,55094,82,1,0,33,34819,10,7,2016,0,0,4704,4310,577,0,4,5513407.6,0
1516,14293,14,0,1,7,89219,10,6,2013,0,0,9029,304,761,1,9,1432820.3,0
1517,45008,37,1,1,48,69416,10,2,2002,1,0,6870,9380,656,0,1,4511521.2,1
1518,83857,95,1,1,92,88996,9,3,2016,0,1,1703,3755,806,0,3,8398328.6,0
1519,34136,60,1,1,18,68761,8,9,2001,1,1,6937,16,112,0,4,3422411.1,1
1520,88123,97,1,0,43,89177,10,6,1999,1,0,4371,5915,174,1,6,8816802.9,0
1521,82244,81,0,1,28,17611,2,4,2001,0,1,391,2077,936,0,3,8231444.1,0
1522,49609,95,1,0,34,58240,3,2,2004,0,0,9450,5511,500,1,0,4965921.4,0
1523,45790,36,1,1,4,80166,5,10,2015,1,1,7987,9541,953,0,0,4583445.5,1
1524,44726,77,0,1,73,53094,10,7,1991,0,0,1142,6377,496,1,5,4480483.1,0
1525,23481,34,1,0,26,94278,1,1,2020,0,0,3552,6772,887,1,5,2353320.0,0
1526,32633,71,1,1,16,65110,4,8,2020,1,1,7978,4662,526,0,9,3269031.0,1
1527,10549,25,0,1,57,71708,5,3,2005,1,0,774,8107,939,0,10,1064177.5,0
1528,38279,30,0,0,22,42662,1,5,2008,1,1,1182,4219,962,1,6,3828880.8,0
1529,87413,43,1,0,34,72398,8,6,2010,1,0,1133,9915,774,0,10,8747829.0,0
1530,34378,2,1,1,56,24373,5,3,2006,0,1,5422,8889,988,0,0,3449885.6,0
1531,23548,42,1,1,26,71297,5,3,1991,1,0,5326,780,600,1,8,2363386.1,1
1532,15614,21,0,1,37,77244,10,10,2001,1,1,7068,6512,667,0,10,1568188.1,0
1533,89356,23,0,0,18,26909,10,3,1991,0,1,1305,4432,868,1,2,8937435.1,0
1534,39022,97,0,0,29,93946,8,2,2008,1,1,1668,8481,173,1,7,3905955.8,0
1535,68731,24,1,0,70,40147,4,8,1993,0,0,1954,3066,938,1,3,6881235.3,0
1536,12014,83,0,1,1,16646,6,6,2006,1,0,7206,2816,665,0,1,1203385.6,0
1537,55709,95,1,0,2,80199,8,3,2015,1,1,3712,2506,949,1,10,5574634.5,0
1538,43434,5,1,1,80,79814,10,8,2017,0,0,8320,3859,931,0,0,4353911.7,0
1539,70348,73,0,1,43,70353,8,5,1995,1,1,5865,8533,762,0,0,7041313.5,0
1540,39610,92,0,0,60,22247,6,1,2017,1,1,370,9498,976,0,3,3962981.7,0
1541,84563,37,1,0,66,30903,1,8,2009,1,0,6720,3869,188,1,2,8462338.9,0
1542,71061,42,0,0,75,35582,6,4,1993,1,1,7747,862,466,1,5,7109849.3,0
1543,26479,71,1,1,99,61849,1,7,2009,1,0,4468,6440,210,1,2,2655657.9,1
1544,3440,62,1,1,72,59167,7,1,2009,1,0,7498,8398,489,1,5,354630.9,1
1545,5577,44,0,0,79,36379,7,5,2014,0,0,8539,1227,747,1,5,565361.4,0
1546,78789,30,1,0,52,94853,4,5,2017,0,1,5808,1954,198,0,6,7885033.7,0
1547,82517,24,1,0,97,87590,7,1,2011,0,1,5963,6047,579,0,1,8262678.1,0
1548,11602,85,0,1,47,45724,5,9,2008,0,1,3765,2075,402,0,5,1167525.8,0
1549,37195,84,1,0,54,4656,1,7,2001,1,1,9265,68,918,0,1,3725955.1,0
1550,32862,3,1,1,55,65548,8,3,1994,0,1,3598,160,370,1,10,3296638.4,0
1551,73542,75,1,1,83,13097,5,9,2021,1,0,3925,8169,417,1,10,7371844.1,1
1552,24280,29,0,1,17,48036,1,9,1998,1,0,697,3500,550,0,2,2433903.8,0
1553,97959,97,0,0,52,75873,10,10,2002,0,0,4558,7617,672,0,3,9801176.2,0
1554,42760,89,0,1,23,59407,9,3,2021,0,1,1703,6783,190,0,1,4280171.1,0
1555,52429,24,1,1,42,518,6,9,2018,0,1,1481,5305,490,0,2,5253024.8,0
1556,90301,35,0,1,89,38929,10,7,1999,1,0,7394,9780,262,0,1,9043358.9,0
1557,89674,6,0,0,5,56815,6,2,2012,1,1,5673,3242,604,0,4,8968371.2,0
1558,69242,90,1,0,23,7903,8,4,2010,0,0,3734,4333,110,0,1,6927700.0,0
1559,5802,99,0,0,61,3565,6,1,2010,1,1,542,9793,465,1,9,583663.0,0
1560,53755,33,1,1,52,62591,2,1,2015,1,0,292,1859,580,0,10,5385263.5,1
1561,78731,88,0,0,79,78649,7,6,1991,1,1,5914,6048,742,0,3,7878473.1,0
1562,22727,54,1,1,84,21713,2,5,1990,0,1,7185,8626,764,1,3,2288176.0,0
1563,95490,7,0,0,46,90186,10,2,2000,1,1,5025,8848,515,1,10,9553090.0,0
1564,78293,20,0,0,39,73162,7,9,2004,1,0,5078,1044,701,1,10,7832273.4,0
1565,856,2,1,1,38,91175,8,9,2000,0,0,1600,3603,374,1,0,94449.0,0
1566,17225,31,0,0,16,1100,8,9,2014,1,0,3401,7394,690,0,10,1723749.4,0
1567,15118,74,1,0,28,55870,6,2,2014,1,0,6483,9938,944,1,6,1514316.4,0
1568,51393,99,1,1,68,23582,3,7,2004,1,1,8696,5199,736,1,8,5153610.4,1
1569,75284,15,0,0,90,38227,1,1,2001,1,1,2865,8884,869,1,4,7531660.1,0
1570,31609,97,1,1,15,5952,9,1,1994,1,0,2134,2101,174,1,3,3169821.4,1
1571,28350,56,0,1,82,4553,3,2,1999,0,1,8713,3892,692,1,9,2838367.9,0
1572,58314,84,1,1,8,83646,2,1,2021,0,1,8292,8418,880,0,0,5835776.1,0
1573,40327,56,0,1,100,40814,1,1,2013,0,1,8085,5902,951,0,8,4036268.3,0
1574,9171,18,0,0,9,75210,2,2,1996,0,1,3760,1522,429,0,10,917869.6,0
1575,152,80,1,1,18,9849,1,4,2012,1,1,475,4115,879,1,10,22160.2,1
1576,86617,95,0,0,69,71108,9,1,2021,1,1,9790,8030,234,1,9,8667306.1,0
1577,72297,40,0,0,98,21779,8,10,2001,1,1,7479,5252,113,1,10,7234718.1,0
1578,16361,4,1,1,93,98566,2,10,1993,0,0,9867,6202,554,0,7,1647116.3,0
1579,72563,81,0,0,39,99087,7,2,2018,0,1,421,8163,141,0,6,7260015.8,0
1580,2749,39,1,1,71,70278,9,5,2006,0,1,7795,43,415,0,9,283521.6,0
1581,40987,99,0,0,77,44273,2,2,1995,0,0,4564,7576,942,0,8,4105390.5,0
1582,13559,59,0,1,100,49700,2,5,1990,0,1,8510,4428,186,1,7,1359893.0,0
1583,36295,54,0,1,3,69121,6,1,2007,0,1,3177,8829,866,0,4,3634585.7,0
1584,77280,49,0,1,8,36165,1,3,2009,1,1,5583,4466,444,1,5,7734154.9,0
1585,67529,27,1,1,95,1109,5,9,2019,0,0,815,7329,847,0,7,6758563.9,0
1586,84902,26,1,1,38,71957,3,3,2012,0,1,952,633,161,1,6,8501347.2,0
1587,41718,22,1,1,50,62654,6,9,1998,1,1,4080,4656,679,0,1,4181244.8,1
1588,76298,45,0,0,83,22015,10,8,2011,1,1,4466,4687,753,0,8,7633806.1,0
1589,1078,27,1,1,72,29597,6,4,1992,1,1,3539,7738,901,1,0,120493.2,1
1590,69205,33,1,1,18,82451,8,2,1991,0,1,410,6080,789,1,0,6929406.1,0
1591,55974,55,0,1,12,82707,1,1,2009,1,0,878,2727,225,1,10,5601532.9,0
1592,6171,80,0,1,5,4736,10,8,2019,1,1,2474,9900,407,0,10,621350.9,0
1593,90716,32,1,1,26,81310,4,6,2007,0,1,4299,2581,279,1,0,9079770.7,0
1594,3394,53,0,0,69,88935,3,7,2004,0,0,7541,5334,717,0,10,341544.4,0
1595,26312,91,0,1,73,22907,9,8,1991,0,1,685,6035,687,0,2,2643540.1,0
1596,999,41,1,0,51,50420,2,9,2014,0,0,3022,7603,849,1,9,104359.4,0
1597,27610,29,1,1,53,70066,6,2,1994,1,1,2487,9804,880,0,8,2768020.4,1
1598,51036,90,0,0,10,66827,7,1,1998,1,0,434,1150,961,0,1,5105099.8,0
1599,6995,86,0,1,85,15794,4,1,2020,0,1,6341,5107,118,0,6,704035.0,0
1600,56025,68,1,0,86,29367,4,8,2017,0,0,3731,7937,857,0,8,5608298.7,0
1601,43846,54,0,0,89,40112,9,1,2005,0,0,827,3177,318,0,7,4391747.5,0
1602,4039,92,0,0,9,26689,5,3,1991,0,0,3277,7419,574,1,6,404475.1,0
1603,42208,26,1,0,11,90051,1,4,2003,0,1,9849,9363,806,1,5,4224392.3,0
1604,61004,39,0,1,41,90839,10,6,2008,0,0,6712,7606,387,1,8,6103922.8,0
1605,8284,92,0,0,21,20192,2,7,2012,0,1,5937,2755,374,1,8,830539.2,0
1606,3525,3,1,1,29,50018,4,3,2009,1,0,3547,9486,479,1,8,358221.9,1
1607,12643,90,1,1,78,29965,7,10,2011,0,1,7673,9748,120,0,8,1278163.1,0
1608,40513,40,0,1,80,68719,5,4,1992,0,0,5024,7361,418,0,7,4058569.2,0
1609,16933,1,0,1,19,48322,7,10,2010,1,0,3821,5726,437,1,6,1697974.0,0
1610,26750,42,1,0,74,55441,3,7,1992,0,1,3650,9895,345,0,10,2678911.2,0
1611,85100,9,1,0,63,6915,2,4,1997,1,0,3962,1409,401,0,4,8517058.7,0
1612,31141,6,0,1,3,4464,9,10,2020,0,1,3258,8577,514,1,8,3118168.0,0
1613,79252,27,0,0,61,48036,5,8,2020,1,0,2277,6611,922,1,2,7929634.0,0
1614,27444,22,1,1,46,9031,4,2,2010,0,1,1426,8836,123,1,4,2757164.0,0
1615,25263,53,1,1,51,31799,5,2,2004,1,1,9834,1817,183,0,0,2532250.4,1
1616,48104,51,0,1,58,54800,7,9,1998,0,1,5228,5175,343,1,1,4816257.8,0
1617,88167,3,1,0,91,85085,8,8,1996,0,1,5968,9573,446,1,6,8823304.6,0
1618,81316,71,1,0,8,49146,3,5,2006,0,0,8749,1772,765,1,10,8136403.6,0
1619,11931,33,1,0,14,56356,9,7,1991,0,0,3791,9715,638,1,10,1197776.1,0
1620,25473,48,1,1,98,46038,4,8,2013,0,1,3132,6333,480,1,8,2555163.3,0
1621,62986,81,0,1,36,6897,3,7,2002,1,1,895,9126,212,0,6,6302874.2,0
1622,22004,18,0,1,24,72132,1,3,2012,1,1,2283,1132,377,0,3,2206727.2,0
1623,42826,33,1,1,36,44656,10,1,2019,0,0,9284,7829,603,1,3,4290813.9,0
1624,32156,64,1,1,78,12877,9,6,2009,1,1,2413,9674,866,1,8,3223835.9,1
1625,40694,99,1,1,18,57581,8,7,1999,0,1,338,3042,724,0,9,4077703.9,0
1626,94532,27,0,0,28,68592,3,3,2017,0,1,5959,824,948,1,2,9455571.7,0
1627,41269,28,1,1,70,27131,3,7,2019,0,1,9458,8594,417,1,2,4136202.9,0
1628,12376,56,0,1,79,80060,10,1,2009,1,1,3177,7284,562,1,5,1248053.9,0
1629,29435,69,0,1,19,48467,3,7,1991,0,0,3899,8130,499,1,10,2948686.1,0
1630,891,25,1,0,14,8816,1,7,2020,1,0,6195,8027,826,0,4,94306.0,0
1631,81901,89,1,1,59,82667,4,6,2012,0,1,7253,4565,472,0,5,8200054.2,0
1632,8138,59,0,0,39,45026,4,4,2014,0,1,57,7754,645,1,9,815961.4,0
1633,87901,43,1,0,57,44763,9,3,2008,1,0,6765,4337,994,1,1,8798163.8,0
1634,43845,23,0,0,57,76539,6,3,2019,0,1,302,867,917,1,4,4390445.9,0
1635,30858,28,1,1,32,24343,8,1,1997,0,0,2575,2710,351,1,9,3093387.7,0
1636,80323,100,1,0,86,49703,3,8,1995,1,0,5662,8850,349,0,1,8045525.5,0
1637,56727,76,1,0,99,90257,6,9,2016,1,0,5838,8336,251,1,6,5679000.6,0
1638,15765,33,1,0,13,13451,3,3,2019,1,0,1003,3215,554,0,2,1582487.9,0
1639,86276,45,1,0,93,36645,6,10,2008,1,1,895,925,895,1,1,8635652.8,0
1640,2011,61,1,1,37,88163,4,10,2019,1,0,9543,5105,975,0,2,208435.9,1
1641,30187,55,1,1,82,37034,9,2,2011,1,1,8079,5017,452,0,8,3031862.1,1
1642,95795,48,0,0,69,17479,8,7,2012,1,0,2275,5958,770,1,7,9585545.2,0
1643,72820,87,0,0,69,91405,7,6,2008,0,0,6740,8697,849,1,1,7285517.8,0
1644,13550,43,1,0,37,43418,8,2,2014,1,0,2437,4308,326,1,6,1362271.4,0
1645,72781,12,0,0,25,44361,10,2,2019,1,1,2119,3025,270,1,1,7280626.9,0
1646,80294,65,0,1,67,67050,8,6,2010,0,0,8307,6558,413,1,3,8040382.0,0
1647,88086,97,0,1,41,64033,8,2,2007,1,0,1572,5277,195,0,2,8817211.7,0
1648,22939,37,0,1,25,92862,4,6,2012,1,1,3285,7116,923,1,5,2297898.2,0
1649,68188,23,0,1,48,26178,4,6,2012,0,1,9355,7231,249,0,10,6828051.2,0
1650,32244,67,1,1,87,99261,8,4,2001,0,0,8227,5168,188,0,3,3239674.1,0
1651,47894,3,1,1,52,85985,5,6,1996,1,0,7893,2905,961,1,6,4799734.6,1
1652,16960,39,1,0,28,62240,10,9,2002,1,1,4044,2861,134,1,3,1700327.2,0
1653,15330,33,0,0,23,92191,7,1,2009,1,1,9370,7917,850,1,0,1535813.9,0
1654,60443,81,0,0,37,43492,8,8,2017,0,0,1402,4592,960,0,8,6046307.7,0
1655,26304,79,0,0,23,53935,2,2,2006,1,1,5209,1391,968,0,2,2632641.6,0
1656,60619,62,1,1,93,93976,7,4,2020,0,1,3414,7498,537,0,5,6076849.0,0
1657,53690,5,0,1,88,6539,4,8,2000,0,0,783,6981,391,0,0,5375387.0,0
1658,21104,12,0,1,86,21135,8,6,2008,0,0,8164,7067,194,1,0,2117222.8,0
1659,98551,68,0,1,78,85725,2,8,1992,0,1,1830,9237,206,1,10,9860229.2,0
1660,61238,70,1,0,39,92628,8,7,2013,0,1,4070,5767,119,1,3,6131806.3,0
1661,40846,23,1,1,3,65290,8,8,2014,1,1,8833,4877,711,0,0,4089009.4,1
1662,90262,97,0,1,45,58562,10,10,2008,0,0,3904,7443,447,0,10,9035172.8,0
1663,30322,54,0,0,7,27859,8,7,2015,0,0,1680,8794,360,0,8,3032885.5,0
1664,35503,12,1,1,5,5680,6,8,1992,0,1,7685,6884,459,1,3,3557443.2,0
1665,56701,27,1,1,36,27612,4,1,2009,0,0,7864,6314,706,0,4,5679272.9,0
1666,27786,79,0,1,45,6863,9,2,2001,1,0,5008,9584,519,1,6,2783279.1,0
1667,17685,13,0,1,46,5544,3,4,1997,1,1,4525,5811,153,0,4,1772972.7,0
1668,36871,80,0,1,71,83409,2,4,2005,1,1,7399,3115,507,1,0,3692818.5,0
1669,66070,38,1,1,10,28904,1,4,1997,1,0,9697,7179,375,1,5,6616285.7,1
1670,78004,71,1,1,96,39708,10,10,1990,1,1,4527,2138,329,1,6,7816750.0,1
1671,11998,61,1,1,53,75319,3,9,1996,1,1,5529,198,979,1,6,1208637.6,1
1672,27176,60,0,1,26,19848,3,7,1993,0,0,6042,2264,452,1,6,2724809.3,0
1673,79517,9,1,0,45,75550,6,2,2000,1,1,8360,9493,190,1,5,7955735.0,0
1674,99367,5,0,1,21,74910,9,9,2003,1,1,9239,4715,856,1,8,9942514.3,0
1675,94222,26,0,0,75,25384,3,8,1990,0,0,5350,3550,305,0,2,9424799.0,0
1676,30144,93,1,1,94,75883,5,3,2019,0,1,7886,4098,253,0,4,3024682.9,0
1677,84688,40,0,0,45,46574,7,8,2017,1,1,5093,944,645,0,8,8472631.7,0
1678,58623,42,0,1,15,51826,1,7,1996,0,0,3185,9226,755,1,4,5866256.6,0
1679,97380,94,1,1,7,39343,9,5,2006,0,0,6798,2050,997,1,7,9745017.6,0
1680,16668,62,1,0,68,14451,10,10,2018,0,1,4303,7846,513,0,5,1673885.8,0
1681,73212,16,1,0,70,88064,4,6,2020,1,1,3789,6826,984,1,9,7329443.0,0
1682,18053,51,0,0,5,411,1,1,2000,1,0,174,9186,675,0,7,1805820.0,0
1683,3205,52,1,0,4,95483,5,10,2004,1,0,9186,4968,580,0,7,323978.4,0
1684,62506,72,0,0,54,43453,4,5,2003,0,0,3573,5284,635,1,0,6252728.3,0
1685,8394,36,1,1,23,96728,9,4,2011,0,1,7546,2949,548,0,0,847621.1,0
1686,88637,80,0,0,50,72632,6,2,2009,1,1,755,5076,801,1,6,8866500.9,0
1687,85275,61,1,0,97,66466,8,6,2006,1,0,7590,1064,484,0,0,8540701.6,0
1688,24420,46,0,0,27,25095,6,6,2001,1,1,501,1732,293,1,0,2444385.1,0
1689,52912,87,1,1,15,29874,8,2,2001,0,0,2340,7491,687,1,6,5301627.1,0
1690,6708,96,1,0,12,17450,1,5,1991,0,1,2487,6458,307,1,7,674285.1,0
1691,30514,83,1,0,73,69989,5,4,2014,1,1,7080,8053,538,1,4,3061149.4,0
1692,87543,85,0,1,10,85635,9,6,2017,0,0,4940,1464,623,1,8,8758617.7,0
1693,48324,27,1,0,80,34094,7,9,2001,1,0,7317,6159,806,1,0,4840107.1,0
1694,43247,6,0,0,9,7804,8,8,2019,1,0,9115,6839,269,0,3,4326266.9,0
1695,48932,96,1,1,4,11534,3,3,2015,0,1,257,7363,349,1,0,4900232.5,0
1696,926,57,1,0,94,59625,1,1,2017,1,1,5063,6310,716,0,0,105869.7,0
1697,61039,89,0,1,89,33654,5,8,2020,1,0,8374,2465,295,0,2,6113757.0,0
1698,57967,52,1,1,68,20438,1,10,1998,0,0,5172,8075,644,1,10,5802218.8,0
1699,24313,46,1,0,53,79612,5,8,2003,1,0,1365,1075,437,1,10,2438137.3,0
1700,65546,74,1,0,21,48157,2,8,2011,1,0,1708,6526,585,0,0,6559358.1,0
1701,58284,35,1,0,73,21375,7,8,2006,1,1,4127,8457,753,1,0,5838204.6,0
1702,65417,66,0,0,82,52099,4,9,1994,0,0,5200,4265,891,0,5,6550299.4,0
1703,67724,64,1,1,32,21319,5,1,1991,0,1,9339,6052,751,0,2,6780960.1,0
1704,62039,56,0,0,41,42570,8,7,2006,1,0,1876,5443,905,0,4,6205356.6,0
1705,55369,37,1,0,52,30414,10,4,2020,0,0,4601,6754,336,0,3,5546033.0,0
1706,27592,14,0,1,24,21238,9,5,2019,0,1,9886,4315,246,0,8,2765037.9,0
1707,99757,15,1,1,34,27168,3,4,1995,0,1,132,5236,313,1,0,9983872.5,0
1708,56256,84,1,1,84,50132,8,8,2001,0,1,3473,717,931,1,0,5639542.1,0
1709,79718,53,0,0,89,92403,7,7,1998,0,1,4743,1691,439,1,8,7973973.8,0
1710,77913,6,0,0,82,89070,9,3,2010,0,0,6930,9386,561,1,9,7794411.0,0
1711,11169,97,1,1,97,16604,4,9,1990,0,1,2978,2048,171,0,4,1135694.0,0
1712,15723,100,0,1,5,58404,6,4,2017,0,0,2554,6862,253,1,3,1576275.7,0
1713,40806,34,1,1,71,30320,9,7,2014,0,1,6778,779,716,1,7,4089457.4,0
1714,39348,26,1,1,65,89279,1,4,1990,1,0,6637,9738,139,0,1,3945410.0,1
1715,17762,59,1,0,40,5346,4,10,1999,0,0,6834,51,457,0,6,1782317.9,0
1716,16006,64,1,0,81,51164,8,7,2014,1,1,5205,4975,431,0,9,1606879.4,0
1717,49026,22,0,0,12,6161,3,8,2011,1,0,6192,9430,318,1,8,4904339.1,0
1718,43905,58,0,1,49,77800,3,9,2014,1,1,1108,8561,191,1,4,4396172.4,0
1719,45323,16,1,1,60,64002,9,7,1999,1,1,4067,1691,779,0,4,4537806.9,1
1720,37656,7,0,0,87,83215,6,8,2000,0,0,3590,4798,703,0,2,3773756.0,0
1721,96151,75,1,1,100,77044,4,3,1993,0,0,481,9967,224,0,0,9629194.3,0
1722,61788,26,0,0,39,65261,5,7,2000,1,0,1256,3981,341,0,7,6183155.0,0
1723,4933,77,0,0,3,68463,7,5,1995,0,0,8050,2871,296,1,4,494065.5,0
1724,36905,38,0,0,96,69830,2,7,2004,0,0,9950,2629,705,0,10,3694640.4,0
1725,5589,17,1,1,64,29337,4,3,2010,0,0,2946,2894,547,0,2,571738.0,0
1726,83526,38,1,1,84,98333,4,10,2002,0,0,4920,3764,533,1,8,8368737.2,0
1727,62166,68,1,1,42,23510,8,6,2009,0,1,800,456,911,1,2,6222231.9,0
1728,82953,36,0,0,94,10967,5,1,1992,1,0,9535,9545,634,1,2,8301213.2,0
1729,97895,1,0,1,45,50340,8,4,2013,1,0,5932,1618,783,0,2,9796308.3,0
1730,69265,11,0,1,83,37564,1,9,1998,1,1,6004,4723,803,0,5,6931554.8,0
1731,85476,36,1,0,44,83386,9,7,1992,0,1,6698,6043,692,1,7,8553019.2,0
1732,50251,14,1,1,53,46201,9,5,1999,1,1,1647,3810,141,1,8,5037541.9,1
1733,11484,92,1,0,4,32303,10,2,2006,0,0,4233,6506,682,1,10,1153872.6,0
1734,17315,4,1,0,80,51611,1,2,2001,1,1,5949,4237,666,1,0,1740209.1,0
1735,36511,57,1,0,12,58072,1,6,1994,0,1,5545,9658,312,0,3,3653650.4,0
1736,88307,62,1,1,11,17575,3,5,2005,0,1,9220,6850,613,0,1,8837519.5,0
1737,27900,1,1,0,96,47836,9,3,2005,1,1,5210,7900,622,1,7,2796434.5,0
1738,78199,93,0,1,15,19890,9,10,2003,1,0,4837,2752,569,1,4,7825365.3,0
1739,21912,73,0,0,42,87120,3,8,2020,1,1,8105,249,366,0,7,2195690.0,0
1740,9374,93,0,1,64,2532,9,1,1998,0,1,3792,3120,490,0,6,948170.8,0
1741,89490,98,0,0,47,1906,2,4,2003,1,0,7956,8045,762,0,1,8951286.3,0
1742,43204,26,0,0,60,66353,10,7,2015,0,1,7185,148,945,0,2,4322921.5,0
1743,16357,96,1,1,15,67409,3,10,1997,1,0,6899,9041,464,1,9,1640789.7,1
1744,88997,90,1,0,84,63734,7,2,2003,1,0,6367,5762,404,1,7,8909466.3,0
1745,36705,38,0,1,23,94515,5,2,2010,0,1,2585,6833,450,1,3,3676738.0,0
1746,63751,77,1,1,37,46897,5,4,1991,0,0,4432,7487,833,1,5,6383612.1,0
1747,98419,62,0,0,18,55349,5,7,2017,0,1,2894,7103,731,1,4,9844171.7,0
1748,21167,27,1,0,66,49280,10,4,2013,0,0,4548,6383,625,0,9,2121941.3,0
1749,11629,92,1,1,64,29180,4,6,2010,0,0,320,1148,201,0,9,1173671.0,0
1750,60278,96,0,1,38,27336,10,10,2020,1,1,1956,934,269,1,4,6032040.0,0
1751,84619,27,1,0,35,11177,7,9,2006,1,1,7529,8056,482,1,8,8468432.6,0
1752,33779,69,1,1,46,93149,2,6,2009,0,1,6656,1594,881,1,6,3387381.9,0
1753,85134,65,0,1,94,33732,8,10,2018,0,0,9053,1150,846,0,1,8522625.8,0
1754,70137,41,0,0,85,87234,6,2,1998,0,1,4538,3321,893,1,10,7018139.8,0
1755,94839,98,1,0,94,99526,4,3,2001,1,0,408,4915,120,0,6,9488360.1,0
1756,13735,92,0,1,1,81466,4,8,2001,1,0,3610,898,690,1,9,1378845.1,0
1757,42940,15,1,0,95,82359,1,9,2012,1,0,880,9484,460,1,9,4302940.2,0
1758,55144,48,1,1,87,50758,3,7,2011,1,1,2299,543,724,0,8,5525409.1,1
1759,63505,37,1,0,5,794,10,9,1999,1,0,1791,981,547,1,4,6354413.9,0
1760,31869,19,1,0,51,54028,2,6,2012,0,0,1412,5277,333,1,1,3191873.2,0
1761,79857,62,0,0,46,16261,3,10,2018,1,1,4707,1272,469,1,2,7988061.8,0
1762,21796,25,0,1,8,21907,4,3,2009,1,0,2344,8818,302,1,6,2184961.9,0
1763,5724,31,1,1,24,54529,6,5,2007,1,1,4580,6318,479,1,9,580503.7,1
1764,79837,56,0,1,61,9646,10,3,2019,0,0,6045,4814,939,0,8,7991469.9,0
1765,68856,98,1,1,57,91700,10,6,2019,0,1,7138,4102,725,1,0,6893304.9,0
