,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,target
1428,3,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,4,1
1429,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1430,0,0,0,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1431,0,2,0,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,3,3,1
1432,3,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1433,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1435,0,2,0,0,3,0,0,1,6,1,2,0,0,1,1,0,0,0,0,0,4,3,1
1436,1,1,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1
1437,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1438,3,2,2,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1439,0,0,2,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1440,0,2,0,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,4,3,1
1441,0,0,0,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1442,3,2,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1443,3,2,0,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1444,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1445,3,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1446,0,0,0,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1447,3,2,3,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1448,0,2,0,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,0,0,3,3,1
1449,3,0,3,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1450,3,2,0,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1451,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
1452,0,2,0,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1453,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,1,0
1454,0,0,3,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1455,3,2,2,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1456,0,0,2,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1457,0,2,0,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,0,1,4,3,1
1458,0,0,0,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1459,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1460,0,2,0,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,0,1,3,3,1
1461,0,0,2,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1462,3,0,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1463,0,0,2,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,2,3,3,1
1464,0,2,0,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1465,0,1,3,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,0,0,3,3,1
1466,0,2,0,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,0,1,4,3,1
1467,0,0,1,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,0,2,3,3,1
1468,3,2,3,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1469,0,0,0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1470,0,1,4,0,3,0,0,1,6,1,2,0,0,1,0,0,0,0,0,1,4,3,1
1471,3,0,3,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1472,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1473,3,2,2,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1474,0,2,3,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1475,3,2,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1476,3,0,0,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1477,0,2,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1478,3,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1479,0,2,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1480,3,0,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1481,0,0,0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1482,0,2,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1483,0,0,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1484,3,1,1,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,4,1,1
1485,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1486,0,2,2,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1487,3,0,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1488,0,0,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1489,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1490,3,2,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1491,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1492,3,0,0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1493,0,0,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1494,0,2,3,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1495,3,2,0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1496,3,0,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1497,0,0,2,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1498,0,2,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1499,0,2,3,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1500,3,2,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1501,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1
1502,3,2,3,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1503,0,2,3,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1504,3,2,2,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1505,0,2,0,0,3,0,0,1,3,1,2,0,0,2,1,0,0,0,0,1,4,3,1
1506,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,0,2,0,0,3,0,0,1,3,1,2,0,0,2,2,0,0,0,0,1,4,3,1
1508,0,2,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1509,0,2,0,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,0,4,3,1
1510,0,2,2,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1511,3,0,3,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1512,3,0,0,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1513,0,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1
1514,0,2,2,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,0,2,3,3,1
1515,3,2,3,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1516,3,2,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1517,3,2,0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1518,1,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1519,0,2,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1520,0,1,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1521,3,0,2,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1522,0,0,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1523,0,2,0,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1524,0,0,0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1525,0,0,0,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1526,0,1,0,0,3,0,0,1,4,1,2,0,0,0,0,0,0,0,0,1,4,3,1
1527,3,0,3,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1528,0,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1
1529,0,0,2,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1530,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,3,0,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1532,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1533,3,0,3,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1534,3,2,3,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1535,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1536,0,0,3,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1537,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1538,0,0,3,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1539,3,0,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1540,3,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,1,0
1541,0,2,2,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1542,0,0,0,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1543,0,2,2,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1544,0,2,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1545,0,1,4,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,0,0,4,3,1
1546,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,3,2,3,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1548,0,1,1,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,0,4,1,1
1549,0,2,0,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1550,3,2,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1551,1,0,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1
1552,3,0,3,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1553,3,2,2,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1554,3,2,0,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1555,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1556,0,0,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1557,1,1,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1558,3,0,3,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1559,3,0,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1560,0,2,3,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1561,3,0,3,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1562,0,2,0,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1563,0,2,0,0,3,0,0,1,3,1,2,0,0,2,2,0,0,0,0,1,3,3,1
1564,1,1,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2,1
1565,0,2,3,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,0,1,3,3,1
1566,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1567,0,0,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1568,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1569,3,0,0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1570,3,2,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1571,0,2,2,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1572,0,2,0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1573,3,0,0,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1574,0,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1575,3,0,2,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1576,0,0,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1577,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1578,3,2,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1579,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1580,3,2,2,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1581,0,2,0,0,3,0,0,1,3,1,2,0,0,2,0,0,0,0,0,0,3,3,1
1582,0,2,3,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1583,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0
1584,3,0,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1585,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0
1586,0,2,0,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,1,3,3,1
1587,0,2,0,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1588,0,1,1,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,1,0,4,1
1589,3,2,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1590,3,0,2,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1591,0,2,3,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1592,3,2,3,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1593,3,2,2,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1594,0,2,3,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1595,3,2,3,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1596,0,2,3,0,3,0,0,1,4,1,2,0,0,0,0,0,0,0,0,1,3,3,1
1597,0,0,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1598,3,0,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1599,0,1,0,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,0,1,0,1,1
1600,0,1,3,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,0,0,4,3,1
1601,3,0,3,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1602,3,2,2,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1603,3,0,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1604,3,2,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1605,3,2,0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1606,3,0,3,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1607,0,0,0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1608,0,2,0,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,0,1,4,3,1
1609,0,0,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1610,0,2,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1611,3,0,2,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1612,0,2,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1
1613,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,1,0
1615,0,2,0,0,3,0,0,1,6,1,2,0,0,0,2,0,0,0,0,0,3,3,1
1616,0,0,2,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1617,3,2,3,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1618,0,0,0,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1619,0,2,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1620,0,0,3,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1621,3,2,3,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1622,3,0,0,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1623,3,0,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1624,0,2,4,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,0,0,3,3,1
1625,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
1626,0,2,0,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1627,0,2,0,0,3,0,0,1,1,1,2,0,0,0,2,0,0,0,0,1,3,3,1
1628,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1629,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1630,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,3,2,2,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1632,3,0,0,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1633,3,2,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1634,0,0,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1635,3,0,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1636,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,1,0
1637,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1638,3,0,3,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1639,0,0,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1640,0,0,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1641,0,2,0,0,3,0,0,1,4,1,2,0,0,0,2,0,0,0,0,0,3,3,1
1642,0,2,0,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,0,1,3,3,1
1643,3,2,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1644,3,2,2,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1645,0,2,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1646,0,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1
1647,3,0,3,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1648,0,0,2,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1649,0,2,0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1650,0,2,0,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1651,0,0,2,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1652,0,0,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1653,0,0,3,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1654,0,0,3,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1655,3,0,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1656,0,0,0,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1657,3,2,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1658,3,2,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1659,0,2,2,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1660,3,2,3,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1661,0,2,3,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1662,0,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1663,0,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1664,0,0,2,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1666,0,2,2,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1667,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,0,1,3,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,0,1,3,3,1
1669,3,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1670,0,1,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1671,0,1,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1
1672,3,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,1,4,4,1
1673,0,0,2,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1674,3,0,0,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1675,0,0,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1676,0,0,2,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1677,3,0,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1678,3,0,0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1679,0,0,3,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1680,1,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
1681,0,0,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1682,0,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1
1683,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1684,3,0,2,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1685,3,0,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1686,3,0,3,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1687,3,2,3,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1688,0,1,0,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,0,1,4,3,1
1689,0,2,0,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,0,0,4,3,1
1690,0,1,1,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,1,4,4,1
1691,0,2,3,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,0,0,4,3,1
1692,3,2,3,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1693,3,0,0,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1694,3,0,2,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1695,0,2,3,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1696,3,0,2,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1697,3,2,3,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1698,0,2,3,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1699,0,0,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1700,0,2,0,0,3,0,0,1,4,1,2,0,0,0,2,0,0,0,0,0,4,3,1
1701,3,0,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1702,3,2,0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1703,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1704,0,2,0,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,0,4,3,1
1705,0,2,0,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1706,3,2,2,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1707,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0
1708,3,2,3,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1709,0,2,3,0,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,3,3,1
