,ZIPCODE,TIME1,TIME2,VIS1,VIS2,XRN1,XRN2,XRN3,XRN4,XRN5,VAR1,VAR2,VAR3,VAR4,VAR5,TRN_AMT,TOTAL_TRN_AMT,target
1203,675,17,17,0,0,0,1,0,0,1,4,0,25.32,6,1,38.85,38.85,0
1204,103,13,13,0,0,1,0,0,0,1,2,0,-56.944,8,0,49.95,49.95,0
1205,600,10,10,0,0,0,0,0,0,1,3,0,-15.152,10,0,49.95,49.95,0
1206,606,20,20,0,0,1,0,0,0,1,3,0,32.0,7,0,12.95,12.95,0
1207,430,16,16,0,0,1,1,1,0,1,3,1,-57.208,6,0,12.95,12.95,0
1208,685,14,14,0,0,1,1,1,0,1,3,0,5.664,10,0,12.95,12.95,0
1209,420,17,17,0,0,1,1,1,0,2,3,0,7.032,10,2,20.72,20.72,0
1210,108,16,16,0,0,1,1,0,0,1,3,0,44.792,19,2,10.36,10.36,0
1211,648,20,20,0,0,0,0,0,0,1,3,1,20.488,21,0,12.95,12.95,1
1212,655,0,0,1,0,1,1,1,0,1,3,1,27.264,17,2,12.95,12.95,0
1213,355,20,20,0,0,0,0,0,0,2,3,0,-25.192,21,0,12.95,12.95,0
1214,644,11,11,1,0,0,1,1,0,2,4,0,-58.784,10,0,0.0,0.0,0
1215,453,12,12,1,0,0,0,0,0,1,3,1,33.24,22,0,12.95,12.95,0
1216,629,17,17,0,0,0,1,0,0,1,3,0,-7.464,17,0,38.85,38.85,0
1217,687,19,19,0,0,0,0,0,0,1,0,0,-22.272,22,1,38.85,38.85,0
1218,127,14,14,0,0,1,0,0,0,1,2,1,-34.928,6,3,49.95,49.95,0
1219,601,14,14,0,0,1,0,0,0,1,2,1,1.0,8,1,38.85,38.85,0
1220,685,17,17,1,0,0,1,0,0,1,3,1,7.28,16,0,12.95,12.95,0
1221,106,15,15,0,0,0,0,0,0,1,2,0,-50.024,16,0,12.95,12.95,0
1222,601,10,10,0,0,0,1,1,0,2,2,1,0.256,14,2,12.95,12.95,0
1223,655,12,12,0,0,0,1,0,0,1,2,1,20.912,21,4,38.85,38.85,0
1224,649,10,10,0,0,0,0,1,0,1,3,0,-111.032,20,2,12.95,12.95,1
1225,614,10,10,1,0,1,1,1,0,1,3,0,-45.0,6,0,12.95,12.95,0
1226,166,8,8,0,0,1,1,1,0,1,3,1,49.944,10,0,12.95,12.95,0
1227,420,22,22,0,0,1,0,0,0,2,3,0,34.2,11,0,11.01,11.01,0
1228,124,0,0,0,0,1,1,0,0,1,3,0,12.496,6,0,12.95,12.95,0
1229,118,20,20,0,0,0,1,1,0,1,2,0,-136.896,25,2,12.95,12.95,0
1230,127,11,10,0,0,1,0,1,0,2,2,0,-22.088,9,9,12.95,12.95,0
1231,116,18,18,0,0,1,0,0,0,1,0,1,-29.04,11,3,38.85,38.85,0
1232,356,19,19,0,0,1,1,1,0,2,3,1,-8.536,11,0,12.95,12.95,0
1233,166,10,10,0,0,1,1,0,0,1,3,0,3.304,9,3,25.9,25.9,0
1234,650,8,8,0,0,0,1,1,0,2,3,0,-34.048,16,0,38.85,38.85,0
1235,114,20,20,0,0,1,0,0,0,2,3,1,26.72,9,9,12.95,12.95,0
1236,386,11,11,0,0,0,1,1,0,1,2,0,37.872,18,0,12.95,12.95,0
1237,614,9,9,0,0,0,1,1,0,1,3,0,33.704,21,0,49.95,49.95,0
1238,110,0,0,0,0,0,0,0,0,1,3,1,59.032,16,2,12.95,12.95,0
1239,105,22,22,0,0,0,1,1,0,1,3,0,11.76,8,2,31.08,31.08,0
1240,600,17,17,0,0,1,1,1,0,1,3,1,21.328,14,0,38.85,38.85,0
1241,398,19,19,0,0,0,1,1,0,2,2,1,23.976,17,0,38.85,38.85,0
1242,647,18,18,0,0,0,0,0,0,1,3,0,13.8,14,0,38.85,38.85,0
1243,128,19,19,0,0,1,1,1,0,1,2,1,-16.296,10,5,38.85,38.85,0
1244,398,9,9,0,0,0,0,0,0,1,3,0,21.984,27,2,12.95,12.95,0
1245,116,0,0,0,0,1,1,1,0,1,0,0,42.84,8,2,12.95,12.95,0
1246,649,14,14,0,0,0,1,1,0,1,2,1,12.408,17,2,12.95,12.95,1
1247,649,9,9,1,0,1,1,0,0,2,3,0,-28.544,7,0,36.9,36.9,0
1248,634,10,10,0,0,0,0,0,0,1,3,1,16.768,19,2,12.95,12.95,0
1249,600,12,12,0,0,1,1,1,0,1,3,1,11.296,15,4,10.36,10.36,0
1250,672,20,20,0,0,1,0,0,0,2,3,1,8.928,25,4,11.01,11.01,0
1251,655,15,15,0,0,0,0,0,0,1,3,1,53.04,20,2,12.95,12.95,0
1252,128,13,13,0,0,0,1,0,0,1,0,0,-95.968,18,3,12.95,12.95,1
1253,128,11,11,0,0,1,1,1,0,1,3,0,33.144,9,1,38.85,38.85,0
1254,420,16,16,0,0,0,1,1,0,1,3,0,34.0,24,0,12.95,12.95,0
1255,113,10,10,0,0,1,0,0,0,2,0,0,-55.488,13,0,38.85,38.85,0
1256,420,14,14,0,0,0,1,0,0,2,2,1,12.24,19,2,12.95,12.95,0
1257,614,18,18,0,0,0,0,0,0,2,3,0,-11.424,25,0,49.95,49.95,0
1258,614,9,9,0,0,0,0,0,0,1,2,0,-57.88,10,0,12.95,12.95,0
1259,672,20,20,0,0,0,0,0,0,1,2,1,-36.424,7,2,38.85,38.85,0
1260,644,20,20,1,0,0,0,1,0,1,3,0,2.288,16,1,12.95,12.95,0
1261,104,17,16,0,0,1,1,0,0,1,3,0,1.8,21,3,12.95,12.95,0
1262,685,19,19,0,0,0,0,0,0,1,3,0,-63.352,9,0,49.95,49.95,0
1263,123,17,17,1,0,0,1,0,0,1,3,0,22.2,7,0,31.08,31.08,0
1264,649,6,6,0,0,1,1,1,0,2,3,1,14.784,10,0,10.36,10.36,0
1265,114,19,19,0,0,0,1,1,0,3,3,1,10.12,20,1,12.95,12.95,0
1266,398,19,19,0,0,0,0,0,0,1,2,1,25.552,22,0,38.85,38.85,0
1267,625,13,13,0,0,1,1,1,0,1,0,0,-23.4,18,1,11.01,11.01,0
1268,385,10,10,1,0,0,1,0,0,1,3,1,16.352,9,4,49.95,49.95,0
1269,122,16,16,1,0,1,0,0,0,1,3,1,32.048,17,0,10.36,10.36,0
1270,614,19,19,0,0,0,1,0,0,1,3,0,51.928,10,0,12.95,12.95,0
1271,308,8,8,0,0,1,1,0,0,1,3,1,49.568,9,0,31.08,31.08,0
1272,664,16,16,1,0,0,1,1,0,1,3,1,16.848,24,0,12.95,12.95,0
1273,356,16,16,0,0,0,1,1,0,2,3,0,40.312,9,4,31.08,31.08,0
1274,693,12,12,0,0,0,1,0,0,1,3,0,8.488,16,0,38.85,38.85,0
1275,650,3,3,0,0,1,0,0,0,1,3,0,-4.856,19,0,12.95,12.95,0
1276,386,15,15,0,0,0,0,0,0,1,4,1,-27.832,8,0,12.95,12.95,0
1277,118,12,12,0,0,0,0,0,0,1,3,1,-46.976,11,0,12.95,12.95,0
1278,630,10,10,0,0,1,1,1,0,2,3,1,18.248,14,0,12.95,12.95,0
1279,428,17,17,0,0,0,1,0,0,1,3,0,-23.248,21,0,12.95,12.95,0
1280,675,18,18,0,0,1,0,0,0,2,3,1,-3.272,8,0,25.9,25.9,0
1281,634,20,20,0,0,0,0,0,0,2,2,0,-12.272,7,1,12.95,12.95,0
1282,111,11,11,1,0,1,1,1,0,1,0,0,25.048,8,2,12.95,12.95,0
1283,308,11,11,0,0,1,1,0,0,1,2,0,19.456,8,1,10.36,10.36,0
1284,649,16,16,0,0,1,1,1,0,2,3,0,21.224,24,2,38.85,38.85,0
1285,625,20,20,0,0,0,0,0,0,1,3,1,-7.696,16,0,12.95,12.95,0
1286,127,13,13,0,0,1,1,1,0,1,3,0,51.096,34,0,12.95,12.95,0
1287,675,14,14,0,0,0,0,0,0,1,1,1,23.608,23,0,38.85,38.85,0
1288,685,10,10,0,0,1,0,0,0,1,3,0,10.904,9,9,38.85,38.85,0
1289,127,13,13,1,0,0,1,0,0,1,0,1,15.752,17,0,49.95,49.95,0
1290,600,8,8,1,0,0,0,0,0,1,3,0,32.04,22,0,25.9,25.9,0
1291,398,15,16,0,0,0,1,1,0,1,3,1,-79.68,16,1,38.85,38.85,0
1292,118,19,19,0,0,1,1,1,0,2,3,1,-23.408,8,0,33.67,33.67,0
1293,685,8,8,0,0,1,1,0,0,1,2,0,12.888,9,9,12.95,12.95,0
1294,685,14,14,0,0,0,0,0,0,1,1,1,-24.496,9,0,38.85,38.85,0
1295,121,12,12,0,0,1,1,0,0,2,3,0,-15.776,7,0,12.95,12.95,0
1296,420,17,17,0,0,1,1,1,0,2,3,0,7.032,10,2,10.36,10.36,0
1297,308,13,13,0,0,1,1,0,0,1,3,1,27.336,9,0,25.9,25.9,0
1298,108,12,12,0,0,0,1,1,0,1,2,0,-35.28,17,5,25.9,25.9,0
1299,430,11,11,0,0,1,1,1,0,1,3,1,-17.552,9,0,12.95,12.95,0
1300,690,14,14,0,0,1,0,0,0,2,3,1,36.544,13,0,12.95,12.95,0
1301,601,12,12,0,0,1,1,1,0,2,3,1,-66.736,10,2,12.95,12.95,0
1302,688,20,20,0,0,1,0,0,0,2,3,0,36.072,22,0,12.95,12.95,0
1303,675,14,14,0,0,1,1,1,0,2,3,0,-14.584,9,0,12.95,12.95,0
1304,430,13,13,1,0,1,0,0,0,1,3,0,22.76,9,0,38.85,38.85,0
1305,601,19,19,0,1,1,1,0,0,1,2,1,-19.536,9,9,25.9,25.9,0
1306,655,19,19,0,0,1,1,0,0,1,2,0,40.216,11,4,12.95,12.95,0
1307,693,15,15,0,0,1,0,0,0,1,3,0,17.048,9,4,25.9,25.9,0
1308,128,8,8,0,0,0,1,1,0,1,4,1,15.552,9,0,89.95,89.95,0
1309,614,9,9,0,0,1,0,0,0,1,3,0,10.552,9,9,12.95,12.95,0
1310,166,4,4,0,0,1,1,1,0,2,0,0,-22.2,17,4,49.95,49.95,0
1311,121,17,17,1,0,1,0,0,0,1,2,1,22.816,6,0,10.36,10.36,0
1312,124,14,14,0,0,0,0,0,0,1,1,0,47.8,7,0,38.85,38.85,0
1313,106,11,11,0,0,1,0,0,0,1,3,0,32.08,7,0,31.08,31.08,0
1314,113,18,18,0,0,0,1,0,0,1,3,0,-52.952,16,2,12.95,12.95,0
1315,602,12,12,0,0,0,0,0,0,2,2,0,10.72,24,0,10.36,10.36,0
1316,672,14,14,0,0,1,0,0,0,1,3,0,22.304,6,2,12.95,12.95,0
1317,112,14,14,0,0,0,1,1,0,2,0,0,-39.48,26,0,38.85,38.85,0
1318,105,14,14,0,0,0,0,0,0,1,3,0,5.752,9,0,49.95,49.95,0
1319,601,17,17,0,0,0,0,0,0,1,2,0,-34.488,19,0,38.85,38.85,0
1320,693,10,10,0,0,1,0,0,0,2,3,1,-11.608,22,4,12.95,12.95,0
1321,430,8,8,0,0,1,0,0,0,1,3,1,38.816,9,9,12.95,12.95,0
1322,112,18,18,0,0,1,1,1,0,1,3,1,-35.76,9,0,12.95,12.95,0
1323,125,22,22,0,0,0,1,0,0,1,2,1,43.376,22,0,11.65,11.65,0
1324,166,10,10,0,0,1,1,0,0,1,3,0,6.68,7,0,11.01,11.01,0
1325,603,19,19,0,0,1,0,0,0,2,2,0,-19.128,9,2,12.95,12.95,0
1326,308,12,12,0,0,1,1,1,0,1,3,0,-7.648,9,9,10.36,10.36,0
1327,685,9,9,0,0,1,0,0,0,1,2,1,50.496,9,9,10.36,10.36,0
1328,655,20,20,0,0,1,1,0,0,1,3,0,37.512,8,0,38.85,38.85,0
1329,675,14,14,0,0,1,0,0,0,1,3,0,-27.904,7,0,49.95,49.95,0
1330,614,17,17,0,0,1,1,1,0,1,3,0,1.2,17,0,12.95,12.95,0
1331,166,11,11,0,0,1,0,0,0,1,3,1,25.592,9,3,38.85,38.85,0
1332,119,23,23,0,0,1,0,1,0,1,3,0,41.416,9,0,12.95,12.95,0
1333,634,9,9,0,0,0,1,1,0,1,3,1,-32.792,19,0,38.85,38.85,0
1334,664,13,13,0,0,0,0,1,0,1,3,0,30.456,24,0,38.85,38.85,0
1335,386,9,9,0,0,0,1,1,0,1,3,1,-10.488,21,4,12.95,12.95,0
1336,664,12,12,0,0,1,0,0,0,2,3,1,26.024,7,2,38.85,38.85,0
1337,644,21,21,0,0,0,0,1,0,2,0,1,3.76,10,0,38.85,38.85,0
1338,362,15,15,0,0,0,1,1,0,2,2,1,34.536,31,0,31.08,31.08,0
1339,644,8,8,0,0,1,0,0,0,2,3,0,-11.6,9,1,20.72,20.72,0
1340,128,14,14,0,0,1,1,0,0,2,0,0,-52.616,9,9,38.85,38.85,0
1341,119,2,2,0,0,0,0,0,0,1,2,0,3.32,15,0,38.85,38.85,0
1342,356,14,14,0,0,1,0,0,0,1,3,0,-17.576,9,0,38.85,38.85,0
1343,420,8,8,0,0,0,0,0,0,1,3,0,-15.304,20,4,12.95,12.95,0
1344,117,15,15,0,0,1,0,0,0,2,3,0,17.768,7,0,12.95,12.95,0
1345,308,22,22,0,0,1,1,0,0,2,3,1,34.752,6,2,12.95,12.95,0
1346,625,16,16,0,0,0,0,0,0,1,0,1,15.8,29,0,12.95,12.95,0
1347,693,4,4,0,0,1,1,1,0,1,3,1,22.936,11,0,38.85,38.85,0
1348,110,14,14,1,0,1,0,0,0,1,3,1,19.448,20,0,12.95,12.95,0
1349,614,10,10,0,0,1,1,0,0,1,0,0,15.08,28,0,12.95,12.95,0
1350,118,18,19,0,0,0,1,1,0,1,0,1,26.76,15,0,25.9,25.9,0
1351,355,15,15,1,0,1,1,0,0,1,3,0,35.136,8,1,38.85,38.85,0
1352,675,14,14,0,0,1,1,1,0,1,3,1,-32.424,10,0,38.85,38.85,0
1353,675,2,2,0,0,1,1,1,0,4,3,1,-30.552,9,3,12.95,12.95,0
1354,655,17,17,0,0,0,0,0,0,2,3,0,-35.304,11,0,12.95,12.95,0
1355,644,13,14,0,0,1,1,1,1,1,4,0,8.088,6,0,31.08,31.08,0
1356,398,19,19,0,0,1,1,1,0,2,1,1,4.16,7,0,25.9,25.9,0
1357,122,20,20,0,0,0,1,1,0,1,3,1,-48.936,22,0,10.36,10.36,0
1358,122,21,21,1,0,1,0,0,0,1,3,1,0.056,10,5,12.95,12.95,0
1359,655,19,19,0,0,0,1,0,0,2,2,1,12.472,11,0,25.9,25.9,0
1360,614,10,10,0,0,1,1,0,0,2,2,0,24.528,13,0,12.95,12.95,0
1361,672,10,10,0,0,0,0,0,0,1,3,0,-3.144,24,0,12.95,12.95,0
1362,630,9,9,0,0,1,0,0,0,1,0,1,8.176,14,0,38.85,38.85,0
1363,115,12,12,0,0,1,1,0,0,1,3,0,-55.968,7,0,49.95,49.95,0
1364,603,13,13,0,0,1,1,0,0,1,3,1,45.504,9,0,12.95,12.95,1
1365,386,11,11,0,0,0,1,0,0,1,3,0,-3.968,15,0,38.85,38.85,0
1366,634,15,14,0,0,1,1,0,0,1,3,0,-17.264,6,0,12.95,12.95,0
1367,644,12,12,0,0,1,1,1,0,1,2,1,3.912,7,2,12.95,12.95,0
1368,644,16,16,0,0,1,1,1,0,1,4,0,18.704,8,0,25.9,25.9,0
1369,685,10,10,0,0,1,1,1,0,2,0,0,-24.032,8,3,12.95,12.95,0
1370,128,22,22,0,0,1,0,0,0,1,3,1,8.08,8,0,38.85,38.85,0
1371,625,12,12,0,0,0,1,1,0,1,3,0,15.92,14,0,38.85,38.85,0
1372,430,0,0,0,0,1,1,1,0,1,0,0,4.288,9,0,38.85,38.85,1
1373,664,14,14,0,0,1,1,0,0,1,0,0,-9.712,11,0,38.85,38.85,0
1374,127,14,14,0,0,1,0,0,0,1,3,1,10.84,6,3,12.95,12.95,0
1375,111,20,20,0,0,0,1,0,0,1,3,0,40.752,18,1,12.95,12.95,0
1376,655,7,7,0,0,1,0,1,0,1,2,0,0.008,10,2,38.85,38.85,0
1377,634,5,5,0,0,1,1,0,0,1,2,0,-61.72,7,0,25.9,25.9,0
1378,308,20,20,0,0,0,0,0,0,1,3,0,13.096,19,0,12.95,12.95,0
1379,634,12,12,0,0,1,0,0,0,1,3,1,21.864,15,4,11.65,11.65,0
1380,685,12,12,0,0,1,0,0,0,1,2,0,-48.656,10,3,12.95,12.95,0
1381,432,7,7,0,0,0,1,1,0,1,3,0,3.008,25,5,38.85,38.85,0
1382,110,22,22,0,0,0,1,0,0,2,2,0,11.52,7,7,49.95,49.95,0
1383,675,10,10,0,0,1,1,0,0,1,1,1,26.032,12,0,12.95,12.95,0
1384,603,11,11,0,0,1,1,0,0,1,3,0,20.344,7,2,38.85,38.85,0
1385,601,14,14,0,0,0,1,1,0,1,3,0,33.224,6,0,12.95,12.95,0
1386,614,19,19,0,0,1,0,1,0,1,3,0,-46.968,10,0,10.36,10.36,0
1387,356,8,8,0,0,1,0,0,0,1,3,0,-55.256,21,0,59.4,59.4,0
1388,675,17,17,0,0,1,0,0,0,1,2,1,27.0,8,0,38.85,38.85,0
1389,428,23,23,0,0,1,0,0,0,1,3,0,26.576,8,0,12.95,12.95,0
1390,398,20,20,0,0,0,1,1,0,1,2,1,52.48,19,2,10.36,10.36,0
1391,675,15,15,0,0,0,0,0,0,1,3,0,25.024,6,0,31.08,31.08,0
1392,614,12,12,0,0,1,1,0,0,1,3,0,50.96,8,0,12.95,12.95,0
1393,420,17,17,0,0,0,1,0,0,1,3,1,3.216,20,0,12.95,12.95,0
1394,685,23,23,0,0,0,1,1,0,1,3,0,44.92,14,0,38.85,38.85,0
1395,669,13,13,0,0,0,1,1,0,2,3,0,-40.232,27,0,20.72,20.72,1
1396,109,13,13,0,0,0,1,0,0,2,2,0,-22.288,21,0,38.85,38.85,0
1397,123,21,21,0,0,1,1,0,0,1,2,0,-49.536,13,0,12.95,12.95,0
1398,683,9,9,0,0,1,1,0,0,1,1,1,-44.336,6,0,38.85,38.85,0
1399,600,21,21,0,0,1,0,0,0,1,3,0,-18.608,8,0,12.95,12.95,0
1400,112,19,19,0,0,1,0,0,0,1,3,1,58.04,8,0,25.9,25.9,0
1401,101,12,12,1,0,0,0,0,0,1,0,1,19.824,16,0,38.85,38.85,0
1402,122,18,18,0,0,0,0,0,0,1,3,1,-45.768,16,0,38.85,38.85,0
1403,655,13,13,0,0,0,0,0,0,1,2,1,-31.088,21,2,12.95,12.95,0
1404,106,13,13,0,0,1,1,0,0,1,3,1,3.8,7,0,10.36,10.36,0
1405,634,23,23,0,0,0,0,0,0,1,3,1,47.2,20,0,12.95,12.95,0
1406,428,9,9,0,0,1,1,0,0,1,2,1,33.256,9,2,10.36,10.36,0
1407,601,18,18,0,0,0,1,0,0,1,0,0,0.272,20,0,49.95,49.95,0
1408,602,20,20,1,0,0,1,0,0,2,2,1,17.32,18,0,20.72,20.72,0
1409,600,13,13,0,0,0,1,0,0,1,1,0,42.296,22,0,12.95,12.95,0
1410,685,23,23,1,0,0,1,0,0,1,3,1,39.096,10,2,31.08,31.08,0
1411,398,20,20,0,0,0,1,0,0,1,2,0,38.704,9,1,49.95,49.95,0
1412,356,15,15,0,0,1,1,0,0,1,2,1,-47.76,9,0,38.85,38.85,0
1413,109,2,2,0,0,1,1,1,0,1,1,1,15.128,8,0,12.95,12.95,0
1414,685,15,15,0,0,0,1,1,0,1,3,0,26.672,25,0,49.95,49.95,0
1415,600,10,10,0,0,1,1,0,0,1,3,1,51.184,10,0,12.95,12.95,0
1416,685,18,18,0,0,0,0,0,0,1,3,0,19.064,17,0,38.85,38.85,0
1417,430,18,18,0,0,1,0,0,0,2,2,0,32.016,10,2,25.9,25.9,0
1418,430,5,5,0,0,1,1,1,0,1,3,1,21.296,20,0,12.95,12.95,0
1419,672,18,18,0,0,1,0,0,0,2,2,1,35.336,6,1,12.95,12.95,0
1420,355,12,12,0,0,1,1,0,0,2,3,0,7.864,8,0,38.85,38.85,0
1421,430,22,22,0,0,1,1,1,0,1,2,0,49.84,7,0,25.9,25.9,0
1422,634,15,15,0,0,1,1,1,0,1,3,0,13.712,8,0,12.95,12.95,0
1423,685,11,11,0,0,1,1,1,0,2,0,0,-30.296,11,0,25.9,25.9,0
1424,398,13,13,0,0,1,0,0,0,1,2,1,30.544,11,0,38.85,38.85,0
1425,127,11,11,0,0,1,1,1,0,1,3,0,6.536,23,0,11.01,11.01,0
1426,672,22,22,0,0,1,0,0,0,1,0,1,14.256,7,0,12.95,12.95,0
1427,685,12,12,0,0,0,0,0,0,1,3,1,-73.4,19,3,12.95,12.95,0
1428,103,0,0,0,0,1,0,1,0,1,3,1,-10.144,6,0,25.9,25.9,0
1429,308,18,18,0,0,0,0,0,0,1,1,1,31.64,13,0,38.85,38.85,0
1430,614,11,11,0,0,1,1,0,0,1,0,1,21.384,16,0,12.95,12.95,0
1431,655,9,9,0,0,1,0,0,0,1,3,1,25.368,22,5,38.85,38.85,0
1432,685,8,8,0,0,1,1,1,0,1,4,0,16.88,8,3,25.9,25.9,0
1433,112,14,14,0,0,0,1,1,0,1,3,0,5.664,21,2,12.95,12.95,0
1434,650,10,10,0,0,0,0,0,0,1,3,0,25.736,26,4,59.4,59.4,0
1435,428,18,18,0,0,1,0,0,1,1,4,1,-22.816,8,2,12.95,12.95,0
1436,644,14,14,0,0,0,1,1,0,3278,4,1,-0.976,9,0,0.0,0.0,0
1437,685,12,12,0,0,0,1,1,0,1,3,1,38.808,18,2,12.95,12.95,0
1438,119,2,3,0,0,0,0,0,0,1,2,1,46.608,16,0,38.85,38.85,0
1439,655,11,11,0,0,1,0,0,0,1,0,1,4.032,11,6,12.95,12.95,0
1440,600,19,19,0,0,0,0,0,0,2,3,1,59.008,21,0,38.85,38.85,0
1441,680,17,17,0,0,1,0,0,0,2,3,0,-42.632,9,9,25.9,25.9,0
1442,600,17,17,0,0,1,0,0,0,2,0,0,26.448,29,0,12.95,12.95,0
1443,398,14,14,0,0,1,0,1,0,1,3,0,45.872,9,9,38.85,38.85,0
1444,117,0,0,0,0,0,0,0,0,1,2,0,41.832,23,0,38.85,38.85,0
1445,630,13,13,0,0,1,1,0,0,1,3,0,41.384,7,0,10.36,10.36,0
1446,634,15,15,0,0,1,1,0,0,2,3,1,36.672,6,2,10.36,10.36,0
1447,685,12,12,0,0,0,0,0,0,1,2,1,-20.008,26,0,38.85,38.85,0
1448,685,16,16,1,0,0,1,1,0,1,4,1,37.352,7,0,10.36,10.36,0
1449,121,14,14,0,0,1,1,1,0,1,3,0,-14.208,9,9,38.85,38.85,0
1450,644,9,9,0,0,0,1,1,0,364,4,1,12.128,9,0,0.0,0.0,0
1451,634,10,10,0,0,0,0,0,0,1,3,0,23.56,25,0,12.95,12.95,0
1452,601,18,18,0,0,0,0,1,0,1,3,0,-33.344,13,1,38.85,38.85,0
1453,105,19,19,0,0,0,0,0,0,1,2,0,-12.904,9,0,10.36,10.36,0
1454,127,14,14,0,0,1,0,0,0,2,3,0,-30.552,6,0,31.08,31.08,0
1455,693,14,14,0,0,0,0,1,0,1,1,1,22.632,24,0,12.95,12.95,0
1456,634,10,10,1,0,1,0,1,0,1,3,0,17.416,9,2,12.95,12.95,0
1457,102,20,20,1,0,0,0,0,0,1,3,1,-6.64,16,0,12.95,12.95,0
1458,693,13,13,0,0,1,1,0,0,1,3,1,-6.528,10,0,38.85,38.85,0
1459,150,15,15,0,0,1,1,1,0,2,3,1,43.248,14,0,20.72,20.72,0
1460,685,13,13,0,0,0,0,0,0,1,2,0,-26.456,22,1,38.85,38.85,0
1461,430,15,15,0,0,0,1,0,0,1,3,0,50.56,21,0,49.95,49.95,0
1462,670,23,23,0,0,1,1,1,0,2,3,0,9.392,7,0,12.95,12.95,0
1463,428,10,10,0,0,1,0,0,0,1,3,0,15.84,10,1,12.95,12.95,0
1464,123,13,13,0,0,1,1,1,0,1,2,0,21.928,23,0,38.85,38.85,0
1465,602,19,18,0,0,1,1,1,0,2,2,0,4.688,21,5,12.95,12.95,0
1466,116,22,22,0,0,1,1,0,0,2,2,1,24.552,9,4,38.85,38.85,0
1467,614,23,23,0,0,0,0,0,0,1,2,0,-49.368,18,3,38.85,38.85,0
1468,614,19,19,0,0,0,0,0,0,1,3,0,59.992,20,3,12.95,12.95,0
1469,614,21,21,0,0,1,1,0,0,1,3,1,-36.04,8,0,12.95,12.95,0
1470,108,15,15,0,0,1,0,0,0,1,2,1,47.832,8,0,12.95,12.95,0
1471,600,13,13,0,0,1,1,1,0,2,2,1,-66.736,10,2,12.95,12.95,0
1472,685,14,14,0,0,1,1,0,0,1,3,0,17.624,13,8,12.95,12.95,0
1473,120,0,0,0,0,1,0,0,0,2,3,0,0.392,12,0,38.85,38.85,0
1474,355,17,17,0,0,0,1,0,0,1,3,0,-9.768,19,0,38.85,38.85,0
1475,430,16,16,0,0,0,1,1,0,1,2,1,-4.568,20,0,12.95,12.95,0
1476,614,15,15,1,0,1,0,1,0,2,2,1,38.752,7,0,10.36,10.36,0
1477,655,9,9,0,0,0,0,1,0,1,3,1,-11.072,22,0,12.95,12.95,0
1478,398,15,15,0,0,1,1,0,0,2,3,0,18.288,11,0,25.9,25.9,0
1479,101,23,23,1,0,1,0,1,0,1,0,0,6.696,14,0,38.85,38.85,0
1480,110,0,0,0,0,1,0,0,0,1,3,0,30.368,10,0,20.72,20.72,0
1481,675,2,2,1,0,1,1,0,0,1,3,1,27.84,7,0,12.95,12.95,0
1482,104,19,19,0,0,0,1,1,1,1,3,0,44.04,17,3,38.85,38.85,0
1483,644,10,10,0,0,0,1,1,0,1,2,1,23.888,18,0,38.85,38.85,0
1484,614,12,12,0,0,0,1,0,0,1,3,1,31.144,16,3,38.85,38.85,0
1485,634,10,10,0,0,1,1,1,0,1,3,0,-30.248,8,0,38.85,38.85,0
1486,108,16,16,0,0,1,1,1,0,2,0,0,25.248,8,4,49.95,49.95,0
1487,386,8,8,0,0,0,0,0,0,1,3,0,26.056,19,0,12.95,12.95,0
1488,655,11,11,0,0,0,1,1,0,1,1,0,-3.04,21,0,38.85,38.85,0
1489,667,0,0,0,0,0,1,1,0,2,2,0,4.272,18,0,12.95,12.95,0
1490,614,16,16,0,0,1,0,0,0,1,2,0,-43.496,8,0,20.72,20.72,0
1491,110,2,2,0,0,1,0,0,0,1,3,1,52.088,10,2,10.36,10.36,0
1492,452,6,5,1,0,0,0,1,0,1,3,0,-5.312,16,2,12.95,12.95,0
1493,685,14,14,0,0,0,1,1,0,1,3,1,-26.4,22,0,38.85,38.85,0
1494,672,22,22,0,0,1,0,0,0,1,3,1,8.24,18,0,12.95,12.95,0
1495,600,12,12,0,0,0,0,1,0,2,0,1,25.328,6,6,38.85,38.85,0
1496,650,17,17,0,0,0,1,1,0,1,3,1,44.192,24,4,12.95,12.95,0
1497,398,10,10,0,0,0,1,1,0,1,3,1,29.168,21,0,38.85,38.85,0
1498,117,11,11,0,0,1,1,0,0,1,3,0,-9.664,9,0,38.85,38.85,0
1499,117,13,13,0,0,1,0,0,0,1,2,1,-24.416,15,0,34.97,34.97,0
1500,166,7,7,0,0,1,1,0,0,1,3,0,21.368,6,0,47.52,47.52,0
1501,664,10,10,0,0,1,1,1,1,1,0,1,-20.328,9,9,38.85,38.85,0
1502,430,15,15,0,0,1,0,0,0,2,2,0,41.496,6,2,59.4,59.4,0
1503,687,9,9,0,0,0,0,0,0,1,2,0,-52.704,7,0,20.72,20.72,0
1504,675,12,12,0,0,1,0,0,0,1,3,0,26.632,9,4,49.95,49.95,0
1505,672,16,16,0,0,0,0,0,0,1,3,0,19.184,6,1,38.85,38.85,0
1506,655,8,8,0,0,0,0,1,0,1,2,0,32.888,18,0,12.95,12.95,0
1507,430,22,22,0,0,1,1,1,1,1,3,0,20.992,9,9,38.85,38.85,0
1508,614,14,14,0,0,1,0,0,0,2,3,1,40.84,19,0,12.95,12.95,0
