,index,n_transactions,block_height_max-min,fee_mean,fee_median,fee_std,fee_min,fee_max,fee_max-min,size_mean,size_median,size_std,size_min,size_max,weight_mean,weight_median,weight_std,weight_min,weight_max,confirmations_mean,confirmations_median,confirmations_std,confirmations_min,confirmations_max,vin_sz_mean,vin_sz_median,vin_sz_std,vin_sz_min,vin_sz_max,vout_sz_mean,vout_sz_median,vout_sz_std,vout_sz_min,vout_sz_max,inputsAmount_mean,inputsAmount_median,inputsAmount_std,inputsAmount_min,inputsAmount_max,outputsAmount_mean,outputsAmount_median,outputsAmount_std,outputsAmount_min,outputsAmount_max,target
1832,1832,60,81842.0,995145.1166666668,9614.0,3541428.156382236,1375.0,26248193.0,26246818.0,2035.6833333333332,404.0,5086.34734742925,225.0,36703.0,8142.733333333334,1616.0,20345.389389717,900.0,146812.0,142051.68333333332,153722.0,26653.633016266635,89649,171491,9.633333333333333,2.0,28.779092379574628,1.0,201.0,18.03333333333333,3.0,40.19991005414791,2.0,209.0,4702317198.483334,787464619.5,14214714292.61081,24716,95751927159,4701322053.366667,787437793.5,14211795406.919622,2730,95725678966,2
1833,1833,250,23417.0,47400.06,19999.0,78100.84183699293,1000.0,560000.0,559000.0,3474.392,519.0,7533.434074987631,225.0,55101.0,13897.568,2076.0,30133.736299950524,900.0,220404.0,329179.676,331259.5,5619.302643194007,314102,337505,22.876,3.0,51.11806775892084,1.0,373.0,2.468,2.0,1.8865876209192147,1.0,24.0,744111734.196,200000000.0,1327945538.1017368,2800000,11194863970,744064334.136,199988519.5,1327897218.2896223,2790000,11194853970,1
1834,1834,71,135782.0,883269.0845070423,125074.0,2177498.386307677,1233.0,9141995.0,9140762.0,8853.915492957747,3616.0,17371.67082082326,223.0,87537.0,34721.64788732395,10932.0,69534.04450259262,669.0,350148.0,130251.69014084506,139812.0,34427.20618331279,35822,171604,56.16901408450704,7.0,118.7722894468346,1.0,593.0,12.873239436619718,2.0,37.71393436212168,1.0,250.0,1122200530.830986,422562688.0,1709369130.475717,1020827,7833846674,1121317261.7464788,422199688.0,1709302590.721948,1017681,7833812682,3
1835,1835,42,3766.0,8809.52380952381,0.0,13104.15703031023,0.0,40000.0,40000.0,757.952380952381,126.0,963.5016916810482,126.0,3766.0,3031.809523809524,504.0,3854.006766724193,504.0,15064.0,336077.9285714286,336215.0,1036.628338338647,334240,338017,4.928571428571429,1.0,6.295150503413495,1.0,25.0,1.761904761904762,1.0,2.765726859955482,1.0,19.0,10025923995.52381,0.0,14665992868.358116,0,42632954751,11519482082.333334,2515199370.5,13636924077.38033,2500000000,42632924751,5
1836,1836,2,14.0,38954.5,38954.5,32159.92351514537,16214.0,61695.0,45481.0,6339.0,6339.0,8645.08750678673,226.0,12452.0,25356.0,25356.0,34580.35002714692,904.0,49808.0,153733.0,153733.0,1.4142135623730951,153732,153734,37.5,37.5,51.61879502661797,1.0,74.0,4.0,4.0,2.8284271247461903,2.0,6.0,64512554.5,64512554.5,85375933.46042785,4142653,124882456,64473600.0,64473600.0,85343773.53691271,4126439,124820761,4
1837,1837,33,177687.0,5167103.242424242,355972.0,10426560.043395344,3096.0,41748562.0,41745466.0,10556.424242424242,2173.0,12639.487061957616,225.0,45075.0,42205.42424242424,8692.0,50572.73167616511,900.0,180300.0,153493.24242424243,174834.0,53454.87471166119,24279,201966,63.84848484848485,3.0,78.64640853692924,1.0,263.0,30.96969696969697,7.0,40.99198461931677,1.0,186.0,13682663289.515152,3097937425.0,28459032951.477505,52924702,123042067337,13677496186.272728,3097240205.0,28451717956.04496,52790062,123001308705,2
1838,1838,79,53785.0,5482768.025316455,646759.0,12979681.02022189,1125.0,92146513.0,92145388.0,16459.949367088608,6899.0,15309.54540089348,192.0,78234.0,65550.92405063291,27596.0,61496.74011951765,768.0,312936.0,164494.18987341772,162670.0,13363.419183876524,140806,194591,98.74683544303798,44.0,103.9147170488587,1.0,488.0,49.31645569620253,34.0,40.59510653337845,1.0,182.0,8336635744.49367,4545592111.0,10206728555.530775,2745534,58511263831,8331152976.468354,4543862612.0,10197612221.655952,2691068,58419117318,2
1839,1839,2,7.0,68794.5,68794.5,94096.82069283744,2258.0,135331.0,133073.0,10721.0,10721.0,12006.673144547576,2231.0,19211.0,42884.0,42884.0,48026.69257819031,8924.0,76844.0,153720.5,153720.5,14.849242404917495,153710,153731,64.5,64.5,89.80256121069154,1.0,128.0,35.5,35.5,36.06244584051392,10.0,61.0,3958388038.5,3958388038.5,1865728360.412871,2639118863,5277657214,3958319244.0,3958319244.0,1865822457.233564,2638983532,5277654956,2
1840,1840,2,2.0,2261532.0,2261532.0,2673898.8372128066,370800.0,4152264.0,3781464.0,17566.5,17566.5,19600.29286770991,3707.0,31426.0,70266.0,70266.0,78401.17147083965,14828.0,125704.0,153731.0,153731.0,0.0,153731,153731,102.0,102.0,140.0071426749364,3.0,201.0,73.5,73.5,34.64823227814083,49.0,98.0,4637281149.5,4637281149.5,214813836.5256704,4485384829,4789177470,4635019617.5,4635019617.5,212139937.6884576,4485014029,4785025206,2
1841,1841,42,31076.0,9727.809523809525,3360.0,38401.61986689961,786.0,252151.0,251365.0,523.3095238095239,373.0,715.7609795924088,223.0,4943.0,1999.952380952381,1492.0,2891.8013202372504,669.0,19772.0,131046.92857142857,131776.5,4737.075707972816,102431,133503,2.9761904761904763,2.0,4.86645107950089,1.0,33.0,2.0,2.0,0.0,2.0,2.0,3632062.5714285714,2359315.5,5087541.64182685,1046742,31000154,3622334.761904762,2358447.0,5055042.18870821,1045386,30748003,1
1842,1842,4,18843.0,2638527.5,273115.0,4911064.135000852,7880.0,10000000.0,9992120.0,21673.25,2364.5,40089.48983108499,225.0,81739.0,86693.0,9458.0,160357.95932433996,900.0,326956.0,162699.25,162264.5,10394.452570963032,153707,172561,146.5,15.5,271.9761018913243,1.0,554.0,1.75,2.0,0.5,1.0,2.0,92893202.25,80517512.0,108466630.25336246,537785,210000000,90254674.75,80295072.0,104861694.0747491,428555,200000000,3
1843,1843,3,130.0,50000.0,50000.0,0.0,50000.0,50000.0,0.0,317.0,257.0,103.92304845413264,257.0,437.0,1268.0,1028.0,415.69219381653056,1028.0,1748.0,340799.6666666667,340843.0,75.05553499464715,340713,340843,1.3333333333333333,1.0,0.5773502691896257,1.0,2.0,2.0,2.0,0.0,2.0,2.0,165708388.33333334,150915055.0,30664501.19166025,145245055,200965055,165658388.33333334,150865055.0,30664501.19166025,145195055,200915055,0
1844,1844,9,45328.0,750742.2222222222,176747.0,1329249.492508063,29512.0,4137900.0,4108388.0,11064.111111111111,1702.0,12987.138738425454,225.0,31210.0,44256.444444444445,6808.0,51948.554953701816,900.0,124840.0,173781.0,153744.0,23858.477659943022,153616,198944,71.88888888888889,11.0,87.48206165329617,1.0,201.0,13.22222222222222,2.0,18.44436077624932,1.0,45.0,3157556764.888889,1997839308.0,4016279604.59342,41000000,10002000007,3156806022.6666665,1997662561.0,4015952095.421276,40959061,10001000007,3
1845,1845,74,24986.0,307031486.4864865,10000.0,490816252.0605865,0.0,1660000000.0,1660000000.0,12699.175675675677,227.0,20512.787506092027,225.0,77836.0,50796.7027027027,908.0,82051.15002436811,900.0,311344.0,428841.4189189189,429812.0,5061.896625993082,408839,433829,70.25675675675676,1.0,113.88435143454105,1.0,432.0,1.9864864864864864,2.0,0.1162476387438193,1.0,2.0,26976637031.01351,2891990000.0,38726623417.583694,101104959,95549300420,26669605544.527027,2891985000.0,38278718115.94939,101094959,94289300565,0
1846,1846,2,369.0,23825.0,23825.0,29832.83509826044,2730.0,44920.0,42190.0,4644.5,4644.5,6254.359479595013,222.0,9067.0,18578.0,18578.0,25017.43791838005,888.0,36268.0,153895.0,153895.0,258.8010819142764,153712,154078,27.0,27.0,36.76955262170047,1.0,53.0,4.0,4.0,2.8284271247461903,2.0,6.0,27850657.0,27850657.0,38650368.97841582,520719,55180595,27826832.0,27826832.0,38620536.14331756,517989,55135675,4
1847,1847,179,41285.0,7171461.826815642,10000000.0,3838555.112542952,744.0,10000001.0,9999257.0,53736.03910614525,58455.0,28454.98991752285,191.0,93581.0,214894.88268156425,233493.0,113765.47291417127,764.0,374324.0,171709.65363128492,174260.0,9479.930540246283,140061,181357,97.15083798882682,1.0,139.86761251337893,1.0,634.0,1176.067039106145,891.0,1157.428385426339,1.0,2574.0,2383597976.150838,1495135735.0,1928408182.8538728,1288089,10001000011,2376426514.3240223,1491566877.0,1927853002.98845,1287345,10000520023,1
1848,1848,189,28132.0,21556.719576719577,10000.0,18060.59822737106,0.0,100000.0,100000.0,702.8941798941798,374.0,713.5102911318467,190.0,4208.0,2811.57671957672,1496.0,2854.0411645273866,760.0,16832.0,317983.7248677249,317046.0,5771.427354748117,299904,328036,4.243386243386244,2.0,4.833836981293913,1.0,28.0,1.968253968253968,2.0,0.1757888574144677,1.0,2.0,42207935.88888889,18652077.0,58252493.41716304,39292,346060110,42186379.16931217,18642077.0,58243265.94064161,29292,346000110,1
1849,1849,18,158015.0,1474886.3333333333,70470.5,3302941.8622598355,571.0,12571969.0,12571398.0,6397.944444444444,1867.0,7228.948979600922,359.0,17998.0,25549.444444444445,7468.0,28953.48256046386,862.0,71992.0,151768.0,161573.0,48397.98255396724,21973,179988,34.833333333333336,9.5,40.91634219750746,1.0,100.0,3.5,1.0,3.682230781660998,1.0,11.0,16842435488.444445,1940368454.0,43435314303.789696,10677159,151463874018,16840960602.11111,1938895013.0,43433274362.00925,10676588,151460965126,2
1850,1850,2,11.0,61022.5,61022.5,64279.54194376311,15570.0,106475.0,90905.0,12366.0,12366.0,13013.59320095722,3164.0,21568.0,49464.0,49464.0,52054.37280382888,12656.0,86272.0,153731.5,153731.5,3.5355339059327378,153729,153734,78.0,78.0,82.02438661763951,20.0,136.0,5.5,5.5,0.7071067811865476,5.0,6.0,64454873.5,64454873.5,41321720.10989601,35236005,93673742,64393851.0,64393851.0,41257440.567952245,35220435,93567267,4
1851,1851,250,24914.0,144144.284,25996.5,206763.8537460816,2918.0,720000.0,717082.0,10075.972,8991.0,5255.561817664517,225.0,17898.0,40143.124,35964.0,20807.783764384065,900.0,69339.0,103985.012,107490.5,8133.040852836749,89429,114336,18.788,3.0,22.696156460341225,1.0,50.0,200.692,24.5,215.18576343975124,1.0,501.0,8485414196.852,4607663718.0,9429405847.599262,15741962,28712490188,8485270052.568,4607593718.0,9429223499.814856,15732162,28711770188,4
1852,1852,250,34340.0,671411.472,263484.5,771701.9201134623,3458.0,5420360.0,5416902.0,31320.728,8927.0,25820.62699252604,1590.0,67837.0,125234.96,35708.0,103336.476625497,3450.0,271348.0,63928.388,64961.5,9869.263826617138,44887,79227,25.292,15.5,24.084997079870064,1.0,50.0,805.62,1.0,888.3248684392162,1.0,2030.0,3108771119.948,2610289001.5,2816698805.961211,14524264,10721789116,3108099708.476,2610208857.5,2816228722.67497,14500000,10721589723,2
1853,1853,60,86059.0,195969.36666666667,50000.0,404164.2803032989,2930.0,2122080.0,2119150.0,7033.766666666666,2161.0,10861.165608962545,225.0,35916.0,28118.566666666666,8474.5,43454.0128705601,900.0,143664.0,131603.36666666667,137622.5,23183.60296209272,68459,154529,44.85,10.0,73.16543246967503,1.0,240.0,10.166666666666666,4.5,13.170545806311832,1.0,79.0,4942933770.166667,1830000000.0,7942498718.686757,14351649,50991179265,4942737800.8,1829960000.0,7942423551.938306,14201649,50990952872,2
1854,1854,53,94898.0,132890.3396226415,5221.0,504725.2293455909,1838.0,2957825.0,2955987.0,665.1698113207547,403.0,1122.8320604588178,256.0,6081.0,2660.679245283018,1612.0,4491.328241835271,1024.0,24324.0,140139.6603773585,149336.0,25039.65102818343,74856,169754,2.9056603773584904,2.0,5.97837175846721,1.0,40.0,6.79245283018868,3.0,18.84487125756179,2.0,101.0,2641041337.6226416,47836178.0,4689837847.479884,18814,23373011943,2640908447.283019,47816178.0,4689769222.895324,13380,23373006989,2
1855,1855,34,39154.0,587559.5294117647,154040.0,1081003.7247628546,20401.0,4490276.0,4469875.0,3431.8529411764707,814.0,6966.382153675729,218.0,38640.0,13669.70588235294,3256.0,27892.26649365909,542.0,154560.0,177840.08823529413,177742.0,11818.684522418873,153582,192739,14.588235294117649,2.0,27.596791257327997,1.0,126.0,17.852941176470587,2.0,33.05104624295593,1.0,101.0,1702593313.0,292779637.5,3278564231.68174,11950000,15199792573,1702005753.4705882,292285965.5,3277774903.5395217,11819418,15195370873,3
1856,1856,20,2954.0,288178.45,119320.0,722634.8020759263,27120.0,3337440.0,3310320.0,2133.75,666.0,6159.438635349132,225.0,28222.0,8535.0,2664.0,24637.754541396527,900.0,112888.0,214319.15,214466.0,796.17058969466,212358,215312,10.7,2.5,34.54379371479813,1.0,157.0,7.05,2.0,9.11028915134161,1.0,34.0,1252230422.65,154596125.0,1944989698.358643,2900000,6103337440,1251942244.2,154450005.0,1944535222.488462,2872880,6100000000,1
1857,1857,14,50217.0,468787.1428571429,52527.0,795111.5171492377,1356.0,2000458.0,1999102.0,4991.285714285715,4767.0,4888.821573101884,225.0,13316.0,19801.214285714286,18685.5,19713.927478888043,900.0,53264.0,161483.14285714287,153717.0,17426.72117912447,146582,196810,27.214285714285715,25.5,27.89314382652971,1.0,74.0,3.071428571428572,1.5,4.047112659553831,1.0,13.0,2023801801.7857144,230110893.0,3863912911.796995,3882449,11266623021,2023333014.642857,230028134.0,3863999612.354365,3873183,11266603408,2
1858,1858,38,13257.0,297232.1052631579,9494.5,1176010.6920939707,263.0,7262892.0,7262629.0,4125.815789473684,569.0,9462.30699501195,221.0,42120.0,16347.973684210529,1972.0,37908.84548883791,884.0,168480.0,157494.2105263158,157180.0,3471.466962740656,153693,166950,22.526315789473685,2.0,63.1894349885157,1.0,285.0,20.63157894736842,2.0,31.875111915124425,2.0,101.0,1241060556.5789473,35966087.0,1962243273.7882,1500000,6750976565,1240763324.4736843,35940300.0,1961719212.484863,1499737,6750363661,3
1859,1859,3,751.0,684000.0,10000.0,1167402.2443014232,10000.0,2032000.0,2022000.0,1454.3333333333333,225.0,2129.26779277134,225.0,3913.0,5817.333333333333,900.0,8517.07117108536,900.0,15652.0,284435.6666666667,284680.0,424.930974786882,283945,284682,9.333333333333334,1.0,14.433756729740644,1.0,26.0,2.0,2.0,0.0,2.0,2.0,175134016.33333334,15920000.0,284007500.06822497,6450000,503032049,174450016.33333334,15910000.0,282840260.7496868,6440000,501000049,4
1860,1860,2,7.0,71380.0,71380.0,86804.42845846058,10000.0,132760.0,122760.0,1037.0,1037.0,1148.3414126469531,225.0,1849.0,4148.0,4148.0,4593.3656505878125,900.0,7396.0,275865.0,275865.0,2.8284271247461903,275863,275867,6.5,6.5,7.7781745930520225,1.0,12.0,2.0,2.0,0.0,2.0,2.0,597528398.0,597528398.0,747560095.6802937,68923585,1126133211,597457018.0,597457018.0,747473291.2518353,68913585,1126000451,0
1861,1861,188,5470.0,20492.021276595744,10000.0,50683.07409945324,10000.0,620000.0,610000.0,1367.718085106383,385.0,4891.675322990429,225.0,59567.0,5470.872340425532,1540.0,19566.701291961715,900.0,238268.0,410914.67553191487,411165.5,949.6334874400504,406077,411554,8.292553191489361,1.5,33.10951763696106,1.0,402.0,3.835106382978724,5.0,1.425302853402132,2.0,5.0,77582347.05851063,50670486.0,165622962.22988558,5000000,1559770042,77561855.03723404,50645486.0,165579447.77027398,4990000,1559150042,1
1862,1862,20,174.0,1650732.2,3842.0,2071909.103871535,452.0,4371155.0,4370703.0,12642.0,226.0,15618.673910958065,192.0,33529.0,50568.0,904.0,62474.69564383226,768.0,134116.0,153724.7,153702.0,55.77784883853143,153675,153839,80.95,1.0,100.46233910748528,1.0,201.0,17.8,2.0,27.24470011232508,1.0,108.0,3804976234.5,669627082.0,4935130686.966654,214598606,15075522712,3803325502.3,669623466.0,4933364238.755282,214595534,15071492155,2
1863,1863,18,75023.0,228503.66666666663,46183.0,323927.0641004019,660.0,1210631.0,1209971.0,6709.666666666667,3761.5,6099.845793614979,225.0,17328.0,24846.33333333333,11245.0,25368.291423836687,900.0,68637.0,113270.16666666669,111461.5,25520.34315473233,78693,153716,41.27777777777778,17.5,43.36955499718201,1.0,116.0,4.777777777777778,2.0,4.518661378505228,2.0,14.0,6912317281.833333,1751843407.5,17035322565.438572,9374499,73822349010,6912088778.166667,1751300905.0,17035366609.163618,9367458,73822337760,3
1864,1864,2,3.0,274275.5,274275.5,150648.39262501276,167751.0,380800.0,213049.0,6239.0,6239.0,3439.367383691367,3807.0,8671.0,24956.0,24956.0,13757.469534765469,15228.0,34684.0,153723.5,153723.5,7.7781745930520225,153718,153729,28.5,28.5,36.06244584051392,3.0,54.0,61.0,61.0,56.56854249492381,21.0,101.0,6060505827.0,6060505827.0,3567468743.217296,3537924487,8583087167,6060231551.5,6060231551.5,3567619391.6099205,3537543687,8582919416,2
1865,1865,20,36399.0,611080.55,100000.0,1095945.5789412593,5220.0,4640400.0,4635180.0,8385.85,2467.5,12220.38035963736,250.0,46249.0,33339.7,9870.0,48726.28607586842,670.0,184996.0,142402.6,147417.0,13233.892502923974,123548,159947,51.75,5.5,85.0348999559964,1.0,313.0,5.85,2.0,17.454527387351096,1.0,80.0,2375136329.6,1059548697.5,2830992108.2905164,4290564,10004651800,2374525249.05,1059474217.0,2830059603.746606,4240564,10000011400,3
1866,1866,125,473.0,75932.08,10000.0,330284.9718346753,10000.0,2559630.0,2549630.0,2415.664,258.0,10624.457302985777,225.0,83699.0,9662.656,1032.0,42497.8292119431,900.0,334796.0,262681.664,262640.0,110.14784375500908,262460,262933,15.776,1.0,72.04656469166984,1.0,567.0,2.0,2.0,0.0,2.0,2.0,528706101.656,5011698.0,2741868118.389682,2416354,22001347450,528630169.576,5001698.0,2741646902.4491634,2406354,22001000020,1
1867,1867,2,3.0,2274722.0,2274722.0,2697077.797500102,367600.0,4181844.0,3814244.0,17841.0,17841.0,20036.57775170201,3673.0,32009.0,71364.0,71364.0,80146.31100680804,14692.0,128036.0,153720.5,153720.5,0.7071067811865476,153720,153721,102.0,102.0,140.0071426749364,3.0,201.0,77.0,77.0,28.284271247461906,57.0,97.0,8762134602.5,8762134602.5,6004371893.274064,4516402520,13007866685,8759859880.5,8759859880.5,6001674815.476564,4516034920,13003684841,2
1868,1868,6,15775.0,1519558.1666666667,1574163.0,1474160.6568843732,26982.0,4144920.0,4117938.0,20999.83333333333,30681.0,15329.019269564073,619.0,31292.0,83999.33333333333,122724.0,61316.07707825629,2476.0,125168.0,143329.33333333334,138320.0,8055.784844859422,137931,153730,134.33333333333334,201.0,103.27955589886446,1.0,201.0,29.0,25.0,16.29723902997069,13.0,50.0,4357687960.0,2909245589.5,4117374270.748677,59950000,10604074485,4356168401.833333,2908354857.5,4117258467.432224,59923018,10602504821,2
1869,1869,2,8.0,79794.5,79794.5,103258.09614989036,6780.0,152809.0,146029.0,5466.0,5466.0,7411.893280397391,225.0,10707.0,21864.0,21864.0,29647.573121589565,900.0,42828.0,153720.5,153720.5,13.435028842544405,153711,153730,36.5,36.5,50.20458146424488,1.0,72.0,2.0,2.0,0.0,2.0,2.0,253134633.0,253134633.0,350534613.1514593,5269231,501000035,253054838.5,253054838.5,350431355.0553094,5262451,500847226,3
1870,1870,115,14880.0,17967.31304347826,10000.0,15642.402013782708,8400.0,74775.0,66375.0,443.495652173913,226.0,339.3586927564279,224.0,1704.0,1773.982608695652,904.0,1357.4347710257116,896.0,6816.0,267270.18260869564,266317.0,4114.444552443656,261010,275890,2.4782608695652173,1.0,2.299305105121509,1.0,11.0,2.0,2.0,0.0,2.0,2.0,4765159006.139131,25130096.0,10810304501.297684,1167333,56030387433,4765141038.826087,25099459.0,10810308018.406303,1157333,56030377433,1
1871,1871,4,48980.0,541073.75,241550.0,767060.0752806675,14095.0,1667100.0,1653005.0,9161.25,4413.0,12452.039414623345,226.0,27593.0,36560.25,17482.5,49856.04995969228,904.0,110372.0,129233.75,129235.5,28275.44100893919,104742,153722,51.5,17.5,80.03540883050869,1.0,170.0,47.0,45.5,45.89117562233506,2.0,95.0,13534788679.0,10487121140.0,14291696218.31892,466473871,32698438565,13534247605.25,10486879590.0,14290954733.41485,466459776,32696771465,2
1872,1872,2,236.0,60295.0,60295.0,83671.94541780416,1130.0,119460.0,118330.0,12200.5,12200.5,16935.914516198998,225.0,24176.0,48802.0,48802.0,67743.65806479599,900.0,96704.0,153831.5,153831.5,160.51323932934628,153718,153945,75.5,75.5,105.35891039679558,1.0,150.0,5.0,5.0,4.242640687119285,2.0,8.0,1519504408.5,1519504408.5,2146090550.784369,1989227,3037019590,1519444113.5,1519444113.5,2146006878.838951,1988097,3036900130,4
1873,1873,2,128.0,69482.5,69482.5,76774.1187673294,15195.0,123770.0,108575.0,12612.5,12612.5,17518.570503896713,225.0,25000.0,50450.0,50450.0,70074.28201558685,900.0,100000.0,153788.5,153788.5,84.14570696119915,153729,153848,75.5,75.5,105.35891039679558,1.0,150.0,4.0,4.0,2.8284271247461903,2.0,6.0,50834612.0,50834612.0,71086249.40020062,569043,101100181,50765129.5,50765129.5,71009475.28143328,553848,100976411,4
