,PassengerId,Pclass,Age,SibSp,Parch,Fare,Alone,Small Family,Big Family,Len_Name,male,female,S,C,Q,Mr.,Mrs.,Miss.,Master.,Don.,Rev.,Dr.,Mme.,Ms.,Major.,Lady.,Sir.,Mlle.,Col.,Capt.,the,Jonkheer.,Dona.,Adults,Royalty,Teen/Kid,Officer,target
836,837,3,21.0,0,0,8.6625,1,0,0,16,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
837,838,3,32.0,0,0,8.05,1,0,0,19,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
838,839,3,32.0,0,0,56.4958,1,0,0,15,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
839,840,1,32.0,0,0,29.7,1,0,0,20,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
840,841,3,20.0,0,0,7.925,1,0,0,27,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
841,842,2,16.0,0,0,10.5,1,0,0,24,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
842,843,1,30.0,0,0,31.0,1,0,0,23,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
843,844,3,34.5,0,0,6.4375,1,0,0,26,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
844,845,3,17.0,0,0,8.6625,1,0,0,19,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
845,846,3,42.0,0,0,7.55,1,0,0,19,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
846,847,3,14.0,8,2,69.55,0,0,1,24,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
847,848,3,35.0,0,0,7.8958,1,0,0,18,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
848,849,2,28.0,0,1,33.0,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
849,850,1,34.0,1,0,89.1042,0,1,0,44,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
850,851,3,4.0,4,2,31.275,0,0,1,39,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
851,852,3,74.0,0,0,7.775,1,0,0,19,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
852,853,3,9.0,1,1,15.2458,0,1,0,23,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
853,854,1,16.0,0,1,39.4,0,1,0,25,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
854,855,2,44.0,1,0,26.0,0,1,0,45,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
855,856,3,18.0,0,1,9.35,0,1,0,26,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
856,857,1,45.0,1,1,164.8667,0,1,0,42,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
857,858,1,51.0,0,0,26.55,1,0,0,22,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
858,859,3,24.0,0,3,19.2583,0,0,1,37,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
859,860,3,32.0,0,0,7.2292,1,0,0,16,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
860,861,3,41.0,2,0,14.1083,0,1,0,23,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
861,862,2,21.0,1,0,11.5,0,1,0,27,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
862,863,1,48.0,0,0,25.9292,1,0,0,51,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
863,864,3,14.0,8,2,69.55,0,0,1,33,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
864,865,2,24.0,0,0,13.0,1,0,0,22,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
865,866,2,42.0,0,0,13.0,1,0,0,24,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
866,867,2,27.0,1,0,13.8583,0,1,0,28,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
867,868,1,31.0,0,0,50.4958,1,0,0,36,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
868,869,3,32.0,0,0,9.5,1,0,0,27,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
869,870,3,4.0,1,1,11.1333,0,1,0,31,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
870,871,3,26.0,0,0,7.8958,1,0,0,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
871,872,1,47.0,1,1,52.5542,0,1,0,48,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
872,873,1,33.0,0,0,5.0,1,0,0,24,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
873,874,3,47.0,0,0,9.0,1,0,0,27,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
874,875,2,28.0,1,0,24.0,0,1,0,37,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
875,876,3,15.0,0,0,7.225,1,0,0,32,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
876,877,3,20.0,0,0,9.8458,1,0,0,29,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
877,878,3,19.0,0,0,7.8958,1,0,0,20,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
878,879,3,32.0,0,0,7.8958,1,0,0,18,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
879,880,1,56.0,0,1,83.1583,0,1,0,45,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
880,881,2,25.0,0,1,26.0,0,1,0,44,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
881,882,3,33.0,0,0,7.8958,1,0,0,18,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
882,883,3,22.0,0,0,10.5167,1,0,0,28,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
883,884,2,28.0,0,0,10.5,1,0,0,29,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
884,885,3,25.0,0,0,7.05,1,0,0,22,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
885,886,3,39.0,0,5,29.125,0,0,1,36,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
886,887,2,27.0,0,0,13.0,1,0,0,21,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
887,888,1,19.0,0,0,30.0,1,0,0,28,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
888,889,3,21.0,1,2,23.45,0,1,0,40,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
889,890,1,26.0,0,0,30.0,1,0,0,21,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
890,891,3,32.0,0,0,7.75,1,0,0,19,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
891,892,3,34.5,0,0,7.8292,1,0,0,16,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
892,893,3,47.0,1,0,7.0,0,1,0,32,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
893,894,2,62.0,0,0,9.6875,1,0,0,25,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
894,895,3,27.0,0,0,8.6625,1,0,0,16,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
895,896,3,22.0,1,1,12.2875,0,1,0,44,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
896,897,3,14.0,0,0,9.225,1,0,0,26,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
897,898,3,30.0,0,0,7.6292,1,0,0,20,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
898,899,2,26.0,1,1,29.0,0,1,0,28,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
899,900,3,18.0,0,0,7.2292,1,0,0,41,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
900,901,3,21.0,2,0,24.15,0,1,0,23,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
901,902,3,32.0,0,0,7.8958,1,0,0,16,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
902,903,1,46.0,0,0,26.0,1,0,0,26,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
903,904,1,23.0,1,0,82.2667,0,1,0,45,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
904,905,2,63.0,1,0,26.0,0,1,0,20,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
905,906,1,47.0,1,0,61.175,0,1,0,55,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
906,907,2,24.0,1,0,27.7208,0,1,0,45,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
907,908,2,35.0,0,0,12.35,1,0,0,17,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
908,909,3,21.0,0,0,7.225,1,0,0,17,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
909,910,3,27.0,1,0,7.925,0,1,0,28,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
910,911,3,45.0,0,0,7.225,1,0,0,37,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
911,912,1,55.0,1,0,59.4,0,1,0,22,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
912,913,3,9.0,0,1,3.1708,0,1,0,25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
913,914,1,32.0,0,0,31.6833,1,0,0,36,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
914,915,1,21.0,0,1,61.3792,0,1,0,31,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
915,916,1,48.0,1,3,262.375,0,0,1,47,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
916,917,3,50.0,1,0,14.5,0,1,0,23,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
917,918,1,22.0,0,1,61.9792,0,1,0,28,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
918,919,3,22.5,0,0,7.225,1,0,0,17,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
919,920,1,41.0,0,0,30.5,1,0,0,23,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
920,921,3,32.0,2,0,21.6792,0,1,0,17,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
921,922,2,50.0,1,0,26.0,0,1,0,28,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
922,923,2,24.0,2,0,31.5,0,1,0,29,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
923,924,3,33.0,1,2,20.575,0,1,0,40,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
924,925,3,21.0,1,2,23.45,0,1,0,49,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
925,926,1,30.0,1,0,57.75,0,1,0,24,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
926,927,3,18.5,0,0,7.2292,1,0,0,48,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
927,928,3,32.0,0,0,8.05,1,0,0,19,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
928,929,3,21.0,0,0,8.6625,1,0,0,18,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
929,930,3,25.0,0,0,9.5,1,0,0,15,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
930,931,3,32.0,0,0,56.4958,1,0,0,13,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
931,932,3,39.0,0,1,13.4167,0,1,0,16,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
932,933,1,32.0,0,0,26.55,1,0,0,27,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
933,934,3,41.0,0,0,7.85,1,0,0,21,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
934,935,2,30.0,0,0,13.0,1,0,0,37,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
935,936,1,45.0,1,0,52.5542,0,1,0,48,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
936,937,3,25.0,0,0,7.925,1,0,0,31,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
937,938,1,45.0,0,0,29.7,1,0,0,24,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
938,939,3,32.0,0,0,7.75,1,0,0,24,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
939,940,1,60.0,0,0,76.2917,1,0,0,47,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
940,941,3,36.0,0,2,15.9,0,1,0,46,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
941,942,1,24.0,1,0,60.0,0,1,0,24,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
942,943,2,27.0,0,0,15.0333,1,0,0,18,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
943,944,2,20.0,2,1,23.0,0,1,0,29,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
944,945,1,28.0,3,2,263.0,0,0,1,26,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
945,946,2,32.0,0,0,15.5792,1,0,0,33,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
946,947,3,10.0,4,1,29.125,0,0,1,20,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
947,948,3,35.0,0,0,7.8958,1,0,0,15,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
948,949,3,25.0,0,0,7.65,1,0,0,29,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
949,950,3,34.0,1,0,16.1,0,1,0,25,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
950,951,1,36.0,0,0,262.375,1,0,0,27,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
951,952,3,17.0,0,0,7.8958,1,0,0,15,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
952,953,2,32.0,0,0,13.5,1,0,0,25,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
953,954,3,18.0,0,0,7.75,1,0,0,28,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
954,955,3,22.0,0,0,7.725,1,0,0,28,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
955,956,1,13.0,2,2,262.375,0,1,0,27,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
956,957,2,32.0,0,0,21.0,1,0,0,51,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
957,958,3,18.0,0,0,7.8792,1,0,0,23,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
958,959,1,47.0,0,0,42.4,1,0,0,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
959,960,1,31.0,0,0,28.5375,1,0,0,31,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
960,961,1,60.0,1,4,263.0,0,0,1,35,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
961,962,3,24.0,0,0,7.75,1,0,0,25,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
962,963,3,21.0,0,0,7.8958,1,0,0,18,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
963,964,3,29.0,0,0,7.925,1,0,0,30,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
964,965,1,28.5,0,0,27.7208,1,0,0,31,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
965,966,1,35.0,0,0,211.5,1,0,0,20,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
966,967,1,32.5,0,0,211.5,1,0,0,18,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
967,968,3,32.0,0,0,8.05,1,0,0,16,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
968,969,1,55.0,2,0,25.7,0,1,0,52,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
969,970,2,30.0,0,0,13.0,1,0,0,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
970,971,3,24.0,0,0,7.75,1,0,0,22,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
971,972,3,6.0,1,1,15.2458,0,1,0,20,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
972,973,1,67.0,1,0,221.7792,0,1,0,18,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
973,974,1,49.0,0,0,26.0,1,0,0,22,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
974,975,3,32.0,0,0,7.8958,1,0,0,20,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
975,976,2,32.0,0,0,10.7083,1,0,0,21,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
976,977,3,34.0,1,0,14.4542,0,1,0,18,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
977,978,3,27.0,0,0,7.8792,1,0,0,18,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
978,979,3,18.0,0,0,8.05,1,0,0,26,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
979,980,3,32.0,0,0,7.75,1,0,0,23,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
980,981,2,2.0,1,1,23.0,0,1,0,27,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
981,982,3,22.0,1,0,13.9,0,1,0,59,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
982,983,3,32.0,0,0,7.775,1,0,0,18,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
983,984,1,27.0,1,2,52.0,0,1,0,36,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
984,985,3,32.0,0,0,8.05,1,0,0,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
985,986,1,25.0,0,0,26.0,1,0,0,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
986,987,3,25.0,0,0,7.7958,1,0,0,26,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
987,988,1,76.0,1,0,78.85,0,1,0,54,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
988,989,3,29.0,0,0,7.925,1,0,0,25,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
989,990,3,20.0,0,0,7.8542,1,0,0,28,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
990,991,3,33.0,0,0,8.05,1,0,0,28,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
991,992,1,43.0,1,0,55.4417,0,1,0,51,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
992,993,2,27.0,1,0,26.0,0,1,0,18,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
993,994,3,32.0,0,0,7.75,1,0,0,18,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
994,995,3,26.0,0,0,7.775,1,0,0,38,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
995,996,3,16.0,1,1,8.5167,0,1,0,41,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
996,997,3,28.0,0,0,22.525,1,0,0,25,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
997,998,3,21.0,0,0,7.8208,1,0,0,19,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
998,999,3,32.0,0,0,7.75,1,0,0,16,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
999,1000,3,32.0,0,0,8.7125,1,0,0,32,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1000,1001,2,18.5,0,0,13.0,1,0,0,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1001,1002,2,41.0,0,0,15.0458,1,0,0,24,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1002,1003,3,32.0,0,0,7.7792,1,0,0,26,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
