,ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,D,F,A,B,C,Flight,Ship,Road,low,medium,high,M,target
2784,2785,3,1,231,2,24,3811,1,0,0,0,0,0,1,0,1,0,0,1,0
2785,2786,5,3,149,7,51,1425,0,1,0,0,0,0,1,0,0,1,0,0,0
2786,2787,3,5,206,3,21,3746,0,0,1,0,0,0,1,0,0,1,0,1,0
2787,2788,5,4,264,10,34,2960,0,1,0,1,0,0,1,0,0,1,0,0,0
2788,2789,3,5,193,2,12,3730,0,1,0,0,1,0,1,0,0,1,0,0,0
2789,2790,5,2,263,2,51,1657,0,1,0,0,0,0,1,0,0,1,0,0,0
2790,2791,2,5,282,5,63,1173,1,0,0,0,0,0,1,0,1,0,0,1,0
2791,2792,5,4,193,3,55,2758,0,0,0,0,0,0,1,0,1,0,0,1,0
2792,2793,4,4,171,3,11,1594,0,1,1,0,0,0,1,0,0,1,0,0,0
2793,2794,3,5,212,3,19,2703,0,1,0,1,0,0,1,0,1,0,0,0,0
2794,2795,2,1,159,2,44,1213,0,1,0,0,1,0,1,0,1,0,0,0,0
2795,2796,3,2,102,4,57,1220,0,0,0,0,0,0,1,0,0,1,0,1,0
2796,2797,3,2,145,2,29,1690,1,1,0,0,0,0,1,0,0,1,0,0,0
2797,2798,3,1,225,2,43,2585,0,1,0,0,0,0,1,0,0,0,1,0,0
2798,2799,2,1,174,3,12,1358,0,1,1,0,0,0,1,0,0,1,0,0,0
2799,2800,4,3,223,4,25,3148,0,1,0,1,0,0,1,0,1,0,0,0,0
2800,2801,3,5,185,2,36,3501,0,1,0,0,1,0,1,0,1,0,0,0,0
2801,2802,4,5,245,3,6,2717,0,0,0,0,0,0,1,0,0,1,0,1,0
2802,2803,3,3,99,3,63,1223,1,0,0,0,0,0,1,0,0,0,1,1,0
2803,2804,3,3,141,4,35,1417,0,1,0,0,0,0,1,0,1,0,0,0,0
2804,2805,4,2,222,2,16,2518,0,1,1,0,0,0,1,0,0,1,0,0,0
2805,2806,3,2,192,3,64,3233,0,1,0,1,0,0,1,0,0,1,0,0,0
2806,2807,3,1,187,4,42,3621,0,0,0,0,1,0,1,0,0,1,0,1,0
2807,2808,4,2,216,2,26,2431,0,1,0,0,0,0,1,0,1,0,0,0,0
2808,2809,3,2,146,4,13,1790,1,0,0,0,0,0,1,0,1,0,0,1,0
2809,2810,3,2,207,2,20,3419,0,0,0,0,0,0,1,0,1,0,0,1,0
2810,2811,4,2,225,2,6,2010,0,1,1,0,0,0,1,0,1,0,0,0,0
2811,2812,3,4,230,2,15,2302,0,1,0,1,0,0,1,0,0,1,0,0,0
2812,2813,3,2,173,3,37,1990,0,1,0,0,1,0,1,0,0,1,0,0,0
2813,2814,4,4,127,4,54,1239,0,0,0,0,0,0,1,0,0,0,1,1,0
2814,2815,3,3,214,2,28,3869,1,0,0,0,0,0,1,0,1,0,0,1,0
2815,2816,4,1,161,3,59,1454,0,0,0,0,0,0,1,0,1,0,0,1,0
2816,2817,4,2,262,2,37,3523,0,1,1,0,0,0,1,0,1,0,0,0,0
2817,2818,5,2,157,3,1,1798,0,0,0,1,0,0,1,0,1,0,0,1,0
2818,2819,3,1,164,3,9,1803,0,1,0,0,1,0,1,0,0,1,0,0,0
2819,2820,4,4,174,2,11,1577,0,1,0,0,0,0,1,0,1,0,0,0,0
2820,2821,2,2,188,4,39,2424,1,0,0,0,0,0,1,0,0,1,0,1,0
2821,2822,3,1,141,2,4,1297,0,1,0,0,0,0,1,0,1,0,0,0,0
2822,2823,5,5,134,2,64,1785,0,0,1,0,0,0,1,0,0,1,0,1,0
2823,2824,2,4,147,2,65,1738,0,1,0,1,0,0,1,0,0,1,0,0,0
2824,2825,4,1,180,3,27,1551,0,0,0,0,1,0,1,0,0,1,0,1,0
2825,2826,3,3,225,2,55,2259,0,0,0,0,0,0,1,0,0,1,0,1,0
2826,2827,2,3,172,3,11,1522,1,1,0,0,0,0,1,0,0,1,0,0,0
2827,2828,6,2,131,5,5,1718,0,1,0,0,0,0,1,0,0,1,0,0,0
2828,2829,3,1,270,4,47,3487,0,0,1,0,0,0,1,0,1,0,0,1,0
2829,2830,3,4,172,3,56,1103,0,0,0,1,0,0,1,0,1,0,0,1,0
2830,2831,4,5,198,3,33,2129,0,0,0,0,1,0,1,0,0,1,0,1,0
2831,2832,4,2,167,3,21,1637,0,0,0,0,0,0,1,0,1,0,0,1,0
2832,2833,2,2,168,5,1,1885,1,1,0,0,0,0,1,0,0,1,0,0,0
2833,2834,4,1,165,4,34,1831,0,1,0,0,0,0,1,0,0,1,0,0,0
2834,2835,4,5,149,6,40,1974,0,0,1,0,0,0,1,0,0,1,0,1,0
2835,2836,3,3,186,3,24,3262,0,0,0,1,0,0,1,0,1,0,0,1,0
2836,2837,4,1,151,2,47,1682,0,1,0,0,1,0,1,0,1,0,0,0,0
2837,2838,3,5,146,3,30,1569,0,1,0,0,0,0,1,0,0,1,0,0,0
2838,2839,4,5,232,2,54,2526,1,0,0,0,0,0,1,0,1,0,0,1,0
2839,2840,4,1,177,2,22,1698,0,1,0,0,0,0,1,0,1,0,0,0,0
2840,2841,4,4,149,2,19,1665,0,1,1,0,0,0,1,0,0,1,0,0,0
2841,2842,4,2,180,3,3,1518,0,0,0,1,0,0,1,0,1,0,0,1,0
2842,2843,5,5,172,2,40,1446,0,1,0,0,1,0,1,0,0,1,0,0,0
2843,2844,5,2,160,3,44,1054,0,0,0,0,0,0,1,0,0,1,0,1,0
2844,2845,3,2,206,2,28,2822,1,1,0,0,0,0,1,0,0,1,0,0,0
2845,2846,4,5,146,3,9,1685,0,1,0,0,0,0,1,0,1,0,0,0,0
2846,2847,2,1,257,2,24,2130,0,1,1,0,0,0,1,0,1,0,0,0,0
2847,2848,5,5,219,3,27,3430,0,0,0,1,0,0,1,0,0,1,0,1,0
2848,2849,4,2,274,2,55,3416,0,0,0,0,1,0,1,0,0,1,0,1,0
2849,2850,2,2,177,5,36,1249,0,0,0,0,0,0,1,0,1,0,0,1,0
2850,2851,4,3,209,2,57,3741,1,0,0,0,0,0,0,1,0,1,0,1,0
2851,2852,4,1,207,2,2,3242,0,0,0,0,0,0,0,1,1,0,0,1,0
2852,2853,4,4,153,3,27,1613,0,1,1,0,0,0,0,1,1,0,0,0,0
2853,2854,4,4,158,3,61,1507,0,1,0,1,0,0,0,1,1,0,0,0,0
2854,2855,3,4,261,2,52,3340,0,1,0,0,1,0,0,1,0,1,0,0,0
2855,2856,4,1,182,6,41,2047,0,0,0,0,0,0,0,1,1,0,0,1,0
2856,2857,2,3,128,2,53,1530,1,1,0,0,0,0,0,1,0,1,0,0,0
2857,2858,2,1,178,3,6,1184,0,0,0,0,0,0,0,1,1,0,0,1,0
2858,2859,2,4,198,3,37,2555,0,0,1,0,0,0,0,1,1,0,0,1,0
2859,2860,4,3,137,3,46,1299,0,0,0,1,0,0,0,1,0,1,0,1,0
2860,2861,4,1,168,2,41,1515,0,1,0,0,1,0,0,1,1,0,0,0,0
2861,2862,3,3,248,4,36,3276,0,1,0,0,0,0,0,1,1,0,0,0,0
2862,2863,5,2,225,3,29,2411,1,1,0,0,0,0,0,1,0,1,0,0,0
2863,2864,5,4,239,2,35,2107,0,0,0,0,0,0,0,1,1,0,0,1,0
2864,2865,5,4,256,3,43,3658,0,1,1,0,0,0,0,1,1,0,0,0,0
2865,2866,5,1,109,2,23,1479,0,0,0,1,0,0,0,1,0,0,1,1,0
2866,2867,3,3,274,2,59,3436,0,1,0,0,1,0,0,1,0,1,0,0,0
2867,2868,5,4,157,4,65,1951,0,1,0,0,0,0,0,1,1,0,0,0,0
2868,2869,3,2,125,3,12,1212,1,1,0,0,0,0,0,1,0,1,0,0,0
2869,2870,4,5,203,2,20,2421,0,1,0,0,0,0,0,1,1,0,0,0,0
2870,2871,3,3,120,3,55,1534,0,1,1,0,0,0,0,1,1,0,0,0,0
2871,2872,3,5,194,4,21,2695,0,1,0,1,0,0,0,1,0,1,0,0,0
2872,2873,4,2,257,4,58,2269,0,0,0,0,1,1,0,0,0,0,1,1,0
2873,2874,4,4,233,2,39,2291,0,0,0,0,0,1,0,0,0,1,0,1,0
2874,2875,5,2,193,2,1,2775,1,1,0,0,0,1,0,0,1,0,0,0,0
2875,2876,5,3,202,6,34,2936,0,1,0,0,0,1,0,0,1,0,0,0,0
2876,2877,4,5,270,3,30,2720,0,0,1,0,0,1,0,0,1,0,0,1,0
2877,2878,5,5,240,3,12,2723,0,1,0,1,0,1,0,0,0,1,0,0,0
2878,2879,3,2,224,3,63,2085,0,0,0,0,1,1,0,0,0,1,0,1,0
2879,2880,4,1,195,2,19,2878,0,0,0,0,0,1,0,0,0,1,0,1,0
2880,2881,3,2,165,3,47,1639,1,0,0,0,0,1,0,0,0,1,0,1,0
2881,2882,4,1,164,2,3,1124,0,1,0,0,0,1,0,0,0,1,0,0,0
2882,2883,3,1,105,3,58,1304,0,0,1,0,0,1,0,0,1,0,0,1,0
2883,2884,3,1,248,3,9,2616,0,0,0,1,0,1,0,0,1,0,0,1,0
2884,2885,4,3,269,6,62,3950,0,0,0,0,1,1,0,0,0,1,0,1,0
2885,2886,4,1,253,3,36,2591,0,0,0,0,0,1,0,0,1,0,0,1,0
2886,2887,3,1,231,4,60,3755,1,1,0,0,0,1,0,0,0,1,0,0,0
2887,2888,3,1,164,2,39,1532,0,1,0,0,0,1,0,0,1,0,0,0,0
2888,2889,3,3,176,3,14,1705,0,0,1,0,0,1,0,0,0,1,0,1,0
2889,2890,4,3,149,3,17,1990,0,0,0,1,0,1,0,0,0,1,0,1,0
2890,2891,4,5,187,5,16,3781,0,0,0,0,1,1,0,0,0,1,0,1,0
2891,2892,3,2,150,2,53,1319,0,0,0,0,0,1,0,0,1,0,0,1,0
2892,2893,3,2,190,3,18,2715,1,0,0,0,0,1,0,0,0,1,0,1,0
2893,2894,4,1,226,3,42,3077,0,0,0,0,0,1,0,0,1,0,0,1,0
2894,2895,3,4,98,2,32,1539,0,1,1,0,0,0,1,0,1,0,0,0,0
2895,2896,3,5,152,2,6,1800,0,1,0,1,0,0,1,0,0,1,0,0,0
2896,2897,2,2,173,2,34,1575,0,0,0,0,1,0,1,0,0,1,0,1,0
2897,2898,4,1,160,2,65,1861,0,1,0,0,0,0,1,0,0,0,1,0,0
2898,2899,4,2,180,3,22,1261,1,0,0,0,0,0,1,0,1,0,0,1,0
2899,2900,3,2,175,2,12,1817,0,1,0,0,0,0,1,0,0,1,0,0,0
2900,2901,3,3,274,3,6,2986,0,0,1,0,0,0,1,0,1,0,0,1,0
2901,2902,4,1,216,4,4,2263,0,0,0,1,0,0,1,0,1,0,0,1,0
2902,2903,6,2,283,2,18,3077,0,1,0,0,1,0,1,0,1,0,0,0,0
2903,2904,6,4,192,3,19,2944,0,1,0,0,0,0,1,0,0,0,1,0,0
2904,2905,3,4,236,4,43,2584,1,1,0,0,0,0,1,0,0,1,0,0,0
2905,2906,4,2,232,3,46,2835,0,0,0,0,0,0,1,0,0,0,1,1,0
2906,2907,2,3,204,4,20,3135,0,1,1,0,0,0,1,0,1,0,0,0,0
2907,2908,3,2,138,2,46,1436,0,1,0,1,0,0,1,0,0,1,0,0,0
2908,2909,3,4,154,2,29,1016,0,0,0,0,1,0,1,0,1,0,0,1,0
2909,2910,4,3,244,2,17,3125,0,0,0,0,0,0,1,0,1,0,0,1,0
2910,2911,3,2,144,3,48,1867,1,1,0,0,0,0,1,0,0,1,0,0,0
2911,2912,3,4,274,3,19,3076,0,0,0,0,0,0,1,0,0,1,0,1,0
2912,2913,3,2,182,3,54,3972,0,1,1,0,0,0,1,0,1,0,0,0,0
2913,2914,6,1,250,5,53,3352,0,1,0,1,0,0,1,0,1,0,0,0,0
2914,2915,4,4,207,2,14,2945,0,1,0,0,1,0,1,0,0,1,0,0,0
2915,2916,3,4,242,3,54,3011,0,0,0,0,0,0,1,0,0,0,1,1,0
2916,2917,5,1,154,2,37,1671,1,0,0,0,0,0,1,0,1,0,0,1,0
2917,2918,4,4,176,3,53,1472,0,0,0,0,0,0,1,0,0,1,0,1,0
2918,2919,3,5,252,3,18,3701,0,0,1,0,0,0,1,0,1,0,0,1,0
2919,2920,4,1,147,3,32,1666,0,0,0,1,0,0,1,0,0,1,0,1,0
2920,2921,5,3,157,4,1,1306,0,0,0,0,1,0,1,0,1,0,0,1,0
2921,2922,3,1,257,2,37,3517,0,0,0,0,0,0,1,0,0,1,0,1,0
2922,2923,4,3,172,3,6,1261,1,1,0,0,0,0,1,0,0,1,0,0,0
2923,2924,4,3,134,3,22,1629,0,1,0,0,0,0,1,0,0,0,1,0,0
2924,2925,2,2,152,4,48,1212,0,1,1,0,0,0,1,0,1,0,0,0,0
2925,2926,3,1,161,3,57,1918,0,1,0,1,0,0,1,0,1,0,0,0,0
2926,2927,3,1,269,3,47,3033,0,0,0,0,1,0,1,0,1,0,0,1,0
2927,2928,2,3,164,2,64,1689,0,0,0,0,0,0,1,0,0,1,0,1,0
2928,2929,5,3,114,6,60,1746,1,1,0,0,0,0,1,0,0,1,0,0,0
2929,2930,6,5,213,6,7,2709,0,0,0,0,0,0,1,0,1,0,0,1,0
2930,2931,4,4,255,3,60,2777,0,1,1,0,0,0,1,0,0,1,0,0,0
2931,2932,3,3,135,3,28,1329,0,1,0,1,0,0,1,0,0,1,0,0,0
2932,2933,3,2,155,3,7,1434,0,1,0,0,1,0,1,0,0,1,0,0,0
2933,2934,6,3,273,4,32,2532,0,1,0,0,0,0,1,0,0,1,0,0,0
2934,2935,4,3,135,3,15,1008,1,1,0,0,0,0,1,0,1,0,0,0,0
2935,2936,4,4,170,3,29,1188,0,0,0,0,0,0,1,0,1,0,0,1,0
2936,2937,6,4,138,5,15,1181,0,1,1,0,0,0,1,0,0,1,0,0,0
2937,2938,3,2,213,4,53,3502,0,0,0,1,0,0,1,0,1,0,0,1,0
2938,2939,4,5,156,5,55,1619,0,1,0,0,1,0,1,0,0,0,1,0,0
2939,2940,3,1,139,2,47,1241,0,0,0,0,0,0,1,0,1,0,0,1,0
2940,2941,3,1,263,3,6,2715,1,0,0,0,0,0,1,0,0,1,0,1,0
2941,2942,2,3,160,4,53,1850,0,1,0,0,0,0,1,0,1,0,0,0,0
2942,2943,3,3,148,2,39,1402,0,0,1,0,0,0,1,0,1,0,0,1,0
2943,2944,4,3,259,3,45,3761,0,0,0,1,0,0,1,0,0,0,1,1,0
2944,2945,5,4,273,3,60,3384,0,1,0,0,1,0,1,0,1,0,0,0,0
2945,2946,3,2,212,3,9,2521,0,1,0,0,0,0,1,0,0,1,0,0,0
2946,2947,3,5,144,6,46,1110,1,1,0,0,0,0,1,0,1,0,0,0,0
2947,2948,2,2,193,3,64,2867,0,0,0,0,0,0,1,0,0,1,0,1,0
2948,2949,5,2,198,3,44,3706,0,1,1,0,0,0,1,0,1,0,0,0,0
2949,2950,3,5,207,4,45,3770,0,1,0,1,0,0,1,0,1,0,0,0,0
2950,2951,6,1,236,4,10,2030,0,1,0,0,1,0,1,0,1,0,0,0,0
2951,2952,4,2,165,3,7,1702,0,0,0,0,0,0,1,0,1,0,0,1,0
2952,2953,3,3,162,3,3,1693,1,0,0,0,0,0,1,0,1,0,0,1,0
2953,2954,4,2,184,3,63,3609,0,1,0,0,0,0,1,0,1,0,0,0,0
2954,2955,5,5,145,2,48,1834,0,0,1,0,0,0,1,0,0,1,0,1,0
2955,2956,3,3,228,2,27,3473,0,0,0,1,0,0,1,0,0,1,0,1,0
2956,2957,5,5,213,2,12,2522,0,0,0,0,1,0,1,0,0,0,1,1,0
2957,2958,2,2,146,3,1,1162,0,1,0,0,0,0,1,0,0,1,0,0,0
2958,2959,4,2,220,3,39,2459,1,1,0,0,0,0,1,0,0,0,1,0,0
2959,2960,3,4,231,3,49,3441,0,1,0,0,0,0,1,0,0,1,0,0,0
2960,2961,3,4,212,8,56,3337,0,1,1,0,0,0,1,0,1,0,0,0,0
2961,2962,4,3,202,3,48,2213,0,1,0,1,0,0,1,0,1,0,0,0,0
2962,2963,5,5,208,8,39,2905,0,0,0,0,1,0,1,0,1,0,0,1,0
2963,2964,3,3,200,3,46,2460,0,0,0,0,0,0,1,0,1,0,0,1,0
2964,2965,3,2,250,3,37,2736,1,1,0,0,0,0,1,0,1,0,0,0,0
2965,2966,3,5,126,2,29,1192,0,1,0,0,0,0,1,0,1,0,0,0,0
2966,2967,4,1,222,4,42,2762,0,1,1,0,0,0,1,0,0,1,0,0,0
2967,2968,6,2,236,4,61,3140,0,1,0,1,0,0,1,0,1,0,0,0,0
2968,2969,4,3,165,3,4,1484,0,0,0,0,1,0,1,0,1,0,0,1,0
2969,2970,3,4,162,3,17,1700,0,0,0,0,0,0,1,0,1,0,0,1,0
2970,2971,4,3,184,3,37,3436,1,1,0,0,0,0,1,0,1,0,0,0,0
2971,2972,5,3,145,2,6,1965,0,0,0,0,0,0,1,0,0,1,0,1,0
2972,2973,3,4,228,2,46,3306,0,0,1,0,0,0,1,0,0,1,0,1,0
2973,2974,5,3,213,2,27,2581,0,1,0,1,0,0,1,0,0,0,1,0,0
2974,2975,2,3,146,3,18,1289,0,0,0,0,1,0,1,0,0,1,0,1,0
2975,2976,4,1,220,3,2,3886,0,0,0,0,0,0,1,0,0,0,1,1,0
2976,2977,3,4,231,3,39,3792,1,0,0,0,0,0,1,0,0,1,0,1,0
2977,2978,3,4,212,8,34,2750,0,1,0,0,0,0,1,0,1,0,0,0,0
2978,2979,4,5,202,3,38,2651,0,1,1,0,0,0,1,0,1,0,0,0,0
2979,2980,5,2,208,8,62,3450,0,0,0,1,0,0,1,0,1,0,0,1,0
2980,2981,3,3,200,3,4,3791,0,0,0,0,1,0,1,0,1,0,0,1,0
2981,2982,3,1,250,3,8,3617,0,1,0,0,0,0,1,0,1,0,0,0,0
2982,2983,3,5,126,2,63,1141,1,1,0,0,0,0,1,0,1,0,0,0,0
2983,2984,4,3,222,4,49,3697,0,0,0,0,0,0,1,0,0,1,0,1,0
2984,2985,3,3,273,6,6,1771,0,0,1,0,0,0,1,0,1,0,0,1,0
2985,2986,6,5,161,4,20,1338,0,1,0,1,0,0,1,0,0,1,0,0,0
2986,2987,5,1,236,3,10,1347,0,1,0,0,1,0,1,0,0,1,0,0,0
2987,2988,6,3,281,5,8,1864,0,1,0,0,0,0,0,1,0,1,0,0,0
2988,2989,5,3,168,4,7,1298,1,0,0,0,0,0,0,1,1,0,0,1,0
2989,2990,5,1,206,4,62,1137,0,0,0,0,0,0,0,1,1,0,0,1,0
2990,2991,4,1,144,4,5,1294,0,0,1,0,0,0,0,1,0,0,1,1,0
2991,2992,5,3,239,5,19,2988,0,1,0,1,0,0,0,1,0,1,0,0,0
2992,2993,3,5,129,3,52,1513,0,1,0,0,1,0,0,1,0,1,0,0,0
2993,2994,4,5,201,4,46,3498,0,0,0,0,0,0,0,1,0,1,0,1,0
2994,2995,5,5,160,3,55,1911,1,0,0,0,0,0,0,1,0,1,0,1,0
2995,2996,6,5,130,6,60,1971,0,1,0,0,0,0,0,1,1,0,0,0,0
2996,2997,3,1,132,4,58,1067,0,0,1,0,0,0,0,1,0,1,0,1,0
2997,2998,4,2,185,4,36,2583,0,1,0,1,0,0,0,1,0,1,0,0,0
2998,2999,5,1,271,4,4,2718,0,1,0,0,1,0,0,1,1,0,0,0,0
2999,3000,5,2,168,2,20,1539,0,0,0,0,0,0,0,1,0,1,0,1,0
3000,3001,5,5,154,3,50,1389,1,1,0,0,0,0,0,1,0,1,0,0,0
3001,3002,3,3,203,3,4,3114,0,0,0,0,0,0,0,1,1,0,0,1,0
3002,3003,3,1,274,3,4,2087,0,0,1,0,0,0,0,1,1,0,0,1,0
3003,3004,5,4,280,4,19,3298,0,1,0,1,0,0,0,1,1,0,0,0,0
3004,3005,4,5,196,2,51,3151,0,0,0,0,1,0,0,1,1,0,0,1,0
3005,3006,5,2,159,3,63,1675,0,1,0,0,0,0,0,1,0,1,0,0,0
3006,3007,5,4,269,3,15,2522,1,0,0,0,0,0,0,1,0,1,0,1,0
3007,3008,4,3,161,3,52,1199,0,1,0,0,0,0,0,1,1,0,0,0,0
3008,3009,3,1,159,2,44,1806,0,1,1,0,0,0,0,1,0,1,0,0,0
3009,3010,5,4,147,6,21,1145,0,1,0,1,0,1,0,0,0,1,0,0,0
3010,3011,3,3,214,2,4,3754,0,1,0,0,1,1,0,0,0,1,0,0,0
3011,3012,4,5,157,4,12,1038,0,1,0,0,0,1,0,0,0,1,0,0,0
3012,3013,5,5,147,2,19,1936,1,0,0,0,0,1,0,0,0,1,0,1,0
3013,3014,5,4,182,3,11,3545,0,1,0,0,0,1,0,0,0,1,0,0,0
3014,3015,3,5,188,2,12,2711,0,1,1,0,0,1,0,0,1,0,0,0,0
3015,3016,3,1,104,2,1,1021,0,0,0,1,0,1,0,0,1,0,0,1,0
3016,3017,5,5,195,3,55,2641,0,0,0,0,1,1,0,0,1,0,0,1,0
3017,3018,4,1,235,2,64,2107,0,0,0,0,0,1,0,0,0,0,1,1,0
3018,3019,4,5,219,2,21,3830,1,1,0,0,0,1,0,0,0,1,0,0,0
3019,3020,4,5,253,2,36,3389,0,1,0,0,0,1,0,0,1,0,0,0,0
3020,3021,3,3,253,4,57,2489,0,1,1,0,0,1,0,0,0,1,0,0,0
3021,3022,4,1,167,3,42,1197,0,0,0,1,0,1,0,0,1,0,0,1,0
3022,3023,4,2,211,2,39,2520,0,1,0,0,1,1,0,0,1,0,0,0,0
3023,3024,3,4,155,3,4,1548,0,0,0,0,0,1,0,0,0,1,0,1,0
3024,3025,6,1,231,4,23,2455,1,1,0,0,0,1,0,0,0,1,0,0,0
3025,3026,5,4,182,4,61,3063,0,0,0,0,0,1,0,0,1,0,0,1,0
3026,3027,3,5,212,2,56,3547,0,0,1,0,0,1,0,0,0,1,0,1,0
3027,3028,3,1,107,3,13,1861,0,1,0,1,0,1,0,0,0,0,1,0,0
3028,3029,5,2,172,4,61,1161,0,1,0,0,1,1,0,0,0,0,1,0,0
3029,3030,3,2,224,3,40,2180,0,0,0,0,0,1,0,0,1,0,0,1,0
3030,3031,3,4,209,3,37,3650,1,1,0,0,0,1,0,0,0,0,1,0,0
3031,3032,4,5,268,2,46,3076,0,0,0,0,0,0,1,0,0,1,0,1,0
3032,3033,3,2,141,4,9,1909,0,0,1,0,0,0,1,0,1,0,0,1,0
3033,3034,4,4,260,2,17,3068,0,0,0,1,0,0,1,0,1,0,0,1,0
3034,3035,5,4,151,4,10,1441,0,0,0,0,1,0,1,0,0,1,0,1,0
3035,3036,5,2,184,2,27,3276,0,0,0,0,0,0,1,0,0,1,0,1,0
3036,3037,5,1,270,3,52,3908,1,0,0,0,0,0,1,0,0,0,1,1,0
3037,3038,5,4,135,2,20,1908,0,1,0,0,0,0,1,0,0,1,0,0,0
3038,3039,4,3,276,4,3,3889,0,1,1,0,0,0,1,0,1,0,0,0,0
3039,3040,4,4,177,3,23,1142,0,0,0,1,0,0,1,0,0,1,0,1,0
3040,3041,3,2,149,3,64,1920,0,1,0,0,1,0,1,0,0,1,0,0,0
3041,3042,4,3,220,4,19,3602,0,0,0,0,0,0,1,0,1,0,0,1,0
3042,3043,4,5,267,3,53,3742,1,1,0,0,0,0,1,0,1,0,0,0,0
3043,3044,3,2,274,3,50,3958,0,1,0,0,0,0,1,0,0,1,0,0,0
3044,3045,4,4,243,3,10,3327,0,0,1,0,0,0,1,0,1,0,0,1,0
3045,3046,5,1,166,2,44,1647,0,0,0,1,0,0,1,0,1,0,0,1,0
3046,3047,5,2,225,3,1,2049,0,0,0,0,1,0,1,0,0,1,0,1,0
3047,3048,3,3,138,2,40,1117,0,1,0,0,0,0,1,0,0,1,0,0,0
3048,3049,4,3,141,4,38,1599,1,1,0,0,0,0,1,0,0,1,0,0,0
3049,3050,3,4,271,4,16,2693,0,1,0,0,0,0,1,0,0,1,0,0,0
3050,3051,6,5,243,3,35,2374,0,1,1,0,0,0,1,0,0,1,0,0,0
3051,3052,3,3,231,3,53,2333,0,0,0,1,0,0,1,0,0,1,0,1,0
3052,3053,5,4,168,3,34,1779,0,0,0,0,1,0,1,0,1,0,0,1,0
3053,3054,5,3,264,2,61,2025,0,1,0,0,0,0,1,0,1,0,0,0,0
3054,3055,4,3,233,3,26,2624,1,0,0,0,0,0,1,0,0,1,0,1,0
3055,3056,4,2,247,5,17,3630,0,1,0,0,0,0,1,0,0,1,0,0,0
3056,3057,3,4,176,3,4,1095,0,1,1,0,0,0,1,0,1,0,0,0,0
3057,3058,5,5,257,4,31,2040,0,0,0,1,0,0,1,0,0,1,0,1,0
3058,3059,3,1,147,4,18,1613,0,0,0,0,1,0,1,0,1,0,0,1,0
3059,3060,5,5,195,2,6,3936,0,1,0,0,0,0,1,0,1,0,0,0,0
3060,3061,2,4,153,2,57,1264,1,1,0,0,0,0,1,0,0,1,0,0,0
3061,3062,3,5,237,4,28,3903,0,0,0,0,0,0,1,0,1,0,0,1,0
3062,3063,6,4,217,5,7,3725,0,1,1,0,0,0,1,0,1,0,0,0,0
3063,3064,5,1,140,4,48,1322,0,0,0,1,0,0,1,0,0,1,0,1,0
3064,3065,2,5,164,4,2,1439,0,0,0,0,1,0,1,0,0,1,0,1,0
3065,3066,3,3,243,3,27,2052,0,1,0,0,0,0,1,0,0,1,0,0,0
3066,3067,3,4,158,3,41,1137,1,0,0,0,0,0,1,0,0,0,1,1,0
3067,3068,5,5,180,4,10,1200,0,0,0,0,0,0,1,0,0,0,1,1,0
3068,3069,4,3,139,3,64,1814,0,0,1,0,0,0,1,0,1,0,0,1,0
3069,3070,4,4,162,2,8,1386,0,0,0,1,0,0,1,0,0,1,0,1,0
3070,3071,5,3,206,4,18,3104,0,0,0,0,1,0,1,0,1,0,0,1,0
3071,3072,3,2,238,2,19,2196,0,0,0,0,0,0,1,0,1,0,0,1,0
3072,3073,5,3,254,2,4,3297,1,0,0,0,0,0,1,0,0,1,0,1,0
3073,3074,5,3,270,3,38,3669,0,0,0,0,0,0,1,0,0,1,0,1,0
3074,3075,3,2,255,2,18,3732,0,0,1,0,0,0,1,0,1,0,0,1,0
3075,3076,4,4,182,2,13,3332,0,1,0,1,0,0,1,0,1,0,0,0,0
3076,3077,3,3,149,2,7,1145,0,0,0,0,1,0,1,0,0,1,0,1,0
3077,3078,4,1,221,5,22,3075,0,0,0,0,0,0,1,0,0,1,0,1,0
3078,3079,4,5,135,2,60,1026,1,0,0,0,0,0,1,0,1,0,0,1,0
3079,3080,3,1,188,2,14,2074,0,1,0,0,0,0,1,0,1,0,0,0,0
3080,3081,5,5,194,3,47,2256,0,0,1,0,0,0,1,0,1,0,0,1,0
3081,3082,4,3,134,2,29,1010,0,1,0,1,0,0,1,0,0,1,0,0,0
3082,3083,3,4,210,2,29,3142,0,0,0,0,1,0,1,0,0,1,0,1,0
3083,3084,4,2,169,2,22,1322,0,0,0,0,0,0,1,0,1,0,0,1,0
3084,3085,3,3,147,2,52,1040,1,1,0,0,0,0,1,0,1,0,0,0,0
3085,3086,4,1,213,3,21,3585,0,1,0,0,0,0,1,0,1,0,0,0,0
3086,3087,3,2,223,2,64,3595,0,0,1,0,0,0,1,0,1,0,0,1,0
3087,3088,4,1,233,2,60,2671,0,1,0,1,0,0,1,0,0,1,0,0,0
3088,3089,4,2,218,2,1,2990,0,0,0,0,1,0,1,0,0,0,1,1,0
3089,3090,4,5,219,3,27,3684,0,0,0,0,0,0,1,0,0,1,0,1,0
3090,3091,3,2,145,2,44,1212,1,1,0,0,0,0,1,0,1,0,0,0,0
3091,3092,3,3,257,3,44,3370,0,0,0,0,0,0,1,0,1,0,0,1,0
3092,3093,3,1,238,6,59,3375,0,1,1,0,0,0,1,0,0,1,0,0,0
